text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
yusri seorang ibu yang tidak tahu diri . sudah tidak punya uang mebel lagi . melihat muka ibu dikaca . sudah dibantu tidak terima kasih . dasar maling .,2,yusri seorang ibu yang tidak tahu diri sudah tidak punya i soldi mebel lagi melihat muka ibu dikaca sudah dibantu tidak terima kasih dasar ladro,0.9791489243507384,2,[0.003  0.0016 0.9955],2,[0.0054 0.0024 0.9922],"{'maling': 'ladro', 'uang': 'i soldi'}",2,2,6.89,,,,,,,,
menemukan bocah-bocah sampai yang komentar di yutub pakai kata-kata kotor begitu . yang mengajarkan siapa dah ? sedih :,2,menemukan sampai yang komentar di yutub pakai sporco begitu yang mengajarkan siapa dah sedih,0.8645657300949097,2,[0.0022 0.0026 0.9952],2,[0.0029 0.0049 0.9923],{'kotor': 'sporco'},2,2,5.87,,,,,,,,
indomaret adalah penjahat anyar dalam dunia perdagangan,2,indomaret adalah penjahat anyar dalam mondo perdagangan,0.8361669778823853,2,[0.0028 0.1029 0.8943],2,[0.0027 0.0804 0.9168],{'dunia': 'mondo'},2,2,5.5,,,,,,,,
"malah .. !!! tren si tukang fitnah bicara iman , dasar akun sapi yang takut kehilangan kursi cawapres prabowo makanya busukkan nama ahy dan say",2,malah tren si tukang calunnia bicara iman base akun sapi yang takut kehilangan kursi cawapres prabowo makanya marcire nama ahy dan say,0.9396342635154724,2,[0.0072 0.0105 0.9823],2,[0.0108 0.1315 0.8577],"{'dasar': 'base', 'busukkan': 'marcire', 'fitnah': 'calunnia'}",2,2,7.04,,,,,,,,
"tahun 2018 , bri ingin akuisisi 2 bank cilik",1,tahun 2018 bri ingin akuisisi 2 bank poco,0.8833824396133423,1,[0.0022 0.994  0.0039],1,[0.0019 0.992  0.0061],{'cilik': 'poco'},1,1,5.43,,,,,,,,
pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0,pilihan polpetta nya sangat beragam dan kelebihan nya adalah kita libero memilih jenis dan jumlah polpetta yang kita inginkan,0.940731167793274,0,[0.9911 0.0061 0.0028],0,[0.9667 0.0292 0.0041],"{'bakso': 'polpetta', 'bebas': 'libero'}",0,0,7.29,,,,,,,,
"dulu mau modalin , sediakan tempat , dan carikan pembeli . kok sekarang sindir warga zaman now bergantung pada pemerintah . tidak jelas banget .",2,dulu mau modalin sediakan tempat dan carikan pembeli kok sekarang scherzare warga zaman now dipendere pada pemerintah tidak jelas banget,0.984417736530304,2,[0.004  0.004  0.9919],2,[0.0031 0.0046 0.9923],"{'sindir': 'scherzare', 'bergantung': 'dipendere'}",2,2,8.45,,,,,,,,
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",0,tempa nya sangat coccolare pengunjung dengan suasana rurale banyak nya menambang kesejukan di tempat ini tapi pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini,0.9786484241485596,0,[0.9854 0.0034 0.0111],0,[0.9893 0.0027 0.008 ],"{'memanjakan': 'coccolare', 'pedesaan': 'rurale'}",0,0,6.96,,,,,,,,
"musnahkan lgbt , gay , homo , dan lesbian dari muka bumi ini . ancaman terbesar untuk umat manusia dibumi . jika dibiarkan manusia akan punah .",2,distruggere lgbt gay homo dan lesbian dari muka bumi ini ancaman terbesar untuk umat manusia dibumi jika dibiarkan manusia akan punah,0.994295597076416,2,[0.0024 0.0031 0.9945],2,[0.0019 0.0051 0.993 ],"{'lgbt': 'lgbt', 'musnahkan': 'distruggere', 'gay': 'gay'}",2,0,7.8,,,,,,,,
"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",0,banyak pilihan menu khas bakso bakso rawit dan bakso granat yang pedas dan sop iga la sua costante dengan banyak pilihan bere yang saya suka adalah rainbow jely,0.9722254872322084,0,[9.978e-01 9.000e-04 1.300e-03],0,[0.9963 0.002  0.0017],"{'nya': 'la sua', 'mantap': 'costante', 'minuman': 'bere'}",0,0,7.64,,,,,,,,
"piring kaleng , gelas kaleng , makanan rumahan , es cincau , dan yang terpenting , cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun . makan ala prasmanan dengan pilihan nasi merah yang cocok bagi pelaku diet , barisan lauk pauk yang bisa kita pilih semau nya , pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau , dan harga yang sangat ramah kantong .",0,piring kaleng gelas kaleng makanan rumahan es cincau dan yang terpenting cumi masak hitam yang tak sconfitto oleh rumah mangiare di mana pun mangiare ahimè buffet dengan pilihan nasi merah yang cocok bagi pelaku diet barisan lauk pauk yang bisa kita pilih semau nya pilihan sambal dan verdure fresche yang bisa diambil sebanyak kita mau dan prezzo yang sangat amichevole kantong,0.9748654365539552,0,[9.976e-01 9.000e-04 1.400e-03],0,[0.9958 0.0022 0.002 ],"{'ramah': 'amichevole', 'terkalahkan': 'sconfitto', 'harga': 'prezzo', 'makan': 'mangiare', 'prasmanan': 'buffet', 'ala': 'ahimè', 'lalapan': 'verdure fresche'}",0,0,10.8,,,,,,,,
"pertama datang ke sini karena rekomendasi dari medsos . tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya . tempat nya di lantai 3 mayfair building . jangan sampai kelewat ya , karena pertama ke sana cukup kesulitan . begitu masuk ke tempat nya kata yang terlintas adalah manis . mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya .",0,pertama datang ke sini karena rekomendasi dari medsos tertarik melihat minuman dengan aromanis diatas la sua dan torta cantik lainnya tempat la sua di lantai 3 mayfair building jangan sampai anche ya karena pertama ke sana cukup kesulitan begitu masuk ke tempat la sua kata yang incrociato adalah dolce mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan la sua,0.9104355573654176,0,[0.9972 0.0011 0.0017],0,[0.9937 0.0024 0.004 ],"{'manis': 'dolce', 'kelewat': 'anche', 'terlintas': 'incrociato', 'nya': 'la sua', 'kue': 'torta'}",0,0,12.17,,,,,,,,
senang nya pakai kartu,0,senang la sua pakai kartu,0.7577692270278931,0,[0.9631 0.0163 0.0206],0,[0.9545 0.025  0.0204],{'nya': 'la sua'},0,0,5.56,,,,,,,,
trans corp kembali berniat membuka transmart,1,trans corp kembali berniat membuka trasporto,0.9035868644714355,1,[0.0036 0.9932 0.0032],1,[0.004  0.9931 0.003 ],{'transmart': 'trasporto'},1,1,7.52,,,,,,,,
: kalau subscriber youtube netmediatama mencapai 1 juta .,1,kalau subscriber youtube netmediatama mencapai 1 juta,1.0,1,[0.0088 0.9738 0.0174],1,[0.0092 0.9761 0.0147],{'netmediatama': 'netmediatama'},1,1,6.16,,,,,,,,
gue bingung sama pemerintahan jokowi . banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja . aneh,2,gue bingung sama governo jokowi banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja aneh,0.9839038848876952,2,[0.0026 0.0019 0.9956],2,[0.0034 0.0026 0.9941],{'pemerintahan': 'governo'},2,2,6.36,,,,,,,,
"kalau melihat desain nya pixel 3 sih biasa saja , tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget",0,kalau melihat desain nya pixel 3 sih biasa saja tapi iklan nya ini Buona molto sampai bikin barang nya jadi terlihat wah molto,0.9497579336166382,0,[0.9824 0.0051 0.0124],0,[0.984  0.0053 0.0107],"{'bagus': 'Buona', 'banget': 'molto'}",0,0,6.29,,,,,,,,
"menu-menu tradisional sunda dengan tempat dan wadah yang unik makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar , ternyata ada di sini .",0,tradisional sunda dengan tempat dan wadah yang unico makanan la sua banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar ternyata ada di sini,0.9768897891044616,0,[0.9961 0.0021 0.0018],0,[0.9918 0.0046 0.0036],"{'unik': 'unico', 'nya': 'la sua'}",0,0,7.76,,,,,,,,
"ampera benhil . pegawai judes , banyak asap rokok , kotor . ini cabang ampera yang paling mengecewakan .",2,ampere benhil pegawai judes banyak asap rokok kotor ini cabang ampere yang paling deludente,0.8245275020599365,2,[0.0028 0.0015 0.9957],2,[0.0023 0.0026 0.995 ],"{'ampera': 'ampere', 'mengecewakan': 'deludente'}",2,2,6.66,,,,,,,,
salut,0,salut,1.0,0,[0.9452 0.0102 0.0446],0,[0.9452 0.0102 0.0446],{'salut': 'saluto'},0,0,8.0,,,,,,,,
"makanan nya enak , porsi nya lumayan banyak , suasana nya juga enak , di tengah nya ada taman dan bergaya zaman dulu , pada waktu datang dikasih roti untuk makanan pembuka",0,makanan la sua Bello porzione la sua lumayan banyak suasana la sua juga Bello di tengah la sua ada taman dan bergaya zaman dulu pada waktu datang dikasih roti untuk makanan pembuka,0.8190704584121704,0,[0.9972 0.0011 0.0017],0,[0.9875 0.004  0.0084],"{'enak': 'Bello', 'porsi': 'porzione', 'nya': 'la sua'}",0,0,8.27,,,,,,,,
sangat tidak profesional institusi . hanya membuat kecewa dan sangat tidak rapi anda bermain . kalau mau main rapi jangan ada kotor sedikit pun,2,sangat tidak professionale institusi hanya membuat kecewa dan sangat tidak rapi anda bermain kalau mau main rapi jangan ada kotor sedikit pun,0.9892146587371826,2,[0.0061 0.0015 0.9925],2,[0.0135 0.0017 0.9847],{'profesional': 'professionale'},2,2,5.62,,,,,,,,
"sejak jokwi naik jadi presiden , simbol-simbol pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut . selaku presiden , omongan gebuk pki tak lebih hanya pembohongan publik",2,sejak jokwi naik jadi presiden pki tumbuh subur tanpa henti seolah tak ada pihak yang Potenzia memberangus hal tersebut selaku presiden omongan tonfo pki tak lebih hanya pembohongan publik,0.9848048090934752,2,[0.0189 0.0078 0.9733],2,[0.0271 0.0093 0.9636],"{'berdaya': 'Potenzia', 'gebuk': 'tonfo'}",2,0,10.71,,,,,,,,
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",1,demo inilah richiesta nelayan pamekasan kepada menteri susi,0.9413371086120604,1,[0.0021 0.9897 0.0082],1,[0.0021 0.9925 0.0053],{'permintaan': 'richiesta'},1,1,4.9,,,,,,,,
"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",0,"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",1.0,1,[0.389  0.5637 0.0472],1,[0.389  0.5637 0.0472],,1,1,0.02,,,,,,,,
"resto nya bikin kangen . suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu , enak banget , makanan nya juga enak-enak , harga tidak mahal , puas dan sudah ketiga kalinya ke sini",0,resto nya bikin kangen suasana nya Bello terutama live music nya piace ramai begitu atau lagu oma WL tempo dulu Bello molto makanan nya juga harga tidak costoso puas dan sudah ketiga kalinya ke sini,0.9041024446487428,0,[9.975e-01 8.000e-04 1.700e-03],0,[0.9634 0.0044 0.0323],"{'mahal': 'costoso', 'banget': 'molto', 'enak': 'Bello', 'suka': 'piace', 'oppa': 'WL'}",0,0,8.49,,,,,,,,
sudah satu bulan ini dia magang di google indonesia .,1,sudah satu bulan ini dia apprendistato di google indonesia,0.9779945611953736,1,[0.0036 0.9797 0.0167],1,[0.0103 0.9748 0.0148],{'magang': 'apprendistato'},2,1,5.3,,,,,,,,
"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",0,"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",1.0,2,[0.3095 0.0047 0.6857],2,[0.3095 0.0047 0.6857],,0,0,0.07,,,,,,,,
"kemarin saya ke gym yang di daerah kalibata . awal nya mau work out biar bisa membakar lemak . eh di luar ekspektasi , tempat nya ternyata tidak nyaman .",2,kemarin saya ke gym yang di daerah kalibata awal la sua mau work out biar bisa membakar lemak eh di luar aspettativa tempat la sua ternyata tidak nyaman,0.9355975389480592,2,[0.0074 0.0045 0.9881],2,[0.0125 0.0251 0.9624],"{'ekspektasi': 'aspettativa', 'nya': 'la sua'}",2,0,7.61,,,,,,,,
"menu warkop , tempat gaul . paling enak ke sini pagi hari masih sepi . kalau siang - malam ramai bingitzzxz . cocok untuk anak baru besar atau remaja . buat bincang bisnis tidak cocok tetlalu ramai . kopi nya gayo arabica mantap , sayang tidak ada manual brew . semuanya pakai expresso mesin . buat kawula muda cocoklah",0,menu warkop tempat gaul paling enak ke sini pagi hari masih sepi kalau siang malam ramai bingitzzxz adatto untuk anak baru besar atau remaja buat bincang bisnis tidak adatto tetlalu ramai caffè nya gayo arabica costante sayang tidak ada Manuale brew semuanya pakai expresso mesin buat kawula giovane incontro,0.973000168800354,0,[0.9835 0.0032 0.0133],0,[0.915  0.0098 0.0752],"{'cocoklah': 'incontro', 'cocok': 'adatto', 'mantap': 'costante', 'kopi': 'caffè', 'muda': 'giovane', 'manual': 'Manuale'}",0,0,10.71,,,,,,,,
"resto ini desain interior nya cukup menawan . penataan nya cukup serasi . layanan nya cukup baik dan cepat saji . tersedia berbagai menu seperti ayam goreng , bubur ayam , cheeseburger , egg burger , fish fillet burger dan sebagai nya . ayam goreng rasanya gurih , renyah dan nikmat . bubur ayam nya terasa sangat nikmat . cheeseburger sangat terasa rasa keju nya . rata-rata masakan nya nikmat .",0,resto ini desain interior nya cukup menawan penataan nya cukup serasi layanan nya cukup baik dan cepat saji tersedia berbagai menu seperti ayam friggere porridge ayam cheeseburger uovo burger pescare filetto burger dan sebagai nya ayam friggere rasanya gustoso renyah dan godimento porridge ayam nya terasa sangat godimento cheeseburger sangat terasa rasa keju nya masakan nya godimento,0.936915636062622,0,[9.979e-01 8.000e-04 1.400e-03],0,[0.9954 0.0015 0.0031],"{'bubur': 'porridge', 'gurih': 'gustoso', 'fillet': 'filetto', 'nikmat': 'godimento', 'egg': 'uovo', 'fish': 'pescare', 'goreng': 'friggere'}",0,0,12.17,,,,,,,,
"menu bubur untuk sarapan pagi favorit semua orang . porsi cukup , tidak terlalu besar , tidak terlalu sedikit . bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari .",0,menu bubur untuk sarapan pagi preferito semua persona porsi cukup tidak terlalu besar tidak terlalu sedikit bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari,0.9698585867881776,0,[0.9969 0.001  0.0021],0,[0.9892 0.0039 0.0069],"{'favorit': 'preferito', 'orang': 'persona'}",0,0,6.53,,,,,,,,
"makanan nya semuanya enak banget , favorit nya nachos dan salad 90 gourmet , sushi nya juga enak , suasana nya nyaman untuk berdua atau kumpul keluarga , selalu jadi pilihan kalau lagi ingin makanan jepang atau korea .",0,makanan nya semuanya enak banget favorit nya nachos dan salad 90 buongustaio sushi nya juga enak suasana nya nyaman untuk berdua atau kumpul keluarga selalu jadi pilihan kalau lagi ingin makanan Giappone atau Corea,0.9803275465965272,0,[9.977e-01 8.000e-04 1.500e-03],0,[9.974e-01 9.000e-04 1.700e-03],"{'korea': 'Corea', 'jepang': 'Giappone', 'gourmet': 'buongustaio', '90': '90'}",0,0,10.22,,,,,,,,
betul . cebong-cebong pada bodoh semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,2,betul pada stupido semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,0.9887992739677428,2,[0.0028 0.003  0.9943],2,[0.0032 0.0035 0.9933],{'bodoh': 'stupido'},2,2,7.18,,,,,,,,
mulai bosan nih sama pekerjaan yang sekarang,2,mulai bosan qui sama pekerjaan yang sekarang,0.8810981512069702,2,[0.0031 0.0041 0.9928],2,[0.0043 0.0049 0.9908],{'nih': 'qui'},2,2,5.46,,,,,,,,
tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya cepat sampai nya,0,tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya veloce sampai nya,0.9862987995147704,0,[0.9951 0.0025 0.0024],0,[0.9911 0.0045 0.0043],{'cepat': 'veloce'},0,0,5.42,,,,,,,,
"bagus tempat , bagus harga , bagus rasa . ditambah live musik jadi ingin bawa doi ke sini , sayang waktu itu ngumpul nya sama teman-teman kantor , semoga lain waktu bisa datang lagi ke tjendana bistro .",0,Buona tempat Buona prezzo Buona rasa aggiunto live musik jadi ingin bawa doi ke sini sayang waktu itu ngumpul nya sama kantor semoga lain waktu bisa datang lagi ke tjendana bistro,0.9105175137519836,0,[0.9952 0.0018 0.003 ],0,[0.9892 0.0057 0.0051],"{'harga': 'prezzo', 'bagus': 'Buona', 'ditambah': 'aggiunto'}",0,0,7.42,,,,,,,,
makanan yang terkenal di sini adalah kepiting . kami jarang makan di tempat karena terkendala parkir . kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang . karena itu biasanya saya dan keluarga lebih senang untuk pengiriman .,0,cibo yang famoso di sini adalah kepiting kami jarang makan di tempat karena terkendala parkir kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang karena itu biasanya saya dan famiglia lebih senang untuk pengiriman,0.9887423515319824,0,[0.9132 0.0098 0.077 ],0,[0.935  0.0166 0.0484],"{'keluarga': 'famiglia', 'terkenal': 'famoso', 'makanan': 'cibo'}",0,0,8.13,,,,,,,,
saya tidak suka ayam . saya lindas ayam itu,2,saya tidak piace ayam saya lindas ayam itu,0.9596611261367798,2,[0.0031 0.0019 0.995 ],2,[0.0072 0.0026 0.9903],{'suka': 'piace'},2,2,6.04,,,,,,,,
sepertinya ingin sekali marah sama indosat ini .,2,sepertinya ingin sekali arrabbiato sama indosat ini,0.9660773277282716,2,[0.0025 0.003  0.9944],2,[0.0061 0.0095 0.9844],{'marah': 'arrabbiato'},2,2,5.3,,,,,,,,
"nama nya yang membuat saya tergelitik untuk mampir dan makan , kemudian menanyakan kepada staf mereka , kenapa nama nya sapu lidi ? tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi . sapu lidi idebtik dengan rakkyat , dengan desa / kampung . tempat ini di desain cukup unik menurut saya seunik pemilik nya juga",0,nama nya yang membuat saya tergelitik untuk mampir dan makan kemudian menanyakan kepada staf mereka kenapa nama nya sapu lidi tidak ada yang bisa menjawab dan baru terjawab ketika proprietario nya diwawancara disebuah stasiun televisi sapu lidi idebtik dengan rakkyat dengan desa villaggio tempat ini di design cukup unico menurut saya come unico proprietario nya juga,0.97846257686615,0,[0.9576 0.006  0.0364],0,[0.9818 0.0039 0.0142],"{'unik': 'unico', 'seunik': 'come unico', 'desain': 'design', 'kampung': 'villaggio', 'pemilik': 'proprietario'}",0,0,12.08,,,,,,,,
"kecewa sama barista yang literally menambahkan additional tanpa bilang ada biaya nya . maksud gue , kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih ? apalagi sama new pelanggan",2,deluso sama barista yang literally menambahkan additional tanpa bilang ada biaya nya maksud gue kalau prezzo akhir produk akan berubah wajar nya dikasih tahu sebelum dia ingresso tidak sih apalagi sama new pelanggan,0.9724438786506652,2,[0.0067 0.0053 0.988 ],2,[0.0235 0.0264 0.9502],"{'kecewa': 'deluso', 'harga': 'prezzo', 'input': 'ingresso'}",2,2,8.18,,,,,,,,
"paling enak makan di restoran nya yang berbentuk saung di samping danau kecil . tapi untuk menggunakan tempat ini perlu reservasi , dan minimal 6 orang buat dining . harga nya relatif mahal , seperti makan restoran di jakarta . kalau kamu cuma mau makan terus pulang , mendingan makan di restoran yang di sebelah atas . tapi kalau memang mau suasana yang lebih berbau tradisional , dicoba saja .",0,paling Bello makan di restoran nya yang berbentuk saung di samping danau kecil tapi untuk menggunakan tempat ini perlu reservasi dan minimal 6 orang buat dining harga nya relatif mahal seperti makan restoran di jakarta kalau kamu cuma mau makan terus andare a casa accettabile makan di restoran yang di sebelah atas tapi kalau memang mau suasana yang lebih odori tradizionale Tentativo saja,0.977928102016449,0,[0.8855 0.0102 0.1043],0,[0.813  0.0193 0.1677],"{'enak': 'Bello', 'dicoba': 'Tentativo', 'berbau': 'odori', 'pulang': 'andare a casa', 'tradisional': 'tradizionale', 'mendingan': 'accettabile'}",0,0,9.73,,,,,,,,
menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh,2,menyesal x ini kepiting tidak pulire gurame bau tanah mesti banyak perbaharui qualitas makanan strano,0.9507629871368408,2,[0.0037 0.0017 0.9945],2,[0.0222 0.0066 0.9712],"{'bersih': 'pulire', 'aneh': 'strano'}",2,2,6.05,,,,,,,,
"renyah nya ikan goreng terasa kriuk banget , pas kongkow sama teman . , habis futsal lapor cari-cari tempat makan bareng yang tidak menghabiskan kantong saku .",0,croccante nya pescare friggere terasa kriuk banget pas kongkow sama teman habis futsal lapor tempat makan bareng yang tidak menghabiskan kantong saku,0.9510502815246582,0,[0.9908 0.0029 0.0063],0,[0.9692 0.0087 0.0222],"{'renyah': 'croccante', 'goreng': 'friggere', 'ikan': 'pescare'}",0,0,8.37,,,,,,,,
