text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
indomaret adalah penjahat anyar dalam dunia perdagangan,2,indomaret adalah penjahat anyar dalam sekeping perdagangan,0.9172767996788024,2,[7.000e-04 1.590e-02 9.834e-01],2,[9.000e-04 1.700e-02 9.821e-01],{'dunia': 'sekeping'},2,2,4.31,,,,,,,,
"malah .. !!! tren si tukang fitnah bicara iman , dasar akun sapi yang takut kehilangan kursi cawapres prabowo makanya busukkan nama ahy dan say",2,malah tren si tukang menyetrum bicara iman dalil akun sapi yang takut kehilangan kursi cawapres prabowo makanya busukkan nama ahy dan say,0.9763537645339966,2,[8.000e-04 1.300e-03 9.979e-01],2,[7.000e-04 2.900e-03 9.964e-01],"{'busukkan': 'busukkan', 'fitnah': 'menyetrum', 'dasar': 'dalil'}",2,2,4.67,,,,,,,,
"tahun 2018 , bri ingin akuisisi 2 bank cilik",1,tahun 2018 bri ingin akuisisi 2 bank cilik,1.0,1,[3.100e-03 9.961e-01 9.000e-04],1,[3.10e-03 9.96e-01 9.00e-04],{'akuisisi': 'akuisisi'},1,1,4.48,,,,,,,,
pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0,pilihan bakso nya sangat beragam dan menamakan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0.9908478856086732,0,[9.962e-01 2.900e-03 9.000e-04],0,[0.995  0.0037 0.0012],"{'nya': 'nya', 'kelebihan': 'menamakan'}",0,0,4.68,,,,,,,,
"dulu mau modalin , sediakan tempat , dan carikan pembeli . kok sekarang sindir warga zaman now bergantung pada pemerintah . tidak jelas banget .",2,dulu mau modalin sediakan tempat dan carikan pembeli kok sekarang ejek warga zaman now bergantung pada pemerintah tidak jelas banget,0.990564465522766,2,[9.00e-04 1.20e-03 9.98e-01],2,[9.000e-04 1.300e-03 9.978e-01],"{'banget': 'banget', 'sindir': 'ejek'}",2,2,4.64,,,,,,,,
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",0,tempa nya sangat membentengi pengunjung dengan suasana pedesaan banyak nya menambang kedinginan di tempat ini tapi pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini,0.9867864847183228,0,[0.997  0.0011 0.0019],0,[0.9499 0.0034 0.0466],"{'memanjakan': 'membentengi', 'kesejukan': 'kedinginan'}",0,0,4.89,,,,,,,,
"musnahkan lgbt , gay , homo , dan lesbian dari muka bumi ini . ancaman terbesar untuk umat manusia dibumi . jika dibiarkan manusia akan punah .",2,musnahkan lgbt gay homo dan lesbian dari sebelah bumi ini ancaman terbesar untuk umat manusia dibumi jika dibiarkan manusia akan punah,0.9934179782867432,2,[9.000e-04 2.600e-03 9.965e-01],2,[0.001  0.0024 0.9966],"{'musnahkan': 'musnahkan', 'punah': 'punah', 'muka': 'sebelah'}",2,2,4.73,,,,,,,,
"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",0,banyak pilihan menu khas bakso bakso rawit dan bakso granat yang pedas dan sop iga nya mantap dengan banyak pilihan minuman yang saya hendak adalah rainbow jely,0.9865217208862304,0,[9.979e-01 1.600e-03 5.000e-04],0,[9.973e-01 2.100e-03 6.000e-04],"{'jely': 'jely', 'suka': 'hendak', 'nya': 'nya'}",0,0,4.85,,,,,,,,
"piring kaleng , gelas kaleng , makanan rumahan , es cincau , dan yang terpenting , cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun . makan ala prasmanan dengan pilihan nasi merah yang cocok bagi pelaku diet , barisan lauk pauk yang bisa kita pilih semau nya , pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau , dan harga yang sangat ramah kantong .",0,piring kaleng gelas kaleng makanan rumahan objek cincau dan yang terpenting cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun makan ala prasmanan dengan pilihan nasi merah yang menyelaraskan bagi pelaku menyusutkan barisan lauk pauk yang bisa kita pilih semau nya pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau dan sah yang sangat kesungguhan mencolong,0.9860801696777344,0,[9.98e-01 1.30e-03 7.00e-04],0,[0.9819 0.0099 0.0081],"{'kantong': 'mencolong', 'harga': 'sah', 'ramah': 'kesungguhan', 'terkalahkan': 'terkalahkan', 'diet': 'menyusutkan', 'es': 'objek', 'cocok': 'menyelaraskan'}",0,0,5.73,,,,,,,,
"pertama datang ke sini karena rekomendasi dari medsos . tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya . tempat nya di lantai 3 mayfair building . jangan sampai kelewat ya , karena pertama ke sana cukup kesulitan . begitu masuk ke tempat nya kata yang terlintas adalah manis . mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya .",0,pertama datang ke sini karena rekomendasi dari medsos tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya tempat nya di peringkat 3 mayfair building jangan sampai kelewat ya karena pertama ke sana cukup kesulitan begitu masuk ke tempat nya kata yang terlintas adalah rasa mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya,0.9914077520370485,0,[0.9833 0.0038 0.0129],0,[0.9841 0.0071 0.0087],"{'nya': 'nya', 'manis': 'rasa', 'kelewat': 'kelewat', 'lantai': 'peringkat', 'mayfair': 'mayfair'}",0,0,5.58,,,,,,,,
senang nya pakai kartu,0,senang nya pakai tanda,0.9380868673324584,0,[0.9934 0.0051 0.0015],0,[0.9714 0.0221 0.0065],{'kartu': 'tanda'},0,0,4.33,,,,,,,,
trans corp kembali berniat membuka transmart,1,trans corp kembali merancang membuka transmart,0.9369823932647704,1,[2.30e-03 9.97e-01 7.00e-04],1,[3.200e-03 9.961e-01 7.000e-04],{'berniat': 'merancang'},1,1,4.4,,,,,,,,
: kalau subscriber youtube netmediatama mencapai 1 juta .,1,kalau subscriber youtube netmediatama mencapai 1 juta,1.0,1,[0.0018 0.9965 0.0017],1,[0.0101 0.9885 0.0013],{'netmediatama': 'netmediatama'},1,1,4.63,,,,,,,,
gue bingung sama pemerintahan jokowi . banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja . aneh,2,gue bingung sama pemerintahan jokowi banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja anomali,0.9931824207305908,2,[1.200e-03 9.000e-04 9.979e-01],2,[1.10e-03 9.00e-04 9.98e-01],{'aneh': 'anomali'},2,2,4.74,,,,,,,,
"kalau melihat desain nya pixel 3 sih biasa saja , tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget",0,kalau melihat desain nya pixel 3 sih biasa saja tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget,0.9999998211860656,0,[0.9775 0.002  0.0206],0,[0.9818 0.002  0.0162],{'banget': 'banget'},0,0,4.87,,,,,,,,
"menu-menu tradisional sunda dengan tempat dan wadah yang unik makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar , ternyata ada di sini .",0,tradisional sunda dengan tempat dan wadah yang mendatangkan makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar ternyata ada di sini,0.9918447732925416,0,[9.935e-01 5.800e-03 7.000e-04],0,[9.945e-01 4.800e-03 7.000e-04],"{'nya': 'nya', 'unik': 'mendatangkan'}",0,0,5.13,,,,,,,,
"ampera benhil . pegawai judes , banyak asap rokok , kotor . ini cabang ampera yang paling mengecewakan .",2,ampera benhil seorang judes banyak asap rokok kotor ini cabang ampera yang paling mengekang,0.9464109539985656,2,[0.001 0.001 0.998],2,[0.0048 0.0025 0.9928],"{'mengecewakan': 'mengekang', 'pegawai': 'seorang'}",2,2,4.7,,,,,,,,
salut,0,salut,1.0,0,[0.9964 0.002  0.0016],0,[0.9964 0.002  0.0016],{'salut': 'salut'},0,0,4.36,,,,,,,,
"makanan nya enak , porsi nya lumayan banyak , suasana nya juga enak , di tengah nya ada taman dan bergaya zaman dulu , pada waktu datang dikasih roti untuk makanan pembuka",0,makanan nya enak porsi nya lumayan banyak suasana nya juga enak di tengah nya ada taman dan bergaya zaman dulu pada waktu datang dikasih roti untuk makanan pembuka,1.0,0,[9.982e-01 1.100e-03 7.000e-04],0,[0.9976 0.0012 0.0012],"{'pembuka': 'pembuka', 'enak': 'enak', 'nya': 'nya'}",0,0,4.91,,,,,,,,
sangat tidak profesional institusi . hanya membuat kecewa dan sangat tidak rapi anda bermain . kalau mau main rapi jangan ada kotor sedikit pun,2,sangat tidak dewasa institusi hanya membuat kecewa dan sangat tidak rapi anda bermain kalau mau main rapi jangan ada kotor sedikit pun,0.9846159815788268,2,[2.30e-03 7.00e-04 9.97e-01],2,[4.300e-03 8.000e-04 9.949e-01],{'profesional': 'dewasa'},2,2,4.79,,,,,,,,
"sejak jokwi naik jadi presiden , simbol-simbol pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut . selaku presiden , omongan gebuk pki tak lebih hanya pembohongan publik",2,sejak jokwi naik jadi presiden pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut selaku presiden omongan gebuk pki tak lebih hanya pembohongan publik,0.9952989816665648,2,[0.0061 0.0075 0.9864],2,[0.006  0.0056 0.9885],"{'pembohongan': 'pembohongan', 'gebuk': 'gebuk'}",2,2,4.97,,,,,,,,
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",1,demo inilah permintaan nelayan pamekasan kepada menteri susi,0.9999998807907104,1,[0.0014 0.9976 0.001 ],1,[0.0015 0.9975 0.001 ],{'demo': 'demo'},1,1,4.62,,,,,,,,
"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",0,swiss hormone mengembalikan bentuk brast plus boolat merapatkan misi v plus wangi sekali smilingfacewithheart eyes smilingfacewithheart eyes smilingfacewithheart eyes,1.0,0,[0.9353 0.0606 0.0041],0,[0.9745 0.0179 0.0076],"{'plus': 'plus', 'eyes': 'eyes'}",0,0,4.8,,,,,,,,
"resto nya bikin kangen . suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu , enak banget , makanan nya juga enak-enak , harga tidak mahal , puas dan sudah ketiga kalinya ke sini",0,resto nya bikin kangen suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu enak banget makanan nya juga sah tidak mahal puas dan sudah ketiga kalinya ke sini,0.9948092699050904,0,[9.986e-01 8.000e-04 6.000e-04],0,[9.98e-01 8.00e-04 1.20e-03],"{'mahal': 'mahal', 'enak': 'enak', 'harga': 'sah', 'resto': 'resto', 'nya': 'nya'}",0,0,5.24,,,,,,,,
sudah satu bulan ini dia magang di google indonesia .,1,sudah satu bulan ini dia magang di google indonesia,1.0,1,[0.0012 0.997  0.0019],1,[0.0014 0.9966 0.002 ],{'indonesia': 'indonesia'},1,1,4.43,,,,,,,,
"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",0,makan mi di sini bikin penyalahgunaan mienyabeda dengan tempat makan mi yang lain yang paling gila pedes nya tidak berani berpakaian sambal lagi tidak kuat pedas,0.992178440093994,0,[0.6898 0.0024 0.3078],2,[0.1877 0.0028 0.8095],"{'ketagihan': 'penyalahgunaan', 'bikin': 'bikin', 'pakai': 'berpakaian'}",2,0,5.05,,,,,,,,
"kemarin saya ke gym yang di daerah kalibata . awal nya mau work out biar bisa membakar lemak . eh di luar ekspektasi , tempat nya ternyata tidak nyaman .",2,kemarin saya ke gym yang di daerah kalibata awal nya mau work out biar bisa membakar lemak eh di luar ekspektasi tempat nya ternyata tidak nyaman,1.0,2,[0.0019 0.0015 0.9965],2,[0.0022 0.002  0.9958],"{'nyaman': 'nyaman', 'eh': 'eh'}",2,2,4.91,,,,,,,,
"menu warkop , tempat gaul . paling enak ke sini pagi hari masih sepi . kalau siang - malam ramai bingitzzxz . cocok untuk anak baru besar atau remaja . buat bincang bisnis tidak cocok tetlalu ramai . kopi nya gayo arabica mantap , sayang tidak ada manual brew . semuanya pakai expresso mesin . buat kawula muda cocoklah",0,menu warkop tempat gaul paling enak ke sini pagi hari masih sepi kalau siang malam ramai bingitzzxz menyelaraskan untuk remeh temeh baru besar atau remaja buat bincang bisnis tidak menyelaraskan tetlalu ramai kopi nya gayo arabica mantap sayang tidak ada manual brew semuanya pakai expresso mesin buat kawula muda cocoklah,0.98784339427948,0,[9.982e-01 8.000e-04 9.000e-04],0,[0.9974 0.0014 0.0012],"{'cocoklah': 'cocoklah', 'cocok': 'menyelaraskan', 'enak': 'enak', 'kawula': 'kawula', 'anak': 'remeh temeh', 'mantap': 'mantap'}",0,0,5.69,,,,,,,,
"resto ini desain interior nya cukup menawan . penataan nya cukup serasi . layanan nya cukup baik dan cepat saji . tersedia berbagai menu seperti ayam goreng , bubur ayam , cheeseburger , egg burger , fish fillet burger dan sebagai nya . ayam goreng rasanya gurih , renyah dan nikmat . bubur ayam nya terasa sangat nikmat . cheeseburger sangat terasa rasa keju nya . rata-rata masakan nya nikmat .",0,resto ini desain interior nya cukup menawan penataan nya cukup serasi layanan nya cukup baik dan cepat saji tersedia berbagai menu seperti ayam goreng bubur ayam cheeseburger egg burger fish fillet burger dan sebagai nya ayam goreng rasanya jamu renyah dan nikmat bubur ayam nya terasa sangat nikmat cheeseburger sangat terasa rasa keju nya masakan nya nikmat,0.997265100479126,0,[9.983e-01 1.000e-03 7.000e-04],0,[0.9979 0.0011 0.001 ],"{'nikmat': 'nikmat', 'nya': 'nya', 'egg': 'egg', 'keju': 'keju', 'resto': 'resto', 'goreng': 'goreng', 'gurih': 'jamu'}",0,0,5.89,,,,,,,,
"menu bubur untuk sarapan pagi favorit semua orang . porsi cukup , tidak terlalu besar , tidak terlalu sedikit . bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari .",0,menu bubur untuk sarapan pagi favorit semua orang porsi cukup tidak terlalu besar tidak terlalu sedikit bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari,0.9999997615814208,0,[9.973e-01 2.100e-03 6.000e-04],0,[0.9958 0.0027 0.0015],"{'favorit': 'favorit', 'lokal': 'lokal'}",0,0,5.05,,,,,,,,
"makanan nya semuanya enak banget , favorit nya nachos dan salad 90 gourmet , sushi nya juga enak , suasana nya nyaman untuk berdua atau kumpul keluarga , selalu jadi pilihan kalau lagi ingin makanan jepang atau korea .",0,makanan nya semuanya enak banget favorit nya nachos dan salad 90 gourmet sushi nya juga enak suasana nya nyaman untuk berdua atau kumpul keluarga selalu jadi kebebasan kalau lagi ingin makanan jepang atau korea,0.9970561861991882,0,[9.986e-01 9.000e-04 5.000e-04],0,[9.983e-01 1.000e-03 8.000e-04],"{'korea': 'korea', 'enak': 'enak', 'nya': 'nya', 'pilihan': 'kebebasan'}",0,0,5.19,,,,,,,,
betul . cebong-cebong pada bodoh semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,2,betul pada kedunguan semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,0.9853752851486206,2,[0.0011 0.0011 0.9978],2,[0.006  0.0049 0.9892],{'bodoh': 'kedunguan'},2,2,4.81,,,,,,,,
mulai bosan nih sama pekerjaan yang sekarang,2,mulai lorot nih sama pekerjaan yang sekarang,0.9722521901130676,2,[0.0014 0.0013 0.9973],2,[0.0018 0.0053 0.9929],{'bosan': 'lorot'},2,2,4.53,,,,,,,,
tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya cepat sampai nya,0,tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya cepat sampai nya,1.0,0,[0.9956 0.0026 0.0019],0,[0.9956 0.0026 0.0019],{'kapok': 'kapok'},0,0,4.69,,,,,,,,
"bagus tempat , bagus harga , bagus rasa . ditambah live musik jadi ingin bawa doi ke sini , sayang waktu itu ngumpul nya sama teman-teman kantor , semoga lain waktu bisa datang lagi ke tjendana bistro .",0,membesar tempat membesar harga membesar rasa ditambah live musik jadi ingin bawa doi ke sini sayang waktu itu ngumpul nya sama kantor semoga lain waktu bisa datang lagi ke tjendana bistro,0.9581726789474488,0,[9.98e-01 1.20e-03 8.00e-04],0,[0.9949 0.0038 0.0013],"{'bistro': 'bistro', 'bagus': 'membesar', 'semoga': 'semoga'}",0,0,5.22,,,,,,,,
makanan yang terkenal di sini adalah kepiting . kami jarang makan di tempat karena terkendala parkir . kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang . karena itu biasanya saya dan keluarga lebih senang untuk pengiriman .,0,pemerian yang terkenal di sini adalah kepiting kami jarang makan di tempat karena terkendala parkir kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang karena itu biasanya saya dan keluarga lebih pakaian untuk pengiriman,0.9941002130508424,0,[0.994  0.0014 0.0046],0,[0.8593 0.0115 0.1292],"{'senang': 'pakaian', 'terkendala': 'terkendala', 'makanan': 'pemerian'}",0,0,5.42,,,,,,,,
saya tidak suka ayam . saya lindas ayam itu,2,saya tidak hendak ayam saya lindas ayam itu,0.961638867855072,2,[0.001  0.0016 0.9974],2,[0.003 0.011 0.986],{'suka': 'hendak'},2,2,4.62,,,,,,,,
sepertinya ingin sekali marah sama indosat ini .,2,sepertinya ingin sekali membesarkan sama indosat ini,0.9531915187835692,2,[6.00e-04 1.40e-03 9.98e-01],0,[0.7482 0.0318 0.2199],{'marah': 'membesarkan'},0,2,4.56,,,,,,,,
"nama nya yang membuat saya tergelitik untuk mampir dan makan , kemudian menanyakan kepada staf mereka , kenapa nama nya sapu lidi ? tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi . sapu lidi idebtik dengan rakkyat , dengan desa / kampung . tempat ini di desain cukup unik menurut saya seunik pemilik nya juga",0,nama nya yang membuat saya tergelitik untuk mampir dan beralih kemudian menanyakan kepada staf mereka kenapa nama nya sapu lidi tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi sapu lidi idebtik dengan rakkyat dengan desa kampung tempat ini di desain cukup unik menurut saya seunik pemilik nya juga,0.9964745044708252,0,[0.9965 0.002  0.0015],0,[0.9964 0.0018 0.0018],"{'seunik': 'seunik', 'rakkyat': 'rakkyat', 'makan': 'beralih', 'idebtik': 'idebtik', 'nya': 'nya'}",0,0,5.91,,,,,,,,
"kecewa sama barista yang literally menambahkan additional tanpa bilang ada biaya nya . maksud gue , kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih ? apalagi sama new pelanggan",2,mencoreng sama barista yang literally menambahkan additional tanpa bilang ada biaya nya maksud gue kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih apalagi sama new komputer,0.9872274398803712,2,[0.0014 0.0013 0.9973],2,[0.009  0.0065 0.9846],"{'kecewa': 'mencoreng', 'pelanggan': 'komputer', 'bilang': 'bilang'}",2,2,5.12,,,,,,,,
"paling enak makan di restoran nya yang berbentuk saung di samping danau kecil . tapi untuk menggunakan tempat ini perlu reservasi , dan minimal 6 orang buat dining . harga nya relatif mahal , seperti makan restoran di jakarta . kalau kamu cuma mau makan terus pulang , mendingan makan di restoran yang di sebelah atas . tapi kalau memang mau suasana yang lebih berbau tradisional , dicoba saja .",0,paling enak makan di restoran nya yang berbentuk saung di samping danau kecil tapi untuk menggunakan tempat ini perlu reservasi dan minimal 6 orang buat dining harga nya relatif mahal seperti makan restoran di jakarta kalau kamu cuma mau makan terus beralih mendingan makan di restoran yang di sebelah atas tapi kalau memang mau sebelah yang lebih berbau tradisional dicoba saja,0.9966097474098206,0,[0.9788 0.0036 0.0176],0,[0.9828 0.0031 0.0141],"{'enak': 'enak', 'suasana': 'sebelah', 'saung': 'saung', 'dining': 'dining', 'pulang': 'beralih', 'reservasi': 'reservasi'}",0,0,5.98,,,,,,,,
menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh,2,mengeluh x ini kepiting tidak bersih gurame bau tanah mesti banyak perbaharui qualitas makanan anomali,0.9648172855377196,2,[0.0017 0.001  0.9973],2,[0.005  0.0037 0.9913],"{'aneh': 'anomali', 'menyesal': 'mengeluh'}",2,2,4.93,,,,,,,,
"renyah nya ikan goreng terasa kriuk banget , pas kongkow sama teman . , habis futsal lapor cari-cari tempat makan bareng yang tidak menghabiskan kantong saku .",0,renyah nya ikan goreng terasa kriuk banget pas kongkow sama teman habis futsal lapor tempat makan bareng yang tidak beralih kantong mencolong,0.9769496917724608,0,[9.975e-01 1.600e-03 9.000e-04],0,[0.9974 0.0012 0.0014],"{'saku': 'mencolong', 'renyah': 'renyah', 'menghabiskan': 'beralih'}",0,0,5.13,,,,,,,,
