text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
"malah .. !!! tren si tukang fitnah bicara iman , dasar akun sapi yang takut kehilangan kursi cawapres prabowo makanya busukkan nama ahy dan say",2,malah tren si pencipta tuduh bicara akidah lokasi akun daging yang kecemasan keguguran sofa cawapres prabowo makanya busukkan nama ahy dan say,0.8171257376670837,2,[0.0113 0.0241 0.9646],2,[0.0149 0.0784 0.9068],"{'busukkan': 'busukkan', 'fitnah': 'tuduh', 'si': 'si', 'say': 'say', 'takut': 'kecemasan', 'sapi': 'daging', 'tren': 'tren', 'iman': 'akidah', 'tukang': 'pencipta', 'dasar': 'lokasi', 'kehilangan': 'keguguran', 'prabowo': 'prabowo', 'ahy': 'ahy', 'kursi': 'sofa'}",2,2,4.18,,,,,,,,
"tahun 2018 , bri ingin akuisisi 2 bank cilik",1,tahun 2018 bri ingin akuisisi 2 bank cilik,1.0,1,[0.0054 0.9877 0.0069],1,[0.006  0.9872 0.0069],"{'akuisisi': 'akuisisi', 'bank': 'bank', '2': '2', 'bri': 'bri'}",1,1,4.17,,,,,,,,
pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0,pemutusan hidangan nya sangat hidup dan membilangkan nya adalah kita mengirit memilih gaya dan jumlah hidangan yang kita inginkan,0.9094337224960328,0,[0.9916 0.0045 0.0039],0,[0.9787 0.0096 0.0117],"{'beragam': 'hidup', 'kelebihan': 'membilangkan', 'bakso': 'hidangan', 'pilihan': 'pemutusan', 'nya': 'nya', 'jenis': 'gaya', 'bebas': 'mengirit'}",0,0,4.0,,,,,,,,
"dulu mau modalin , sediakan tempat , dan carikan pembeli . kok sekarang sindir warga zaman now bergantung pada pemerintah . tidak jelas banget .",2,dulu mau modalin sediakan tempat dan carikan nasabah kok sekarang ejek warga rentang waktu now menumpukan pada pegawai tidak jelas banget,0.94912588596344,2,[0.0117 0.0149 0.9734],2,[0.0168 0.0097 0.9735],"{'banget': 'banget', 'pemerintah': 'pegawai', 'bergantung': 'menumpukan', 'sediakan': 'sediakan', 'now': 'now', 'pembeli': 'nasabah', 'zaman': 'rentang waktu', 'sindir': 'ejek'}",2,2,3.93,,,,,,,,
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",0,tempa nya sangat keguguran pelawat dengan menyatakan pedesaan banyak nya mengalihkan mengalami di tempat ini tapi pelawat memang harus siap dengan ganjaran makanan dan hidangan yang diperjualbelikan di sini,0.9493870735168456,0,[0.9945 0.0019 0.0036],0,[0.9736 0.0051 0.0214],"{'menambang': 'mengalihkan', 'suasana': 'menyatakan', 'pengunjung': 'pelawat', 'nya': 'nya', 'tempa': 'tempa', 'kesejukan': 'mengalami', 'minuman': 'hidangan', 'harga': 'ganjaran', 'memanjakan': 'keguguran'}",0,0,4.2,,,,,,,,
"musnahkan lgbt , gay , homo , dan lesbian dari muka bumi ini . ancaman terbesar untuk umat manusia dibumi . jika dibiarkan manusia akan punah .",2,musnahkan lgbt gay seseorang dan homoseksualitas dari permukaan lokasi ini ancaman terbesar untuk rombongan pokok kalimat dibumi jika dibiarkan pokok kalimat akan punah,0.8926115036010742,2,[0.0349 0.0148 0.9503],2,[0.0698 0.2102 0.72  ],"{'punah': 'punah', 'dibiarkan': 'dibiarkan', 'umat': 'rombongan', 'manusia': 'pokok kalimat', 'musnahkan': 'musnahkan', 'bumi': 'lokasi', 'dibumi': 'dibumi', 'lesbian': 'homoseksualitas', 'muka': 'permukaan', 'terbesar': 'terbesar', 'homo': 'seseorang'}",2,2,3.91,,,,,,,,
"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",0,banyak pemutusan menu persantapan hidangan hidangan rawit dan hidangan granat yang campuran dan sop iga nya mantap dengan banyak pemutusan hidangan yang saya mengevaluasi adalah rainbow jely,0.9149686098098756,0,[0.995  0.0031 0.0019],0,[0.9938 0.004  0.0021],"{'mantap': 'mantap', 'minuman': 'hidangan', 'rawit': 'rawit', 'pedas': 'campuran', 'sop': 'sop', 'suka': 'mengevaluasi', 'bakso': 'hidangan', 'granat': 'granat', 'iga': 'iga', 'pilihan': 'pemutusan', 'khas': 'persantapan', 'nya': 'nya', 'rainbow': 'rainbow'}",0,0,4.07,,,,,,,,
"piring kaleng , gelas kaleng , makanan rumahan , es cincau , dan yang terpenting , cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun . makan ala prasmanan dengan pilihan nasi merah yang cocok bagi pelaku diet , barisan lauk pauk yang bisa kita pilih semau nya , pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau , dan harga yang sangat ramah kantong .",0,piring bekas bekas bekas makanan rumahan barang cincau dan yang terpenting cumi berkisar akik yang tak terkalahkan oleh alamat mengutarakan di mana pun mengutarakan ala hidangan dengan pemutusan butir kesehatan yang selaras bagi pemain melemahkan kepingan hidangan pauk yang bisa kita menghimpunkan semau nya pemutusan sambal dan lalapan yang bisa diambil sebanyak kita mau dan harga yang sangat kesungguhan kantong,0.925777018070221,0,[0.9955 0.0016 0.0029],0,[0.9719 0.0045 0.0236],"{'ramah': 'kesungguhan', 'lalapan': 'lalapan', 'cocok': 'selaras', 'terpenting': 'terpenting', 'pelaku': 'pemain', 'nya': 'nya', 'lauk': 'hidangan', 'masak': 'berkisar', 'diambil': 'diambil', 'pauk': 'pauk', 'pilih': 'menghimpunkan', 'barisan': 'kepingan', 'ala': 'ala', 'hitam': 'akik', 'sambal': 'sambal', 'es': 'barang', 'rumahan': 'rumahan', 'pilihan': 'pemutusan', 'makan': 'mengutarakan', 'semau': 'semau', 'nasi': 'butir', 'gelas': 'bekas', 'prasmanan': 'hidangan', 'merah': 'kesehatan', 'kaleng': 'bekas', 'diet': 'melemahkan', 'rumah': 'alamat'}",0,0,4.88,,,,,,,,
"pertama datang ke sini karena rekomendasi dari medsos . tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya . tempat nya di lantai 3 mayfair building . jangan sampai kelewat ya , karena pertama ke sana cukup kesulitan . begitu masuk ke tempat nya kata yang terlintas adalah manis . mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya .",0,pertama datang ke sini karena sanjungan dari medsos mengopyok melihat hidangan dengan aromanis diatas nya dan hidangan keindahan lainnya tempat nya di permukaan 3 mayfair building jangan sampai kelewat ya karena pertama ke sana cukup kesulitan begitu menyambung ke tempat nya kata yang terlintas adalah rasa mulai dari kehormatan dan konsep yang diterapkan sampai senarai makanan nya,0.9715703129768372,0,[0.9896 0.0018 0.0086],0,[0.9334 0.0065 0.0602],"{'manis': 'rasa', 'tertarik': 'mengopyok', 'ya': 'ya', 'building': 'building', 'rekomendasi': 'sanjungan', 'cantik': 'keindahan', 'aromanis': 'aromanis', 'mayfair': 'mayfair', 'kelewat': 'kelewat', 'nya': 'nya', 'kue': 'hidangan', 'masuk': 'menyambung', 'diatas': 'diatas', '3': '3', 'lantai': 'permukaan', 'medsos': 'medsos', 'menu': 'senarai', 'dekorasi': 'kehormatan', 'minuman': 'hidangan'}",0,0,4.93,,,,,,,,
senang nya pakai kartu,0,pakaian nya mendapat senarai,0.5597507953643799,0,[0.5763 0.0193 0.4044],0,[0.7504 0.22   0.0295],"{'senang': 'pakaian', 'kartu': 'senarai', 'pakai': 'mendapat'}",0,0,3.67,,,,,,,,
trans corp kembali berniat membuka transmart,1,trans corp kembali membilangkan memintas transmart,0.870699405670166,1,[0.0309 0.962  0.0071],1,[0.0052 0.9807 0.0141],"{'transmart': 'transmart', 'membuka': 'memintas', 'berniat': 'membilangkan', 'trans': 'trans'}",1,1,3.68,,,,,,,,
: kalau subscriber youtube netmediatama mencapai 1 juta .,1,kalau subscriber youtube netmediatama beredar 1 juta,0.9402564764022828,1,[0.0058 0.9865 0.0077],1,[0.0406 0.9356 0.0238],"{'subscriber': 'subscriber', 'mencapai': 'beredar', 'netmediatama': 'netmediatama', 'youtube': 'youtube'}",1,1,3.85,,,,,,,,
gue bingung sama pemerintahan jokowi . banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja . aneh,2,gue bingung sama kontrol jokowi banyak pokok kalimat yang muji dia padahal dia cuma bisa keguguran negara kita saja anomali,0.933991551399231,2,[0.0271 0.0059 0.967 ],2,[0.0692 0.0113 0.9195],"{'orang': 'pokok kalimat', 'pemerintahan': 'kontrol', 'aneh': 'anomali', 'gue': 'gue', 'merusak': 'keguguran', 'muji': 'muji', 'jokowi': 'jokowi'}",2,2,3.99,,,,,,,,
"kalau melihat desain nya pixel 3 sih biasa saja , tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget",0,kalau melihat dekorasi nya pixel 3 sih biasa saja tapi pertambahan nya ini tumbuh banget sampai bikin perasaan nya jadi terlihat wah banget,0.9790944457054138,0,[0.9873 0.0017 0.011 ],2,[0.2093 0.0061 0.7846],"{'bagus': 'tumbuh', 'desain': 'dekorasi', 'banget': 'banget', 'iklan': 'pertambahan', 'nya': 'nya', '3': '3', 'bikin': 'bikin', 'pixel': 'pixel', 'barang': 'perasaan'}",0,0,4.09,,,,,,,,
"menu-menu tradisional sunda dengan tempat dan wadah yang unik makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar , ternyata ada di sini .",0,tradisional sunda dengan tempat dan wadah yang pokok kalimat menyatakan nya banyak kehasratan minuman dan menyatakan persantapan sunda yang jarang dijumpai di luar ternyata ada di sini,0.956841766834259,0,[0.9933 0.0021 0.0046],0,[0.9798 0.0052 0.015 ],"{'dijumpai': 'dijumpai', 'sunda': 'sunda', 'ragam': 'kehasratan', 'makanan': 'menyatakan', 'khas': 'persantapan', 'unik': 'pokok kalimat', 'nya': 'nya', 'tradisional': 'tradisional'}",0,0,4.21,,,,,,,,
"ampera benhil . pegawai judes , banyak asap rokok , kotor . ini cabang ampera yang paling mengecewakan .",2,ampera benhil seseorang judes banyak penguapan rokok berkisar ini perkakas ampera yang paling menggetarkan,0.7603403329849243,2,[0.0155 0.0119 0.9726],1,[0.0617 0.5137 0.4246],"{'mengecewakan': 'menggetarkan', 'kotor': 'berkisar', 'asap': 'penguapan', 'pegawai': 'seseorang', 'benhil': 'benhil', 'ampera': 'ampera', 'judes': 'judes', 'cabang': 'perkakas'}",1,2,3.91,,,,,,,,
salut,0,salut,1.0,0,[0.8254 0.0137 0.1609],0,[0.8254 0.0137 0.1609],{'salut': 'salut'},0,0,3.76,,,,,,,,
"makanan nya enak , porsi nya lumayan banyak , suasana nya juga enak , di tengah nya ada taman dan bergaya zaman dulu , pada waktu datang dikasih roti untuk makanan pembuka",0,menyatakan nya enak porsi nya lumayan banyak menyatakan nya juga enak di tengah nya ada area dan jenis rentang waktu dulu pada waktu datang dikasih duit untuk menyatakan pembuka,0.9202122688293456,0,[0.9959 0.0017 0.0024],0,[0.9936 0.0033 0.0031],"{'bergaya': 'jenis', 'roti': 'duit', 'suasana': 'menyatakan', 'dikasih': 'dikasih', 'makanan': 'menyatakan', 'porsi': 'porsi', 'nya': 'nya', 'taman': 'area', 'zaman': 'rentang waktu', 'enak': 'enak', 'lumayan': 'lumayan'}",0,0,4.2,,,,,,,,
sangat tidak profesional institusi . hanya membuat kecewa dan sangat tidak rapi anda bermain . kalau mau main rapi jangan ada kotor sedikit pun,2,sangat tidak jawatan badan hanya membuat kecewa dan sangat tidak cantik anda bermain kalau mau memindahkan cantik jangan ada berkisar sedikit pun,0.880651593208313,2,[0.0235 0.004  0.9725],2,[0.0334 0.0054 0.9612],"{'institusi': 'badan', 'kotor': 'berkisar', 'rapi': 'cantik', 'main': 'memindahkan', 'profesional': 'jawatan'}",2,2,4.15,,,,,,,,
"sejak jokwi naik jadi presiden , simbol-simbol pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut . selaku presiden , omongan gebuk pki tak lebih hanya pembohongan publik",2,sejak jokwi naik jadi presidium pki mendapat mendapat tanpa tahan seolah tak ada pihak yang berdaya memberangus hal tersebut selaku presidium kandungan gebuk pki tak lebih hanya pembohongan publik,0.965928852558136,2,[0.0407 0.0161 0.9433],2,[0.0261 0.0274 0.9465],"{'subur': 'tumbuh', 'pembohongan': 'pembohongan', 'pki': 'pki', 'publik': 'publik', 'presiden': 'presidium', 'gebuk': 'gebuk', 'henti': 'tahan', 'omongan': 'kandungan', 'tumbuh': 'mendapat', 'jokwi': 'jokwi'}",2,2,4.3,,,,,,,,
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",1,demo inilah obligasi nelayan pamekasan kepada menteri susi,0.956266462802887,1,[0.006  0.9721 0.0219],1,[0.0122 0.764  0.2238],"{'susi': 'susi', 'permintaan': 'obligasi', 'nelayan': 'nelayan', 'demo': 'demo'}",1,1,3.92,,,,,,,,
"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",0,"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",1.0,1,[0.0376 0.9508 0.0115],1,[0.0376 0.9508 0.0115],,1,1,0.02,,,,,,,,
"resto nya bikin kangen . suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu , enak banget , makanan nya juga enak-enak , harga tidak mahal , puas dan sudah ketiga kalinya ke sini",0,resto nya bikin kangen menyatakan nya enak terutama live music nya mengevaluasi ramai begitu atau gubahan oma oppa penikmatan dulu enak banget makanan nya juga ganjaran tidak mahal puas dan sudah ketiga kalinya ke sini,0.9530314803123474,0,[0.9955 0.0014 0.0031],0,[0.9785 0.0029 0.0186],"{'mahal': 'mahal', 'harga': 'ganjaran', 'tempo': 'penikmatan', 'enak': 'enak', 'puas': 'puas', 'nya': 'nya', 'suka': 'mengevaluasi', 'lagu': 'gubahan', 'oma': 'oma', 'oppa': 'oppa', 'banget': 'banget', 'suasana': 'menyatakan', 'resto': 'resto', 'ramai': 'ramai', 'live': 'live', 'ketiga': 'ketiga', 'music': 'music'}",0,0,4.44,,,,,,,,
sudah satu bulan ini dia magang di google indonesia .,1,sudah satu bulan ini dia magang di google indonesia,1.0,1,[0.0075 0.9701 0.0223],1,[0.0072 0.9763 0.0165],"{'google': 'google', 'indonesia': 'indonesia'}",1,1,3.93,,,,,,,,
"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",0,mengutarakan pasta di sini bikin ketagihan mienyabeda dengan tempat mengutarakan pasta yang lain yang paling gaya pedes nya tidak memindahkan mendapat sambal lagi tidak paras campuran,0.8675652742385864,0,[0.5838 0.0059 0.4102],0,[0.9365 0.0035 0.06  ],"{'mienyabeda': 'mienyabeda', 'sambal': 'sambal', 'mi': 'pasta', 'kuat': 'paras', 'makan': 'mengutarakan', 'gila': 'gaya', 'pakai': 'mendapat', 'pedas': 'campuran', 'bikin': 'bikin', 'berani': 'memindahkan'}",0,0,4.22,,,,,,,,
"kemarin saya ke gym yang di daerah kalibata . awal nya mau work out biar bisa membakar lemak . eh di luar ekspektasi , tempat nya ternyata tidak nyaman .",2,hari saya ke gym yang di lokasi kalibata awal nya mau work out mendapat bisa mengubrak abrik lemak eh di luar ekspektasi tempat nya ternyata tidak nyaman,0.9608010053634644,2,[0.0182 0.0149 0.9669],2,[0.0204 0.0253 0.9543],"{'nyaman': 'nyaman', 'membakar': 'mengubrak abrik', 'kemarin': 'hari', 'eh': 'eh', 'biar': 'mendapat', 'ekspektasi': 'ekspektasi', 'kalibata': 'kalibata', 'nya': 'nya', 'daerah': 'lokasi', 'out': 'out', 'work': 'work'}",2,2,4.36,,,,,,,,
"menu warkop , tempat gaul . paling enak ke sini pagi hari masih sepi . kalau siang - malam ramai bingitzzxz . cocok untuk anak baru besar atau remaja . buat bincang bisnis tidak cocok tetlalu ramai . kopi nya gayo arabica mantap , sayang tidak ada manual brew . semuanya pakai expresso mesin . buat kawula muda cocoklah",0,senarai warkop tempat gaul paling enak ke sini rentang waktu hari masih sepi kalau jam rentang waktu ramai bingitzzxz selaras untuk seseorang baru besar atau anak muda buat merembukkan bisnis tidak selaras tetlalu ramai kopi nya gayo arabica mantap perasaan tidak ada manual brew semuanya pakai expresso mesin buat kawula pria cocoklah,0.9551244974136353,0,[0.9924 0.0011 0.0065],0,[0.9448 0.0032 0.052 ],"{'mantap': 'mantap', 'sayang': 'perasaan', 'cocoklah': 'cocoklah', 'menu': 'senarai', 'tetlalu': 'tetlalu', 'bingitzzxz': 'bingitzzxz', 'brew': 'brew', 'anak': 'seseorang', 'enak': 'enak', 'ramai': 'ramai', 'malam': 'rentang waktu', 'expresso': 'expresso', 'warkop': 'warkop', 'remaja': 'anak muda', 'muda': 'pria', 'arabica': 'arabica', 'siang': 'jam', 'sepi': 'sepi', 'cocok': 'selaras', 'gayo': 'gayo', 'bincang': 'merembukkan', 'kawula': 'kawula', 'pagi': 'rentang waktu', 'gaul': 'gaul'}",0,0,4.71,,,,,,,,
