text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
"dulu mau modalin , sediakan tempat , dan carikan pembeli . kok sekarang sindir warga zaman now bergantung pada pemerintah . tidak jelas banget .",2,dulu mau modalin sediakan tempat dan carikan pembeli kok sekarang quip warga zaman now depend pada pemerintah tidak jelas banget,0.9610580205917358,2,[0.004  0.004  0.9919],2,[0.0041 0.0071 0.9888],"{'sindir': 'quip', 'bergantung': 'depend'}",2,2,5.38,,,,,,,,
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",0,tempa nya sangat pamper pengunjung dengan suasana rural banyak nya menambang kesejukan di tempat ini tapi pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini,0.9626164436340332,0,[0.9854 0.0034 0.0111],0,[0.9853 0.0035 0.0112],"{'memanjakan': 'pamper', 'pedesaan': 'rural'}",0,0,6.83,,,,,,,,
"musnahkan lgbt , gay , homo , dan lesbian dari muka bumi ini . ancaman terbesar untuk umat manusia dibumi . jika dibiarkan manusia akan punah .",2,destroy lgbt gay homo dan lesbian dari muka bumi ini ancaman terbesar untuk umat manusia dibumi jika dibiarkan manusia akan punah,0.9785827398300172,2,[0.0024 0.0031 0.9945],2,[0.002 0.005 0.993],"{'lgbt': 'lgbt', 'musnahkan': 'destroy', 'gay': 'gay'}",2,0,7.24,,,,,,,,
"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",0,banyak pilihan menu khas bakso bakso rawit dan bakso granat yang pedas dan sop iga his steady dengan banyak pilihan drink yang saya suka adalah rainbow jely,0.9501511454582214,0,[9.978e-01 9.000e-04 1.300e-03],0,[0.9965 0.0019 0.0015],"{'nya': 'his', 'mantap': 'steady', 'minuman': 'drink'}",0,0,6.83,,,,,,,,
"piring kaleng , gelas kaleng , makanan rumahan , es cincau , dan yang terpenting , cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun . makan ala prasmanan dengan pilihan nasi merah yang cocok bagi pelaku diet , barisan lauk pauk yang bisa kita pilih semau nya , pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau , dan harga yang sangat ramah kantong .",0,piring kaleng gelas kaleng makanan rumahan es cincau dan yang terpenting cumi masak hitam yang tak defeated oleh rumah eat di mana pun eat ala buffet dengan pilihan nasi merah yang cocok bagi pelaku diet barisan lauk pauk yang bisa kita pilih semau nya pilihan sambal dan fresh vegetables yang bisa diambil sebanyak kita mau dan price yang sangat friendly kantong,0.957556426525116,0,[9.976e-01 9.000e-04 1.400e-03],0,[0.9964 0.0019 0.0017],"{'ramah': 'friendly', 'terkalahkan': 'defeated', 'harga': 'price', 'makan': 'eat', 'prasmanan': 'buffet', 'ala': 'ala', 'lalapan': 'fresh vegetables'}",0,0,12.05,,,,,,,,
"pertama datang ke sini karena rekomendasi dari medsos . tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya . tempat nya di lantai 3 mayfair building . jangan sampai kelewat ya , karena pertama ke sana cukup kesulitan . begitu masuk ke tempat nya kata yang terlintas adalah manis . mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya .",0,pertama datang ke sini karena rekomendasi dari medsos tertarik melihat minuman dengan aromanis diatas his dan cake cantik lainnya tempat his di lantai 3 mayfair building jangan sampai too ya karena pertama ke sana cukup kesulitan begitu masuk ke tempat his kata yang crossed adalah sweet mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan his,0.900507390499115,0,[0.9972 0.0011 0.0017],0,[0.989  0.0035 0.0075],"{'manis': 'sweet', 'kelewat': 'too', 'terlintas': 'crossed', 'nya': 'his', 'kue': 'cake'}",0,0,7.46,,,,,,,,
senang nya pakai kartu,0,senang his pakai kartu,0.5770789384841919,0,[0.9631 0.0163 0.0206],0,[0.8435 0.0921 0.0645],{'nya': 'his'},0,0,4.6,,,,,,,,
trans corp kembali berniat membuka transmart,1,trans corp kembali berniat membuka transmart,1.0,1,[0.0036 0.9932 0.0032],1,[0.0036 0.9932 0.0032],{'transmart': 'transmart'},1,1,4.71,,,,,,,,
: kalau subscriber youtube netmediatama mencapai 1 juta .,1,kalau subscriber youtube netmediatama mencapai 1 juta,1.0,1,[0.0088 0.9738 0.0174],1,[0.0092 0.9761 0.0147],{'netmediatama': 'netmediatama'},1,1,5.48,,,,,,,,
gue bingung sama pemerintahan jokowi . banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja . aneh,2,gue bingung sama government jokowi banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja aneh,0.9695486426353456,2,[0.0026 0.0019 0.9956],2,[0.0035 0.0025 0.9939],{'pemerintahan': 'government'},2,2,5.9,,,,,,,,
"kalau melihat desain nya pixel 3 sih biasa saja , tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget",0,kalau melihat desain nya pixel 3 sih biasa saja tapi iklan nya ini good very sampai bikin barang nya jadi terlihat wah very,0.948093056678772,0,[0.9824 0.0051 0.0124],0,[0.9704 0.0087 0.0209],"{'bagus': 'good', 'banget': 'very'}",0,0,6.76,,,,,,,,
"menu-menu tradisional sunda dengan tempat dan wadah yang unik makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar , ternyata ada di sini .",0,tradisional sunda dengan tempat dan wadah yang unique makanan his banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar ternyata ada di sini,0.9627180099487304,0,[0.9961 0.0021 0.0018],0,[0.9918 0.0042 0.004 ],"{'unik': 'unique', 'nya': 'his'}",0,0,5.23,,,,,,,,
"ampera benhil . pegawai judes , banyak asap rokok , kotor . ini cabang ampera yang paling mengecewakan .",2,ampere benhil pegawai judes banyak asap rokok kotor ini cabang ampere yang paling disappointing,0.804466962814331,2,[0.0028 0.0015 0.9957],2,[0.0027 0.0026 0.9947],"{'ampera': 'ampere', 'mengecewakan': 'disappointing'}",2,2,5.78,,,,,,,,
salut,0,salute,0.5821758508682251,0,[0.9452 0.0102 0.0446],0,[0.8753 0.0256 0.099 ],{'salut': 'salute'},0,0,4.43,,,,,,,,
"makanan nya enak , porsi nya lumayan banyak , suasana nya juga enak , di tengah nya ada taman dan bergaya zaman dulu , pada waktu datang dikasih roti untuk makanan pembuka",0,makanan his nice portion his lumayan banyak suasana his juga nice di tengah his ada taman dan bergaya zaman dulu pada waktu datang dikasih roti untuk makanan pembuka,0.7831258773803711,0,[0.9972 0.0011 0.0017],0,[0.9929 0.0026 0.0045],"{'enak': 'nice', 'porsi': 'portion', 'nya': 'his'}",0,0,8.72,,,,,,,,
sangat tidak profesional institusi . hanya membuat kecewa dan sangat tidak rapi anda bermain . kalau mau main rapi jangan ada kotor sedikit pun,2,sangat tidak professional institusi hanya membuat kecewa dan sangat tidak rapi anda bermain kalau mau main rapi jangan ada kotor sedikit pun,0.989843726158142,2,[0.0061 0.0015 0.9925],2,[0.0088 0.0016 0.9896],{'profesional': 'professional'},2,2,6.01,,,,,,,,
"sejak jokwi naik jadi presiden , simbol-simbol pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut . selaku presiden , omongan gebuk pki tak lebih hanya pembohongan publik",2,sejak jokwi naik jadi presiden pki tumbuh subur tanpa henti seolah tak ada pihak yang Empower memberangus hal tersebut selaku presiden omongan thump pki tak lebih hanya pembohongan publik,0.9665820598602296,2,[0.0189 0.0078 0.9733],2,[0.0269 0.0093 0.9638],"{'berdaya': 'Empower', 'gebuk': 'thump'}",2,0,7.8,,,,,,,,
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",1,demo inilah request nelayan pamekasan kepada menteri susi,0.8362563252449036,1,[0.0021 0.9897 0.0082],1,[0.0019 0.9908 0.0073],{'permintaan': 'request'},1,1,4.57,,,,,,,,
"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",0,"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",1.0,1,[0.389  0.5637 0.0472],1,[0.389  0.5637 0.0472],,0,0,0.12,,,,,,,,
"resto nya bikin kangen . suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu , enak banget , makanan nya juga enak-enak , harga tidak mahal , puas dan sudah ketiga kalinya ke sini",0,resto nya bikin kangen suasana nya nice terutama live music nya like ramai begitu atau lagu oma WL tempo dulu nice very makanan nya juga harga tidak expensive puas dan sudah ketiga kalinya ke sini,0.8962039947509766,0,[9.975e-01 8.000e-04 1.700e-03],0,[0.9941 0.0016 0.0043],"{'mahal': 'expensive', 'banget': 'very', 'enak': 'nice', 'suka': 'like', 'oppa': 'WL'}",0,0,8.75,,,,,,,,
sudah satu bulan ini dia magang di google indonesia .,1,sudah satu bulan ini dia apprenticeship di google indonesia,0.9002244472503662,1,[0.0036 0.9797 0.0167],1,[0.0078 0.9859 0.0064],{'magang': 'apprenticeship'},1,1,5.16,,,,,,,,
"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",0,"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",1.0,2,[0.3095 0.0047 0.6857],2,[0.3095 0.0047 0.6857],,0,0,0.1,,,,,,,,
"kemarin saya ke gym yang di daerah kalibata . awal nya mau work out biar bisa membakar lemak . eh di luar ekspektasi , tempat nya ternyata tidak nyaman .",2,kemarin saya ke gym yang di daerah kalibata awal his mau work out biar bisa membakar lemak eh di luar expectation tempat his ternyata tidak nyaman,0.8963800668716431,2,[0.0074 0.0045 0.9881],2,[0.0076 0.0133 0.9791],"{'ekspektasi': 'expectation', 'nya': 'his'}",2,0,7.78,,,,,,,,
"menu warkop , tempat gaul . paling enak ke sini pagi hari masih sepi . kalau siang - malam ramai bingitzzxz . cocok untuk anak baru besar atau remaja . buat bincang bisnis tidak cocok tetlalu ramai . kopi nya gayo arabica mantap , sayang tidak ada manual brew . semuanya pakai expresso mesin . buat kawula muda cocoklah",0,menu warkop tempat gaul paling enak ke sini pagi hari masih sepi kalau siang malam ramai bingitzzxz suitable untuk anak baru besar atau remaja buat bincang bisnis tidak suitable tetlalu ramai coffee nya gayo arabica steady sayang tidak ada manual brew semuanya pakai expresso mesin buat kawula young match,0.950416624546051,0,[0.9835 0.0032 0.0133],0,[0.8949 0.0096 0.0954],"{'cocoklah': 'match', 'cocok': 'suitable', 'mantap': 'steady', 'kopi': 'coffee', 'muda': 'young', 'manual': 'manual'}",0,0,10.38,,,,,,,,
"resto ini desain interior nya cukup menawan . penataan nya cukup serasi . layanan nya cukup baik dan cepat saji . tersedia berbagai menu seperti ayam goreng , bubur ayam , cheeseburger , egg burger , fish fillet burger dan sebagai nya . ayam goreng rasanya gurih , renyah dan nikmat . bubur ayam nya terasa sangat nikmat . cheeseburger sangat terasa rasa keju nya . rata-rata masakan nya nikmat .",0,resto ini desain interior nya cukup menawan penataan nya cukup serasi layanan nya cukup baik dan cepat saji tersedia berbagai menu seperti ayam fry porridge ayam cheeseburger egg burger fish fillet burger dan sebagai nya ayam fry rasanya tasty renyah dan enjoyment porridge ayam nya terasa sangat enjoyment cheeseburger sangat terasa rasa keju nya masakan nya enjoyment,0.9275569915771484,0,[9.979e-01 8.000e-04 1.400e-03],0,[0.996  0.0014 0.0026],"{'bubur': 'porridge', 'gurih': 'tasty', 'fillet': 'fillet', 'nikmat': 'enjoyment', 'egg': 'egg', 'fish': 'fish', 'goreng': 'fry'}",0,0,9.61,,,,,,,,
"menu bubur untuk sarapan pagi favorit semua orang . porsi cukup , tidak terlalu besar , tidak terlalu sedikit . bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari .",0,menu bubur untuk sarapan pagi favorite semua person porsi cukup tidak terlalu besar tidak terlalu sedikit bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari,0.9757821559906006,0,[0.9969 0.001  0.0021],0,[0.9917 0.0032 0.0052],"{'favorit': 'favorite', 'orang': 'person'}",0,0,7.03,,,,,,,,
"makanan nya semuanya enak banget , favorit nya nachos dan salad 90 gourmet , sushi nya juga enak , suasana nya nyaman untuk berdua atau kumpul keluarga , selalu jadi pilihan kalau lagi ingin makanan jepang atau korea .",0,makanan nya semuanya enak banget favorit nya nachos dan salad 90 gourmet sushi nya juga enak suasana nya nyaman untuk berdua atau kumpul keluarga selalu jadi pilihan kalau lagi ingin makanan Japan atau Korea,0.9895578622817992,0,[9.977e-01 8.000e-04 1.500e-03],0,[9.975e-01 9.000e-04 1.600e-03],"{'korea': 'Korea', 'jepang': 'Japan', 'gourmet': 'gourmet', '90': '90'}",0,0,8.09,,,,,,,,
betul . cebong-cebong pada bodoh semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,2,betul pada stupid semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,0.9855778217315674,2,[0.0028 0.003  0.9943],2,[0.0029 0.0035 0.9935],{'bodoh': 'stupid'},2,2,6.2,,,,,,,,
mulai bosan nih sama pekerjaan yang sekarang,2,mulai bosan here sama pekerjaan yang sekarang,0.8628235459327698,2,[0.0031 0.0041 0.9928],2,[0.0025 0.0036 0.9939],{'nih': 'here'},2,2,5.02,,,,,,,,
tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya cepat sampai nya,0,tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya fast sampai nya,0.976590096950531,0,[0.9951 0.0025 0.0024],0,[0.9927 0.0039 0.0034],{'cepat': 'fast'},0,0,5.98,,,,,,,,
"bagus tempat , bagus harga , bagus rasa . ditambah live musik jadi ingin bawa doi ke sini , sayang waktu itu ngumpul nya sama teman-teman kantor , semoga lain waktu bisa datang lagi ke tjendana bistro .",0,good tempat good price good rasa added live musik jadi ingin bawa doi ke sini sayang waktu itu ngumpul nya sama kantor semoga lain waktu bisa datang lagi ke tjendana bistro,0.9159193634986876,0,[0.9952 0.0018 0.003 ],0,[0.9941 0.0024 0.0034],"{'harga': 'price', 'bagus': 'good', 'ditambah': 'added'}",0,0,6.86,,,,,,,,
makanan yang terkenal di sini adalah kepiting . kami jarang makan di tempat karena terkendala parkir . kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang . karena itu biasanya saya dan keluarga lebih senang untuk pengiriman .,0,food yang famous di sini adalah kepiting kami jarang makan di tempat karena terkendala parkir kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang karena itu biasanya saya dan family lebih senang untuk pengiriman,0.971512734889984,0,[0.9132 0.0098 0.077 ],0,[0.9397 0.0166 0.0437],"{'keluarga': 'family', 'terkenal': 'famous', 'makanan': 'food'}",0,0,6.61,,,,,,,,
saya tidak suka ayam . saya lindas ayam itu,2,saya tidak like ayam saya lindas ayam itu,0.9466515183448792,2,[0.0031 0.0019 0.995 ],2,[0.0055 0.0023 0.9922],{'suka': 'like'},2,2,4.44,,,,,,,,
sepertinya ingin sekali marah sama indosat ini .,2,sepertinya ingin sekali angry sama indosat ini,0.8623509407043457,2,[0.0025 0.003  0.9944],2,[0.1437 0.0382 0.8181],{'marah': 'angry'},2,2,4.53,,,,,,,,
"nama nya yang membuat saya tergelitik untuk mampir dan makan , kemudian menanyakan kepada staf mereka , kenapa nama nya sapu lidi ? tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi . sapu lidi idebtik dengan rakkyat , dengan desa / kampung . tempat ini di desain cukup unik menurut saya seunik pemilik nya juga",0,nama nya yang membuat saya tergelitik untuk mampir dan makan kemudian menanyakan kepada staf mereka kenapa nama nya sapu lidi tidak ada yang bisa menjawab dan baru terjawab ketika owner nya diwawancara disebuah stasiun televisi sapu lidi idebtik dengan rakkyat dengan desa village tempat ini di design cukup unique menurut saya as unique owner nya juga,0.9387948513031006,0,[0.9576 0.006  0.0364],0,[0.9788 0.0054 0.0158],"{'unik': 'unique', 'seunik': 'as unique', 'desain': 'design', 'kampung': 'village', 'pemilik': 'owner'}",0,0,7.01,,,,,,,,
"kecewa sama barista yang literally menambahkan additional tanpa bilang ada biaya nya . maksud gue , kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih ? apalagi sama new pelanggan",2,disappointed sama barista yang literally menambahkan additional tanpa bilang ada biaya nya maksud gue kalau price akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih apalagi sama new pelanggan,0.9673299789428712,2,[0.0067 0.0053 0.988 ],2,[0.0133 0.0086 0.9781],"{'kecewa': 'disappointed', 'harga': 'price', 'input': 'input'}",2,2,5.65,,,,,,,,
"paling enak makan di restoran nya yang berbentuk saung di samping danau kecil . tapi untuk menggunakan tempat ini perlu reservasi , dan minimal 6 orang buat dining . harga nya relatif mahal , seperti makan restoran di jakarta . kalau kamu cuma mau makan terus pulang , mendingan makan di restoran yang di sebelah atas . tapi kalau memang mau suasana yang lebih berbau tradisional , dicoba saja .",0,paling nice makan di restoran nya yang berbentuk saung di samping danau kecil tapi untuk menggunakan tempat ini perlu reservasi dan minimal 6 orang buat dining harga nya relatif mahal seperti makan restoran di jakarta kalau kamu cuma mau makan terus go home passable makan di restoran yang di sebelah atas tapi kalau memang mau suasana yang lebih smells traditional try saja,0.970458984375,0,[0.8855 0.0102 0.1043],0,[0.9239 0.0108 0.0653],"{'enak': 'nice', 'dicoba': 'try', 'berbau': 'smells', 'pulang': 'go home', 'tradisional': 'traditional', 'mendingan': 'passable'}",0,0,6.9,,,,,,,,
menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh,2,menyesal x ini kepiting tidak clean gurame bau tanah mesti banyak perbaharui qualitas makanan strange,0.8844464421272278,2,[0.0037 0.0017 0.9945],2,[0.0138 0.0033 0.9829],"{'bersih': 'clean', 'aneh': 'strange'}",2,2,4.83,,,,,,,,
"renyah nya ikan goreng terasa kriuk banget , pas kongkow sama teman . , habis futsal lapor cari-cari tempat makan bareng yang tidak menghabiskan kantong saku .",0,crispy nya fish fry terasa kriuk banget pas kongkow sama teman habis futsal lapor tempat makan bareng yang tidak menghabiskan kantong saku,0.898661732673645,0,[0.9908 0.0029 0.0063],0,[0.9925 0.0025 0.005 ],"{'renyah': 'crispy', 'goreng': 'fry', 'ikan': 'fish'}",0,0,6.63,,,,,,,,
"lokasi nya di dekat jalan braga . gang nya cukup untuk 2 kendaraan lewat . disarankan datang selain jam makan siang , karena makan siang tim penuh dengan pengunjung dan jumlah meja tidak terlalu banyak . mereka juga punya cabang lain di pascal square . bakmi rica terkenal karena pedas nya . ada yamien manis atau yang asin . saya lebih suka dengan mi manis .",0,lokasi nya di dekat jalan braga gang nya cukup untuk 2 kendaraan lewat recommended datang selain jam eat siang karena eat siang tim full dengan pengunjung dan jumlah meja tidak terlalu banyak mereka juga punya cabang lain di pascal square noodle rica famous karena pedas nya ada yamien manis atau yang asin saya lebih suka dengan mi manis,0.9484613537788392,0,[0.9929 0.0023 0.0048],0,[0.9967 0.0016 0.0017],"{'disarankan': 'recommended', 'terkenal': 'famous', 'penuh': 'full', 'bakmi': 'noodle', 'makan': 'eat', '2': '2'}",0,0,7.96,,,,,,,,
"emak aku kalah lagi , sumut banyak gaya",2,emak aku kalah lagi North Sumatra banyak gaya,0.8401994705200195,2,[0.0065 0.0041 0.9893],2,[0.0779 0.0075 0.9146],{'sumut': 'North Sumatra'},2,2,4.51,,,,,,,,
dia sangat suka memesan ojek via grabbike,0,dia sangat suka memesan ojek via grabbike,1.0,0,[0.861  0.1195 0.0195],0,[0.861  0.1195 0.0195],{'grabbike': 'grabbike'},0,0,5.69,,,,,,,,
