label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi sieun sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet heueuh jelek atau salah dikit heueuh hujat langsung banyak AKU SIEUN KALIAN UNFOLLOW AKU AJA PUNTEN,0.9531406164169312,3,[0.0013 0.0028 0.0024 0.9899 0.0036],1,[1.080e-02 9.867e-01 8.000e-04 1.300e-03 3.000e-04],"{'PLEASE': 'PUNTEN', 'ngeri': 'sieun', 'TAKUT': 'SIEUN', 'yg': 'heueuh', 'salah': 'salah'}",0.7299,,,,
0,Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],Kapan bandara 1 di Ambon ada perbaikan dan mungkin Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional,0.9415203332901001,0,[0.9801 0.0062 0.001  0.0092 0.0035],0,[0.9534 0.0188 0.0021 0.0156 0.01  ],"{'internasional': 'internasional', 'ketinggalan': 'ketinggalan'}",0.3378,,,,
2,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,pantesan ada notif di hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,0.9841005802154541,2,[0.0114 0.0056 0.9538 0.0064 0.0228],2,[0.0107 0.0046 0.9539 0.0046 0.0262],"{'cinta': 'cinta', 'doi': 'doi', 'thn': 'thn'}",0.5388,,,,
4,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",Jadi sejauh udah ada 6 barang yang ku beli hasilna flash salenya OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu sekarang kebeli semua Dan masih ada flash sale jam 6 jam 8 nipples dan jam 12 nipples,0.9066881537437439,4,[1.800e-03 5.000e-04 2.400e-03 9.000e-04 9.944e-01],4,[3.600e-03 8.000e-04 3.200e-03 1.100e-03 9.913e-01],"{'malam': 'nipples', 'OMG': 'OMG', 'hasil': 'hasilna', 'barang': 'barang', 'Ratusan': 'Ratusan'}",0.6519,,,,
2,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you",Semoga sehat dan yg terpenting selalu sayang dan cinta ama walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I cinta anjeun,0.9779084324836731,2,[6.000e-04 8.000e-04 9.935e-01 1.200e-03 4.000e-03],2,[6.000e-04 9.000e-04 9.954e-01 1.200e-03 1.900e-03],"{'cinta': 'cinta', 'love': 'cinta', 'you': 'anjeun'}",0.656,,,,
1,si gendut kalau saya yang suruh ogah jalan! dasar kebo!,si gendut kalau saya yang suruh ogah dasar,0.9192212820053101,1,[0.018  0.9687 0.0023 0.0079 0.0031],1,[0.0103 0.9835 0.001  0.0038 0.0014],{'dasar': 'dasar'},0.3236,,,,
3,"gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.",gue heueuh dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain kita ga nyarita up kdg krn sieun omongan Overreacting lah Boong lah bla ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending,0.9488670825958252,3,[0.0043 0.0011 0.0011 0.9922 0.0014],0,[0.8393 0.0181 0.0016 0.1377 0.0033],"{'takut': 'sieun', 'lebay': 'Overreacting', 'speak': 'nyarita', 'yg': 'heueuh', 'dibilang': 'omongan', 'boong': 'Boong'}",0.6575,,,,
1,[USERNAME] [USERNAME] gk perlu mnta maap juga kalik.. beda perspektif mah wajar.. yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv gk lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,heunteu perlu mnta maap juga beda perspektif mah yg Overreacting mah ngapus twit neg bkn bela simic jg tp slama vv heunteu laporan pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan swasta sorangan bdua di DM gmn awa,0.8808691501617432,1,[1.600e-03 9.976e-01 3.000e-04 3.000e-04 2.000e-04],1,[4.300e-03 9.946e-01 3.000e-04 6.000e-04 2.000e-04],"{'awa': 'awa', 'DM': 'DM', 'lebay': 'Overreacting', 'gk': 'heunteu', 'private': 'swasta', 'lapor': 'laporan', 'mreka': 'sorangan'}",1.1785,,,,
0,"[USERNAME] iPhone 7 plus, tiba tiba restart sendiri, trus kadang kadang bootloop ga masuk ke system , dimatikan agak lama, baru kadang bisa masuk system. kenapa bruh",iPhone 7 tiba tiba restart trus kadang kadang bootloop ga asupkeun ke system dimatikan agak baru kadang bisa asupkeun kenapa bruh,0.9014849066734314,0,[0.9062 0.0232 0.0014 0.0658 0.0033],0,[0.6574 0.2697 0.0049 0.0622 0.0059],"{'masuk': 'asupkeun', 'bootloop': 'bootloop'}",0.3168,,,,
0,"Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus",Wah gila ini lokasi mirip2 selly oal persis pula di pengkolan Dear dulu ga ada mas2 british beunghar Klo mgkn w seringnya nongkrong di dixy bukan di perpus,0.922958493232727,0,[0.9067 0.0077 0.0012 0.0531 0.0312],0,[0.686  0.0534 0.0021 0.1699 0.0886],"{'lokasinya': 'lokasi', 'Sayang': 'Dear', 'kaya': 'beunghar'}",0.7524,,,,
1,"Ngurusin neraka orang, sampai bikin hastag #CalonPenghuniNeraka, sedangkan sholatlu masih bolong bolong, Al Qur'an mu masih tersimpan rapi di almari, dan uangmu masih belum berkurang untuk sedekah, pikir dong!!!",Ngurusin neraka sampai nyieun hastag sedangkan sholatlu masih bolong Al mu masih tersimpan rapi di dan uangmu masih belum pangurangan untuk pikir,0.9034112691879272,1,[1.110e-02 9.869e-01 6.000e-04 9.000e-04 6.000e-04],1,[0.4435 0.5424 0.0038 0.0072 0.0031],"{'berkurang': 'pangurangan', 'bikin': 'nyieun'}",0.4485,,,,
4,"Sama kayak bahagia. Mau gimanapun persepsi orang tentang bahagia, kalau bahagiamu memang beda dari persepsi orang2, itu tetap bahagia kamu. Orang lain gak ngerasain, tapi kamu yg ngerasain ttg bahagia kamu.",Sama kayak Mau gimanapun persepsi mahluk tentang kalau bahagiamu memang beda dari persepsi itu tetap bahagia Orang lain gak tapi kamu yg ngerasain ngagunakeun bahagia,0.9536463618278503,4,[7.000e-04 1.200e-03 3.600e-03 1.000e-03 9.934e-01],4,[0.4092 0.0058 0.0526 0.0063 0.5261],"{'orang': 'mahluk', 'ttg': 'ngagunakeun'}",0.6527,,,,
1,"DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak tangan, Dewan yg membuat aturan dan Dewan pula yg melanggar aturan, segelintir Dewan mencoreng amanah rakyat dgn melakukan korupsi, jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara",DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak Papan heueuh membuat aturan dan Papan pula heueuh dilanggar segelintir Papan mencoreng amanah rakyat dgn melakukan jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara,0.8708932399749756,1,[1.320e-02 9.829e-01 2.200e-03 7.000e-04 1.000e-03],1,[1.080e-02 9.866e-01 1.200e-03 6.000e-04 7.000e-04],"{'Dewan': 'Papan', 'yg': 'heueuh', 'melanggar': 'dilanggar', 'aturan': 'aturan'}",0.578,,,,
1,Belajar jadi oposisi dimana partai ini... kok nyinyir dan provokatif sekali. Ini tanda juga tidak mampu jadi oposisi yg baik. [URL],Belajar jadi oposisi dimana partai kok nyinyir dan provokatif Ieu tanda juga tidak mampu jadi oposisi yg,0.9334391355514526,1,[2.900e-03 9.955e-01 8.000e-04 4.000e-04 4.000e-04],1,[1.540e-02 9.821e-01 5.000e-04 1.600e-03 4.000e-04],"{'tanda': 'tanda', 'Ini': 'Ieu'}",0.3783,,,,
0,"berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris",berita Via Vallen sponsor DM dari pemain sepak bola yang impressed atau sexual liat komennya pada bilang lebay dan gak harus di publish karena hal kek gugah dan parahnya yang nyinyir perempuan juga miris,0.932924211025238,0,[0.9642 0.0257 0.0022 0.0059 0.002 ],0,[0.8201 0.1684 0.0032 0.0056 0.0028],"{'perempuan': 'perempuan', 'dapet': 'sponsor', 'terkesan': 'impressed', 'gitu': 'gugah'}",0.5897,,,,
0,"Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]",Abis jengukin temen yg sakit Terus terenyuh sama ga sieun sama penyakit saya cuma sieun ramadhan saya ga dapet Ya Allah Mohon buat kesembuhan temen kantor Tb adriana Pramudya bin tb,0.9501160979270935,0,[0.8035 0.0023 0.003  0.1884 0.0028],0,[0.9771 0.0027 0.0017 0.0154 0.0031],{'takut': 'sieun'},0.635,,,,
0,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan",Masalahnya banyak bgt sih heueuh gamau diajarkeun dari Padahal sejarah dunia ya gitu2 muter2 Tapi gue lebih miris sama org heueuh masih menganggap Saudi dan US adalah dua kubu heueuh sabalikna,0.9058985710144043,0,[0.9899 0.0032 0.0012 0.0042 0.0015],0,[0.95   0.0431 0.0014 0.004  0.0014],"{'Tapi': 'Tapi', 'belajar': 'diajarkeun', 'yg': 'heueuh', 'bersebrangan': 'sabalikna'}",1.6064,,,,
3,Liat temen-temen udah pada kewong aja . Ngeri juga kalau w mikirin sampe kapan ya w kewong dengernya itu loh . Masalahnya w belum kepikiran masih takut,Liat udah pada kewong aja Ngeri juga kalau w pamikiran sampe kapan ya w kewong dengernya itu gabarakatak Masalahnya w belum kepikiran masih takut,0.9733068943023682,3,[0.0017 0.0012 0.0018 0.9922 0.0029],3,[0.0018 0.0019 0.0026 0.9907 0.003 ],"{'mikirin': 'pamikiran', 'sampe': 'sampe', 'loh': 'gabarakatak'}",0.5016,,,,
0,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di rumah plus lebaran ini sepertinya begitu....padahal bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor (lagi #nasib #alhamdulillah,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di imah tambah lebaran ini sepertinya bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor,0.9187862873077393,0,[9.889e-01 3.300e-03 8.000e-04 5.100e-03 1.900e-03],0,[0.9534 0.0344 0.0011 0.0075 0.0036],"{'dikantor': 'dikantor', 'plus': 'tambah', 'rumah': 'imah'}",0.5393,,,,
4,SUNDA KELAPA Alhamdulillah abis tarawih di Masjid Agung Sunda Kelapa. Nikmat sekali. 23 rekaat tapi nikmat karena bacaan imamnya mantap. Ini masjid persembahan Gubernur Ali Sadinin utk masyarakat Jakarta. Yuk coba tarawih di sini Pak Gub [USERNAME] dan Pak Wagub [USERNAME] [URL],SUNDA KELAPA WL abis tarawih di masjid Agung Sunda Nikmat 23 rekaat tapi nikmat karena bacaan imamnya Ini masjid persembahan Gubernur Ali Sadinin utk umum Kadieu coba tarawih di sini Pak Gub dan Pak Wagub,0.9148542881011963,4,[1.200e-03 6.000e-04 1.200e-03 8.000e-04 9.962e-01],4,[0.012  0.0017 0.0017 0.0017 0.983 ],"{'Yuk': 'Kadieu', 'masyarakat': 'umum', 'Masjid': 'masjid', 'Alhamdulillah': 'WL', 'Wagub': 'Wagub'}",0.4054,,,,
1,"Efek pintu tol slipi arah semanggi ditutup, macet parah di sini. Pak polisi bukan ngatur malah jagain jalur busway [USERNAME] [USERNAME] [USERNAME] [URL]",Efek pintu tol slipi arah semanggi macet parah di Pak polisi bukan ngatur malah jagain lagu busway,0.693244993686676,1,[6.11e-02 9.33e-01 5.00e-04 4.20e-03 1.20e-03],1,[4.870e-02 9.252e-01 9.000e-04 2.280e-02 2.400e-03],"{'ngatur': 'ngatur', 'jalur': 'lagu'}",0.8633,,,,
1,"[USERNAME] [USERNAME] Setuju bang yg beginian bikin hidupnya gk tenang aj ya,gk mikirin yg lain ky gmn nyari orderan pengen enak sendiri aj jadinya ,gw aj gedeg bener yg bikin opik begituan",Setuju bang yg beginian bikin hidupnya gk tenang aj mikirin yg lain ky gmn nyari pesenan pengen enak sendiri aj jadinya aj gedeg leres yg bikin opik begituan,0.9325881600379944,1,[9.100e-03 9.873e-01 8.000e-04 1.100e-03 1.700e-03],1,[1.480e-02 9.819e-01 5.000e-04 1.600e-03 1.200e-03],"{'bener': 'leres', 'bang': 'bang', 'orderan': 'pesenan', 'aj': 'aj'}",0.6419,,,,
4,Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Nusantara merasa bangga dan terharu mendapat undangan dari Presiden [USERNAME] ke Istana. Menurut mereka Presiden benar2 memperhatikan budaya Nusantara [URL],Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Nusantara merasa bangga dan terharu mendapat undangan dari Présidén ke Menurut mereka Présidén benar2 memperhatikan budaya Nusantara,0.926586389541626,4,[0.004  0.001  0.0141 0.0025 0.9785],4,[0.0209 0.0044 0.0145 0.0048 0.9554],"{'Nusantara': 'Nusantara', 'Presiden': 'Présidén'}",0.3276,,,,
0,cewek-cewek lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kan. kalah manisnya gula mah. lah w dengerin suara sendiri aja kek tikus kejepit:( annoying bgt suara qu wkwkwk,lain kalo bikin instastory suaranya pada ganteng bgttt alus gugah ye kalah manisnya gula lah w dengerin suara sendiri aja ngemil tikus ngaganggu bgt suara qu wkwkwk,0.9085614085197449,0,[0.9378 0.0494 0.0016 0.0095 0.0016],4,[0.1841 0.3808 0.0086 0.0383 0.3882],"{'kek': 'ngemil', 'annoying': 'ngaganggu', 'gitu': 'gugah', 'cakep': 'ganteng'}",0.5909,,,,
3,"[USERNAME] Yess aku terlalu pemilih dan kriteriaku suka ketinggian gitu, terlebih lagi aku bosenan, takut aja gitu pas udah nikah tau tau bosen :(",Yess aku terlalu pemilih dan kriteriaku suka ketinggian terlebih lagi aku takut aja gitu pas udah nikah nyaho nyaho bosen,0.8960027098655701,3,[3.200e-03 9.000e-04 1.500e-03 9.929e-01 1.600e-03],3,[0.0025 0.0013 0.0014 0.9934 0.0015],"{'bosen': 'bosen', 'tau': 'nyaho'}",0.4691,,,,
4,"Buat saya, apa yang dilakukan Via Valen simbol perlawanan yang perlu didukung, apapun profesinya wanita tetap harus dihormati dan dihargai [URL]",Pikeun apa yang dilakukan Via Valen simbol perlawanan yang perlu apapun profesinya wanita tetap harus dihormati dan dihargai,0.9298316836357117,4,[0.0081 0.0018 0.0339 0.0017 0.9546],4,[0.2853 0.0576 0.0647 0.0122 0.5801],{'Buat': 'Pikeun'},0.3011,,,,
1,"SEBAB MUNDUR ADALAH SEBUAH PENGHIANATAN, DIBELAKANG PAGAR TRIBUN KAMI TERUS BERSUARA UNTUK BANGKITKAN SEMANGAT PEMAIN DILAPANGAN! INI SUARA KAMI.",SEBAB MUNDUR ADALAH SEBUAH BEUNGEUN PAGAR TRIBUN KAMI TERUS BERSUARA UNTUK BANGKITKAN SEMANGAT PEMAIN INI SUARA,0.9440578818321228,1,[0.3628 0.4943 0.058  0.0122 0.0727],0,[0.7534 0.0886 0.0288 0.0349 0.0943],"{'MUNDUR': 'MUNDUR', 'TRIBUN': 'TRIBUN', 'DIBELAKANG': 'BEUNGEUN'}",0.5651,,,,
0,"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue",Sebagai manusia yang punya phobia tempat sempit dan liat penyelamatan anak anak yang terjebak di dalam gua di cm bs hoyong nangis bergidik liat,0.965218186378479,0,[0.9028 0.0014 0.0057 0.087  0.0031],0,[0.7929 0.0029 0.0125 0.1789 0.0129],"{'pengen': 'hoyong', 'bs': 'bs', 'cm': 'cm'}",0.8776,,,,
0,[USERNAME] @ bapak presiden yang terhormat.mohon bantuan jalan kami di kota pasuruandan kabupaten pasuruan rusak parah. Mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan jawa timur. Rakyat tersiksa dengan jalan yang rusak,bapak presiden yang bantuan jalan kami di kota pasuruandan kabupaten pasuruan ruksak Mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan Jawa mahluk disiksa dengan jalan yang ruksak,0.9546380043029785,0,[0.8233 0.1598 0.0034 0.0106 0.0029],1,[0.291  0.5584 0.0202 0.0984 0.032 ],"{'tersiksa': 'disiksa', 'jawa': 'Jawa', 'Rakyat': 'mahluk', 'rusak': 'ruksak'}",1.287,,,,
2,"[Satu menit kemudian] Ternyata bukan dari satu menit yg lalu, tapi sejak dua hari yang lalu gw udah jatuh cinta sama lu... Salah sapa coba?",menit Ternyata bukan dari satu menit yg tapi sejak dua hari yang lalu gw udah jatuh cinta sama Salah WHO,0.955156147480011,2,[0.0035 0.0017 0.9915 0.002  0.0013],2,[0.0078 0.0023 0.9852 0.003  0.0017],{'sapa': 'WHO'},0.5384,,,,
3,"Kemarin habis sulam alis 6D, dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya mengering. Biasanya peel off setelah 7 hari ntar hasilnya kaya bulu alis alami. Semoga ye, gak sia-sia wa nahan sakit sama jauh-jauh ke kelapa gading... [URL]",Kamari réngse sulam halis dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya biasa peel off setelah 7 hari ntar hasilnya kaya bulu halis Semoga gak wa nahan sakit sama ke kelapa,0.8858275413513184,3,[0.1112 0.0052 0.0014 0.8796 0.0026],0,[0.5575 0.0133 0.0022 0.4226 0.0045],"{'alis': 'halis', 'Biasanya': 'biasa', 'habis': 'réngse', 'Kemarin': 'Kamari'}",0.388,,,,
0,Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar),Kppn punya akun Naon heueuh boleh dipost kppn dan apa heueuh Naon heueuh bisa diketahui umum apa heueuh Naon kami sempet update medsos kantor sdgkan medsos kami jg susah cari,0.8527960181236267,0,[0.7084 0.2592 0.0014 0.03   0.001 ],1,[0.1881 0.7612 0.0017 0.0455 0.0035],"{'yg': 'heueuh', 'Apa': 'Naon'}",0.5251,,,,
