label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
0,[USERNAME] Gua kelas 1sd bawa hp karna buat hubungin mama. Tau tau dicolong temen. Gua diem aja bego emg. Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta maaf. Eh beberapa hari kemudian anaknya pindah sklh. Ya,Gua kelas 1sd bring hp karna buat hubungin Tau tau dicolong Gua diem aja bego Bibi kantin ngabarin nyokap gua dan lgsg datang lah Mama trs bapanya minta Uh beberapa hari kemudian anaknya pindah Ya,0.959962010383606,0,[0.933  0.0181 0.0069 0.0376 0.0045],0,[0.8965 0.0518 0.0054 0.0412 0.0052],"{'mama': 'Mama', 'Eh': 'Uh', 'bawa': 'bring', 'anaknya': 'anaknya', 'hp': 'hp'}",0.3229,,,,
2,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]",tak need Pada saat kau merasa pada saat itu cintamu mulai Ini wejangan dari mbah,0.878898024559021,2,[0.0178 0.0021 0.9711 0.0041 0.005 ],2,[0.4766 0.0093 0.4927 0.0145 0.0068],{'butuh': 'need'},0.4073,,,,
2,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,Romantis itu MANIS lebih manis lagi kalo done people tg kita Semua bakal terasa seneng dan berbunga bunga Seperti ada ribuan kupu kupu terbang which ada dii perut kalo lagi ada which romanticize,0.9465512037277222,2,[0.0073 0.0018 0.9566 0.0047 0.0296],2,[0.0091 0.0019 0.9518 0.0046 0.0326],"{'ngeromantisin': 'romanticize', 'dilakuin': 'done', 'yg': 'which', 'orang': 'people'}",0.5237,,,,
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo tweeting yg jelek atau salah dikit yg hujat langsung banyak AKU AFRAID KALIAN UNFOLLOW AKU AJA PLEASE,0.9780105352401733,3,[0.0067 0.0151 0.0045 0.9699 0.0037],3,[0.0059 0.0123 0.0036 0.9751 0.0031],"{'UNFOLLOW': 'UNFOLLOW', 'PLEASE': 'PLEASE', 'TAKUT': 'AFRAID', 'ngetweet': 'tweeting'}",0.4613,,,,
0,Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],Kapan bandara 1 di Ambon ada perbaikan dan mungkin See ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional,0.9391733407974243,0,[0.7557 0.1375 0.0028 0.0908 0.0133],0,[0.7735 0.1464 0.0044 0.0534 0.0223],"{'Melihat': 'See', 'Ambon': 'Ambon'}",0.8677,,,,
2,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,pantesan ada notif di hari ini 4 thn yg lalu video ini make w makin yakin fall cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,0.9396482706069946,2,[0.0274 0.0026 0.9443 0.0176 0.0081],0,[0.39   0.0075 0.2944 0.3009 0.0071],"{'jatuh': 'fall', 'gw': 'w', 'bikin': 'make'}",0.8965,,,,
4,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",Jadi sejauh udah ada 6 barang yang ku beli hasil flash salenya OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu sekarang kebeli semua Dan masih ada flash sale jam 6 jam 8 malam dan jam 12 malam,0.9838095307350159,4,[0.0241 0.0046 0.0087 0.0062 0.9563],0,[0.895  0.0313 0.0027 0.047  0.024 ],{'salenya': 'salenya'},0.2962,,,,
2,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you",Semoga sehat dan yg terpenting selalu sayang dan love ama walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you,0.978618860244751,2,[0.0082 0.0014 0.9752 0.0034 0.0119],2,[0.0097 0.0014 0.9748 0.0032 0.0109],"{'cinta': 'love', 'you': 'you', 'ama': 'ama'}",0.4391,,,,
1,si gendut kalau saya yang suruh ogah jalan! dasar kebo!,si gendut kalau saya yang suruh reluctant dasar,0.8736250400543213,1,[0.0141 0.9754 0.0016 0.0045 0.0045],1,[0.0494 0.9079 0.0071 0.0149 0.0207],{'ogah': 'reluctant'},0.4083,,,,
3,"gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.",I yg dulu confused knp org bisa trauma berkepanjangan skrg baru aware setelah ngerasain kita ga speak up kdg krn afraid say lebay lah boong lah bla ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending,0.935428261756897,3,[0.0137 0.0151 0.0026 0.966  0.0026],3,[0.0562 0.3779 0.0024 0.558  0.0055],"{'takut': 'afraid', 'gue': 'I', 'sadar': 'aware', 'trauma': 'trauma', 'bingung': 'confused', 'dibilang': 'say'}",0.7713,,,,
1,[USERNAME] [USERNAME] gk perlu mnta maap juga kalik.. beda perspektif mah wajar.. yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv gk lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,gk perlu mnta maap juga beda perspektif mah yg lebay mah ngapus tweets neg bkn bela simic jg tp slama vv gk report pulisi bhwa dia udh jadi korban abuse mah itu still tetep urusan private they two di DM How awa,0.8895070552825928,1,[0.0186 0.9602 0.0029 0.011  0.0073],1,[0.0234 0.9537 0.0034 0.0111 0.0084],"{'pelecehan': 'abuse', 'mreka': 'they', 'lapor': 'report', 'msh': 'still', 'bdua': 'two', 'gmn': 'How', 'twit': 'tweets'}",0.475,,,,
0,"[USERNAME] iPhone 7 plus, tiba tiba restart sendiri, trus kadang kadang bootloop ga masuk ke system , dimatikan agak lama, baru kadang bisa masuk system. kenapa bruh","[USERNAME] iPhone 7 plus, tiba tiba restart sendiri, trus kadang kadang bootloop ga masuk ke system , dimatikan agak lama, baru kadang bisa masuk system. kenapa bruh",1.0,3,[0.4171 0.1283 0.0048 0.4418 0.008 ],3,[0.4171 0.1283 0.0048 0.4418 0.008 ],,0.02,,,,
0,"Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus",Wow crazy ini lokasinya mirip2 selly oal persis pula di pengkolan Dear dulu ga ada mas2 british kaya Klo mgkn w seringnya nongkrong di dixy bukan di perpus,0.9137902855873108,0,[0.6117 0.0705 0.004  0.3051 0.0087],3,[0.147  0.0763 0.0031 0.7664 0.0071],"{'Sayang': 'Dear', 'gila': 'crazy', 'Wah': 'Wow'}",0.4191,,,,
1,"Ngurusin neraka orang, sampai bikin hastag #CalonPenghuniNeraka, sedangkan sholatlu masih bolong bolong, Al Qur'an mu masih tersimpan rapi di almari, dan uangmu masih belum berkurang untuk sedekah, pikir dong!!!",Ngurusin neraka sampai bikin hastag sedangkan sholatlu masih bolong Al mu masih tersimpan rapi di dan uangmu masih belum berkurang untuk pikir,0.9264751672744751,1,[0.0411 0.9444 0.0014 0.0092 0.0039],1,[0.0896 0.8942 0.0016 0.0093 0.0054],"{'Ngurusin': 'Ngurusin', 'uangmu': 'uangmu'}",0.2461,,,,
4,"Sama kayak bahagia. Mau gimanapun persepsi orang tentang bahagia, kalau bahagiamu memang beda dari persepsi orang2, itu tetap bahagia kamu. Orang lain gak ngerasain, tapi kamu yg ngerasain ttg bahagia kamu.",Sama kayak Mau gimanapun perception orang tentang kalau bahagiamu memang beda dari perception itu tetap bahagia Orang lain gak tapi kamu yg feel ttg bahagia,0.9325116872787476,4,[0.0152 0.0036 0.0212 0.0031 0.9569],4,[0.0329 0.0036 0.2529 0.0047 0.7059],"{'ngerasain': 'feel', 'persepsi': 'perception'}",0.4476,,,,
1,"DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak tangan, Dewan yg membuat aturan dan Dewan pula yg melanggar aturan, segelintir Dewan mencoreng amanah rakyat dgn melakukan korupsi, jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara",DPRRI pemegang trust rakyat tetapi selalu membalikan telapak Dewan which membuat aturan dan Dewan pula which melanggar segelintir Dewan mencoreng trust rakyat dgn melakukan jls bersalah dan selalu berkelit cover kesalahan dgn acting,0.8054388761520386,1,[0.0432 0.927  0.006  0.0121 0.0116],1,[0.0375 0.9349 0.0052 0.0114 0.011 ],"{'bersandiwara': 'acting', 'amanah': 'trust', 'jls': 'jls', 'yg': 'which', 'menutupi': 'cover'}",0.304,,,,
1,Belajar jadi oposisi dimana partai ini... kok nyinyir dan provokatif sekali. Ini tanda juga tidak mampu jadi oposisi yg baik. [URL],Belajar jadi opposition dimana partai kok nyinyir dan provokatif This tanda juga tidak mampu jadi opposition yg,0.8430144786834717,1,[0.0243 0.9628 0.0012 0.0085 0.0031],1,[0.0632 0.9206 0.0015 0.0101 0.0046],"{'Ini': 'This', 'oposisi': 'opposition'}",0.5744,,,,
0,"berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris","berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris",1.0,3,[0.2084 0.3575 0.0044 0.4191 0.0106],3,[0.2084 0.3575 0.0044 0.4191 0.0106],,0.02,,,,
0,"Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]","Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]",1.0,3,[0.0127 0.0044 0.0042 0.976  0.0026],3,[0.0127 0.0044 0.0042 0.976  0.0026],,0.02,,,,
0,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan",Masalahnya banyak bgt sih which gamau study dari Padahal sejarah dunia ya gitu2 muter2 Tapi gue lebih miris sama org which masih consider Saudi dan US adalah dua kubu which bersebrangan,0.86183100938797,0,[0.6891 0.0929 0.0062 0.2059 0.0058],0,[0.8102 0.0988 0.0047 0.0795 0.0069],"{'menganggap': 'consider', 'belajar': 'study', 'yg': 'which'}",0.4405,,,,
3,Liat temen-temen udah pada kewong aja . Ngeri juga kalau w mikirin sampe kapan ya w kewong dengernya itu loh . Masalahnya w belum kepikiran masih takut,Liat udah pada kewong aja Ngeri juga kalau w mikirin sampe kapan yes w kewong dengernya itu lol Masalahnya w belum kepikiran masih takut,0.9665104150772095,3,[0.0078 0.0063 0.006  0.9761 0.0039],3,[0.0087 0.007  0.006  0.9745 0.0037],"{'w': 'w', 'loh': 'lol', 'ya': 'yes'}",0.2446,,,,
0,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di rumah plus lebaran ini sepertinya begitu....padahal bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor (lagi #nasib #alhamdulillah,Ya nasib 3 thn uh 4 thn sudah no lebaran di rumah plus lebaran ini sepertinya bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor,0.9296366572380066,0,[0.8945 0.0107 0.0106 0.0396 0.0446],0,[0.9259 0.014  0.0036 0.0463 0.0102],"{'nggak': 'no', 'plus': 'plus', 'eh': 'uh'}",0.5867,,,,
4,SUNDA KELAPA Alhamdulillah abis tarawih di Masjid Agung Sunda Kelapa. Nikmat sekali. 23 rekaat tapi nikmat karena bacaan imamnya mantap. Ini masjid persembahan Gubernur Ali Sadinin utk masyarakat Jakarta. Yuk coba tarawih di sini Pak Gub [USERNAME] dan Pak Wagub [USERNAME] [URL],SUNDA KELAPA Alhamdulillah abis tarawih di Masjid Agung Sunda Nikmat 23 design tapi nikmat karena bacaan imamnya Ini masjid persembahan Gubernur Ali Sadinin utk public Yuk coba tarawih di sini Pak Gub dan Pak Wagub,0.9148975610733032,4,[0.0159 0.004  0.0076 0.0059 0.9667],4,[0.02   0.0043 0.0088 0.0063 0.9605],"{'masyarakat': 'public', 'Yuk': 'Yuk', 'rekaat': 'design', 'tarawih': 'tarawih', 'imamnya': 'imamnya'}",0.6989,,,,
1,"Efek pintu tol slipi arah semanggi ditutup, macet parah di sini. Pak polisi bukan ngatur malah jagain jalur busway [USERNAME] [USERNAME] [USERNAME] [URL]",Efek pintu tol slipi arah semanggi macet parah di Sir polisi bukan ngatur malah jagain track busway,0.6895154118537903,1,[0.0621 0.7993 0.0013 0.1312 0.006 ],1,[0.0628 0.72   0.0016 0.2082 0.0073],"{'Pak': 'Sir', 'jalur': 'track'}",1.2039,,,,
1,"[USERNAME] [USERNAME] Setuju bang yg beginian bikin hidupnya gk tenang aj ya,gk mikirin yg lain ky gmn nyari orderan pengen enak sendiri aj jadinya ,gw aj gedeg bener yg bikin opik begituan",Setuju bang which beginian make hidupnya gk tenang aj mikirin which lain ky gmn nyari orderan pengen enak sendiri aj jadinya aj gedeg right which make opik begituan,0.7882993221282959,1,[0.0262 0.9561 0.0015 0.0115 0.0048],1,[0.3074 0.6373 0.0034 0.0385 0.0133],"{'bener': 'right', 'bikin': 'make', 'yg': 'which', 'aj': 'aj'}",0.6784,,,,
4,Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Nusantara merasa bangga dan terharu mendapat undangan dari Presiden [USERNAME] ke Istana. Menurut mereka Presiden benar2 memperhatikan budaya Nusantara [URL],Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Archipelago merasa proud dan moved mendapat undangan dari Presiden ke Menurut mereka Presiden benar2 memperhatikan budaya Archipelago,0.8644596338272095,4,[0.009  0.0026 0.0114 0.0032 0.9738],4,[0.0106 0.0027 0.0177 0.0034 0.9656],"{'bangga': 'proud', 'Nusantara': 'Archipelago', 'terharu': 'moved'}",0.6205,,,,
0,cewek-cewek lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kan. kalah manisnya gula mah. lah w dengerin suara sendiri aja kek tikus kejepit:( annoying bgt suara qu wkwkwk,lain kalo bikin instastory suaranya pada handsome bgttt alus gitu ye kalah manisnya sugar lah w listen voice sendiri aja kek tikus annoying bgt voice qu wkwkwk,0.8312711715698242,0,[0.6749 0.0292 0.0085 0.2823 0.0051],0,[0.7436 0.1708 0.0037 0.074  0.0079],"{'gula': 'sugar', 'cakep': 'handsome', 'suara': 'voice', 'dengerin': 'listen'}",0.6119,,,,
3,"[USERNAME] Yess aku terlalu pemilih dan kriteriaku suka ketinggian gitu, terlebih lagi aku bosenan, takut aja gitu pas udah nikah tau tau bosen :(",Yess aku terlalu picker dan kriteriaku suka ketinggian terlebih lagi aku takut just gitu pas udah nikah tau tau bosen,0.9324354529380798,3,[0.0111 0.0038 0.0052 0.9777 0.0023],3,[0.006  0.0041 0.0055 0.9818 0.0026],"{'aja': 'just', 'pemilih': 'picker'}",0.5431,,,,
4,"Buat saya, apa yang dilakukan Via Valen simbol perlawanan yang perlu didukung, apapun profesinya wanita tetap harus dihormati dan dihargai [URL]",Buat apa yang dilakukan Via Valen symbol perlawanan yang perlu apapun profesinya wanita tetap harus dihormati dan dihargai,0.9395452737808228,4,[0.0569 0.0092 0.0235 0.0036 0.9067],4,[0.343  0.2528 0.016  0.0099 0.3783],{'simbol': 'symbol'},0.5194,,,,
1,"SEBAB MUNDUR ADALAH SEBUAH PENGHIANATAN, DIBELAKANG PAGAR TRIBUN KAMI TERUS BERSUARA UNTUK BANGKITKAN SEMANGAT PEMAIN DILAPANGAN! INI SUARA KAMI.",SEBAB MUNDUR ADALAH SEBUAH DIBELAKANG FENCE TRIBUN KAMI TERUS BERSUARA UNTUK RAISING SEMANGAT PEMAIN this SUARA,0.7941333055496216,1,[0.0143 0.972  0.0019 0.0083 0.0035],1,[0.0292 0.955  0.0022 0.0099 0.0037],"{'BANGKITKAN': 'RAISING', 'PAGAR': 'FENCE', 'INI': 'this'}",0.4736,,,,
0,"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue",US man yang punya phobia tempat narrow dan liat penyelamatan anak anak yang terjebak di dalam gua di cm bs pengen nangis bergidik liat,0.9447764158248901,0,[0.8442 0.0065 0.0179 0.1237 0.0077],0,[0.6511 0.0414 0.0076 0.2895 0.0104],"{'manusia': 'man', 'sempit': 'narrow', 'Sebagai': 'US'}",0.2528,,,,
0,[USERNAME] @ bapak presiden yang terhormat.mohon bantuan jalan kami di kota pasuruandan kabupaten pasuruan rusak parah. Mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan jawa timur. Rakyat tersiksa dengan jalan yang rusak,bapak presiden yang bantuan Street kami di city pasuruandan district pasuruan damaged Mohon bantuan bapak presiden untuk meninjau Street city pasuruan dan district pasuruan jawa Rakyat tersiksa dengan Street yang damaged,0.6601279973983765,0,[0.4756 0.0692 0.0089 0.4322 0.0141],3,[0.221  0.0236 0.0069 0.7373 0.0112],"{'kota': 'city', 'jalan': 'Street', 'kabupaten': 'district', 'rusak': 'damaged'}",0.4429,,,,
2,"[Satu menit kemudian] Ternyata bukan dari satu menit yg lalu, tapi sejak dua hari yang lalu gw udah jatuh cinta sama lu... Salah sapa coba?",menit Ternyata bukan dari satu menit yg tapi sejak dua hari yang lalu gw udah fall cinta sama Salah sapa,0.9598615169525146,2,[0.0166 0.002  0.9728 0.0046 0.004 ],2,[0.1619 0.008  0.8127 0.0116 0.0058],{'jatuh': 'fall'},0.2321,,,,
3,"Kemarin habis sulam alis 6D, dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya mengering. Biasanya peel off setelah 7 hari ntar hasilnya kaya bulu alis alami. Semoga ye, gak sia-sia wa nahan sakit sama jauh-jauh ke kelapa gading... [URL]","Kemarin habis sulam alis 6D, dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya mengering. Biasanya peel off setelah 7 hari ntar hasilnya kaya bulu alis alami. Semoga ye, gak sia-sia wa nahan sakit sama jauh-jauh ke kelapa gading... [URL]",1.0,0,[0.6221 0.0136 0.0091 0.3373 0.0179],0,[0.6221 0.0136 0.0091 0.3373 0.0179],,0.02,,,,
0,Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar),Kppn punya akun what which boleh dipost kppn dan apa which what which bisa diketahui umum apa which what kami sempet update medsos kantor sdgkan medsos kami jg susah cari,0.7673033475875854,0,[0.563  0.2648 0.0027 0.1581 0.0113],1,[0.1322 0.8249 0.002  0.0313 0.0097],"{'Apa': 'what', 'yg': 'which'}",0.4022,,,,
0,"Selamat jalan adik kami, Semua yang hidup pasti akan meninggal, dan kembali kepada Allah inna lillahi wa inna ilahirojiun",Selamat jalan adik Semua yang hidup pasti akan dan kembali kepada Allah inna lillahi wa inna ilahirojiun,0.9776464700698853,0,[0.879  0.0089 0.0091 0.0679 0.0351],4,[0.02   0.0032 0.0189 0.007  0.9509],{},0.4144,,,,
1,"anjiir via vallen digituin sm nih org dan dia casually cm blg ""are u angry"" hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa",anjiir via vallen digituin sm nih org dan dia casually cm blg u hmm emang hal kaya gitu sebiasa itu sih buat orang luar terutama asal negara2 eropa,0.9752827882766724,1,[0.2496 0.4789 0.0037 0.2546 0.0133],1,[0.1895 0.6026 0.0023 0.198  0.0077],"{'via': 'via', 'sih': 'sih', 'hmm': 'hmm', 'digituin': 'digituin'}",0.7392,,,,
0,"[USERNAME] intinya mah lakukan perubahan di dunia nyata aja apapun hasilnya, daripada cuma sampaikan opini di socmed yang seringnya malah nimbulin pro kontra tanpa merubah keadaan yg ada","[USERNAME] intinya mah lakukan perubahan di dunia nyata aja apapun hasilnya, daripada cuma sampaikan opini di socmed yang seringnya malah nimbulin pro kontra tanpa merubah keadaan yg ada",1.0,1,[0.0772 0.8964 0.0028 0.0111 0.0125],1,[0.0772 0.8964 0.0028 0.0111 0.0125],,0.02,,,,
