label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
3,"Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp","Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp",1.0,0,[0.9843 0.0014 0.0013 0.0112 0.002 ],0,[0.9843 0.0014 0.0013 0.0112 0.002 ],,0,0,0.21,,,,,,,,,
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan salah satunya di bangunan yang didirikan untuk kekafiran satunya Aku nutupi kepada ALLAAH dari godaan setan yang,0.9121251106262208,3,[1.080e-02 3.100e-03 6.000e-04 9.848e-01 7.000e-04],3,[0.0606 0.0043 0.0028 0.929  0.0033],"{'berlindung': 'nutupi', 'aku': 'aku', 'disemua': 'disemua', 'setan': 'setan', 'godaan': 'godaan', 'bangunan': 'bangunan', 'allaah': 'allah', 'tidak': 'ora', 'satunya': 'satunya', 'salah': 'salah'}",3,3,0.7441,,,,,,,,,
1,"Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.","Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.",1.0,0,[0.6987 0.2723 0.0023 0.0074 0.0193],0,[0.6987 0.2723 0.0023 0.0074 0.0193],,0,0,0.11,,,,,,,,,
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe ngarep masuk2 dijudesin bokap ngomong gini kamu lama2 kayak artis Terus gw lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab kulawarga emg ganiat mau gincu arab itu ga menor samsek kek natural terus gw ngaca ajg kok gw menor gedhe,0.9701634049415588,0,[0.497  0.01   0.0019 0.4815 0.0096],0,[8.836e-01 9.950e-02 5.000e-04 1.160e-02 4.700e-03],"{'bokap': 'bokap', 'gw': 'gw', 'gini': 'gini', 'artis': 'artis', 'ngaca': 'ngaca', 'dijudesin': 'dijudesin', 'menor': 'menor', 'brgkt': 'brgkt', 'rumah': 'ngarep', 'perasaan': 'perasaan', 'bilang': 'ngomong', 'karna': 'kulawarga', 'sampe': 'sampe', 'gincu': 'gincu', 'emg': 'emg', 'ganiat': 'ganiat', 'ngapa': 'ngapa', 'bgt': 'gedhe', 'bedakan': 'bedakan', 'kayak': 'kayak', 'kek': 'kek', 'cuman': 'cuman'}",0,3,0.5426,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",Hai para penghujat Aku pikir musik itu kaya makan mie kamu suka mie sedap aku suka Aku suka kalian suka ada yg lan more simpel sekali hanya masalah pilihan yg nyaman di kuping aja,0.9599348902702332,1,[0.3199 0.636  0.0036 0.0067 0.0338],1,[0.1247 0.6866 0.0046 0.0108 0.1732],"{'sedap': 'sedap', 'simpel': 'simpel', 'suka': 'suka', 'musik': 'musik', 'yg': 'yg', 'telinga': 'kuping', 'aja': 'aja', 'pilihan': 'pilihan', 'nyaman': 'nyaman', 'and': 'lan', 'aku': 'aku', 'mie': 'mie', 'more': 'more'}",4,4,0.3398,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap wektu baca kisah2 zaman rasa jatuh tresna karo sonten ni baca saidina umar dlm ya Pangeran saidina umar,0.8179929256439209,2,[1.100e-03 4.000e-04 9.959e-01 1.500e-03 1.100e-03],2,[2.970e-02 6.000e-04 9.469e-01 2.000e-03 2.080e-02],"{'jatuh': 'jatuh', 'baca': 'baca', 'allah': 'Pangeran', 'cinta': 'tresna', 'umar': 'umar', 'dgn': 'karo', 'kali': 'wektu', 'mlm': 'sonten', 'saidina': 'saidina', 'ni': 'ni'}",2,2,0.6699,,,,,,,,,
0,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""","[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",1.0,1,[8.400e-03 9.902e-01 2.000e-04 7.000e-04 6.000e-04],1,[8.400e-03 9.902e-01 2.000e-04 7.000e-04 6.000e-04],,1,1,0.2,,,,,,,,,
2,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,1.0,4,[6.00e-04 3.00e-04 3.50e-03 5.00e-04 9.95e-01],4,[6.00e-04 3.00e-04 3.50e-03 5.00e-04 9.95e-01],,4,4,0.2,,,,,,,,,
3,[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),kamu yen tumindak ke psikolog pertamanya ngomong Kan aku mau jelasin terus dia motong Tapi dia ngertos masalahku lewat tes Cuman aku takut ora diperhatikan gedhe,0.8892958760261536,3,[6.000e-04 1.000e-03 4.000e-04 9.976e-01 4.000e-04],3,[1.700e-03 6.000e-03 2.000e-04 9.916e-01 5.000e-04],"{'bgt': 'gedhe', 'cuman': 'cuman', 'kan': 'bener', 'pergi': 'tumindak', 'nggak': 'ora', 'tes': 'tes', 'ngomong': 'ngomong', 'tau': 'ngertos', 'psikolog': 'psikolog', 'kalo': 'yen', 'pertamanya': 'pertamanya', 'tapi': 'nangis'}",3,3,0.4556,,,,,,,,,
4,"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan",Self Titled Bin Idris Q tau mz haikal cs jago bgt bikin ambience jd muni di di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg aku bayangin lulus kabeh W suka lagu Dalam Calm Rebahan,0.9562830924987792,4,[1.200e-03 4.000e-04 4.700e-03 9.000e-04 9.928e-01],4,[1.100e-03 2.000e-04 3.300e-03 7.000e-04 9.947e-01],"{'jd': 'jd', 'yg': 'yg', 'ambience': 'ambience', 'gue': 'aku', 'nya': 'nya', 'cs': 'cs', 'idris': 'idris', 'w': 'w', 'album': 'album', 'sm': 'sm', 'calm': 'kalem', 'kaget': 'kaget', 'mv': 'mv', 'bayangin': 'bayangin', 'rebahan': 'rebahan', 'bin': 'bin', 'self': 'dhewe', 'titled': 'judule', 'nada': 'muni', 'denger': 'kabeh', 'jago': 'jago', 'pas': 'lulus', 'q': 'q', 'mz': 'mz'}",4,4,2.4562,,,,,,,,,
0,"[USERNAME] 1minggu sebelum bapak meninggal agak sedikit membuat bapak marah, dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal",1minggu sebelum bapak meninggal agak sedikit membuat bapak dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal,0.9445483684539796,0,[0.9855 0.0056 0.0039 0.0024 0.0026],0,[0.9889 0.0019 0.0045 0.0022 0.0025],"{'blm': 'blm', 'meninggal': 'meninggal'}",0,0,0.6989,,,,,,,,,
0,"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]",Throwback video Launching tembang takkan terhenti di tahun ngendi salah satu kaka saya yg ada di video ini sudah meninggal 3 thn Hoek,0.9009925723075868,0,[9.909e-01 6.000e-04 1.900e-03 8.000e-04 5.900e-03],0,[9.61e-01 9.00e-04 3.40e-03 1.70e-03 3.30e-02],"{'thn': 'thn', 'throwback': 'throwback', 'dimana': 'ngendi', 'video': 'video', 'kaka': 'kaka', 'hoek': 'pancing', 'terhenti': 'terhenti', 'lagu': 'tembang', 'launching': 'miwiti'}",0,0,1.9641,,,,,,,,,
0,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",Betul Sayapun karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat,0.5933266878128052,0,[9.836e-01 9.000e-03 6.000e-04 3.300e-03 3.500e-03],4,[2.02e-02 6.00e-04 9.70e-03 3.50e-03 9.66e-01],{},4,0,0.1153,,,,,,,,,
1,"Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]",Makanya pernah saya sampaikan kepada anda jangan paling baca nonton film dan nonton mak pahami saja KESELURUHAN isi Kitab Suci Akhirnya anda nyasar kan I T,0.929735541343689,1,[0.234  0.7529 0.001  0.0074 0.0048],1,[1.200e-02 9.795e-01 2.000e-04 7.700e-03 6.000e-04],"{'kitab': 'kitab', 'suci': 'suci', 'i': 'i', 'nonton': 'nonton', 'baca': 'baca', 't': 't', 'isi': 'isi', 'film': 'film', 'makanya': 'makanya', 'akhirnya': 'pungkasan', 'kebanyakan': 'paling'}",1,1,0.3837,,,,,,,,,
4,"Hepibesdey mbaak canteeeekk [USERNAME] panjang umur, sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang",Hepibesdey mbaak canteeeekk panjang sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan wong,0.93197500705719,4,[7.000e-04 9.000e-04 1.400e-03 5.000e-04 9.965e-01],4,[7.000e-04 9.000e-04 1.200e-03 5.000e-04 9.968e-01],"{'hepibesdey': 'hepibesdey', 'mentel': 'mentel', 'mbaak': 'mbaak', 'tetep': 'tetep', 'sehat': 'sehat', 'yee': 'yee', 'pribadi': 'pribadi', 'orang': 'wong'}",4,4,0.4385,,,,,,,,,
1,[USERNAME] [USERNAME] [USERNAME] udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha #BonekSelamanyaJancok,udah mirip ama sedulur anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha,0.8188144564628601,1,[0.0066 0.8636 0.0009 0.0027 0.1262],1,[1.200e-03 9.966e-01 2.000e-04 4.000e-04 1.700e-03],"{'cuuk': 'cuuk', 'anjingnya': 'anjingnya', 'sodara': 'sedulur', 'gih': 'gih', 'golongan': 'golongan', 'ama': 'ama', 'orangnya': 'orangnya', 'tagih': 'tagih', 'udah': 'udah', 'hahahaha': 'hahahaha', 'pribadi': 'pribadi'}",1,4,0.3974,,,,,,,,,
4,Kecerian Bersama Teman-teman BARU itu sangat Mengasikkan. . #KeluargaBaru . Salam Gowes [USERNAME] [URL] republiksepeda mtb_indo bikestable [USERNAME] gowesnusantara gowes_holic,Kecerian Bersama BARU itu sangat Salam Gowes republiksepeda bikestable gowesnusantara,0.696214497089386,4,[6.000e-04 3.000e-04 1.600e-03 4.000e-04 9.971e-01],4,[1.00e-03 9.00e-04 1.20e-03 9.00e-04 9.96e-01],"{'kecerian': 'kasenengan', 'gowesnusantara': 'gowesnusantara', 'bersama': 'bersama', 'salam': 'salam', 'gowes': 'gowes', 'republiksepeda': 'republiksepeda'}",4,4,0.3004,,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] yg penting janji itu di buktikan dgn kerja nyata, bukan hanya diucapkan saja....jgn pas pilkada dekat dgn rakyat, bila sudah terpilih...lupakan janji itu....kita tunggu saja .....",yg penting janji itu di buktikan karo kerja bukan hanya diucapkan lulus pemilihan dekat karo bila sudah janji tunggu saja,0.6125725507736206,1,[9.50e-03 9.78e-01 8.00e-04 4.20e-03 7.40e-03],1,[0.0631 0.5428 0.0074 0.0134 0.3734],"{'kerja': 'kerja', 'janji': 'janji', 'buktikan': 'buktikan', 'tunggu': 'tunggu', 'pas': 'lulus', 'yg': 'yg', 'dgn': 'karo', 'pilkada': 'pemilihan'}",1,1,0.1366,,,,,,,,,
2,"Setelah lulus SMA papa akan sedikit memaksamh untuk menjadi dokter atau insinyur. Ketahuilah, bahwa seluruh paksaan yang dilakukan papa itu semata mata hanya karena memikirkan masa depanmu nanti. Tapi toh papa akan tersenyum dan mendukung saat pilihanmu tdk sesuai dgn papa.",Setelah lulus SMA papa akan sedikit memaksamh untuk menjadi dhokter atau bahwa seluruh paksaan yang dilakukan papa itu semata mripat hanya karena memikirkan masa depanmu Tapi toh papa akan nakal dan nyokong saat pilihanmu tdk sesuai karo,0.955941081047058,2,[1.80e-03 4.00e-04 9.94e-01 1.50e-03 2.40e-03],2,[0.2311 0.0022 0.7381 0.0138 0.0148],"{'depanmu': 'depanmu', 'tersenyum': 'nakal', 'memikirkan': 'memikirkan', 'papa': 'papa', 'dokter': 'dhokter', 'mendukung': 'nyokong', 'dgn': 'karo', 'tapi': 'nangis', 'sma': 'sma', 'sesuai': 'sesuai', 'setelah': 'setelah', 'lulus': 'lulus', 'mata': 'mripat'}",2,2,0.204,,,,,,,,,
4,"Nah hari ini kaka gue memutuskan naikin uang makan gue biar ga makan di kfc mulu, ga bergizi katanya. Dan di hari pertama uang makan gue naik, gue memilih buka puasa pake baso uang makan ada kembalian, hati happy. Makan mah yg penting bismillah",Nah hari ini kaka aku mutusake mundhakaken dhuwit mangan aku biar ga mangan di kfc ga bergizi Dan di hari pertama dhuwit mangan aku aku memilih buka cepet pake bakso dhuwit mangan ada hati Makan mah yg penting bismillah,0.8532174229621887,4,[3.000e-03 4.000e-04 8.000e-04 3.000e-04 9.955e-01],0,[0.844  0.002  0.0018 0.0051 0.147 ],"{'naikin': 'mundhakaken', 'baso': 'bakso', 'ga': 'ga', 'gue': 'aku', 'bergizi': 'bergizi', 'makan': 'mangan', 'dan': 'lan', 'buka': 'buka', 'uang': 'dhuwit', 'mah': 'mah', 'memutuskan': 'mutusake', 'yg': 'yg', 'kaka': 'kaka', 'hati': 'hati', 'puasa': 'cepet'}",4,4,0.2177,,,,,,,,,
1,"Jangan main2 dengan SARA. Mereka yang bermain dengan SARA apalagi mendekati tahun politik, hampir dapat di pasti ujungnya konflik. [URL]",Jangan main2 dengan Mereka yang muter dengan SARA apalagi mendekati tahun hampir dapat di pasti kesimpulan,0.9186302423477172,1,[0.1442 0.7689 0.0017 0.0808 0.0043],1,[0.0215 0.8886 0.0009 0.0843 0.0047],"{'sara': 'sara', 'mereka': 'padha', 'bermain': 'muter', 'ujungnya': 'kesimpulan'}",1,1,0.1262,,,,,,,,,
1,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,1.0,0,[0.973  0.0034 0.0083 0.0055 0.0098],0,[0.973  0.0034 0.0083 0.0055 0.0098],,0,0,0.03,,,,,,,,,
2,Jadi demen sama oppa ini huhuhuhu,Jadi demen sama oppa ini huhuhuhu,1.0,4,[0.0041 0.0014 0.1088 0.0026 0.8831],4,[0.0041 0.0014 0.1088 0.0026 0.8831],,2,2,0.03,,,,,,,,,
0,"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.",Lebih baik krungu suara atau gunung meletus daripada krungu suara tangismu yang buat aku tak bisa berbuat,0.9518086314201356,0,[9.696e-01 9.000e-04 2.260e-02 5.700e-03 1.200e-03],0,[9.628e-01 7.000e-04 1.550e-02 1.970e-02 1.300e-03],"{'tangismu': 'tangismu', 'mendengar': 'krungu', 'meletus': 'meletus', 'gunung': 'gunung', 'suara': 'suara'}",0,0,0.1351,,,,,,,,,
3,"[USERNAME] jujur iya aku takut, soalnya aku takut keciduk pas naik/turun dari mobil di suatu tempat :))) om aku driver ojol takutnya beliau liat :)))",jujur iya aku soalnya aku takut keciduk lulus dari mobil di suatu tempat om aku driver ojol takutnya beliau liat,0.9556987285614014,3,[9.000e-04 7.000e-04 5.000e-04 9.973e-01 5.000e-04],3,[1.000e-03 6.000e-04 5.000e-04 9.974e-01 5.000e-04],"{'takutnya': 'takutnya', 'keciduk': 'keciduk', 'ojol': 'ojol', 'takut': 'takut', 'liat': 'liat', 'beliau': 'beliau', 'iya': 'iya', 'jujur': 'jujur', 'pas': 'lulus'}",3,3,0.1466,,,,,,,,,
1,Pecinta kpop salty? Ya siapa sih yg suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada . EQ nya jongkok Belajar menghargai . Percuma belajar ppkn,Pecinta kpop Ya siapa sih yg suka every siji nina things utawa wong whom you semangat about Lo nya aja otaké pada gaada EQ nya jongkok Belajar menghargai Percuma belajar ppkn,0.8806329369544983,1,[1.200e-03 9.981e-01 1.000e-04 3.000e-04 3.000e-04],1,[2.900e-03 9.962e-01 2.000e-04 2.000e-04 6.000e-04],"{'insulting': 'nina', 'kpop': 'kpop', 'lo': 'lo', 'every': 'every', 'yg': 'yg', 'aja': 'aja', 'people': 'wong', 'pecinta': 'pecinta', 'whom': 'whom', 'one': 'siji', 'nya': 'nya', 'about': 'about', 'gaada': 'gaada', 'menghargai': 'menghargai', 'or': 'utawa', 'belajar': 'belajar', 'percuma': 'gratis', 'things': 'things', 'otaknya': 'otaké', 'eq': 'eq', 'suka': 'suka', 'passionate': 'semangat'}",1,1,1.5644,,,,,,,,,
1,"Lambat laun kok makin ga jelas dan semakin kurang ajar. Gw sabar. Jujur ya, gw ga pernah dan ga mau scr frontal maki org. Gw blg baik2, nasehatin. Scr adek2.",Lambat laun kok makin ga jelas dan semakin kurang Gw Jujur gw ga pernah dan ga mau scr frontal maki Gw blg Scr,0.9672438502311708,1,[1.730e-02 9.807e-01 5.000e-04 7.000e-04 8.000e-04],1,[1.600e-02 9.804e-01 5.000e-04 2.300e-03 7.000e-04],"{'maki': 'maki', 'ga': 'ga', 'blg': 'blg', 'lambat': 'lambat', 'gw': 'gw', 'scr': 'scr', 'jujur': 'jujur'}",1,1,0.1418,,,,,,,,,
3,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]",BESOK UDAH MULAI KERJA DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN,0.9501848220825196,3,[1.900e-03 3.200e-03 1.000e-03 9.931e-01 8.000e-04],3,[0.0102 0.0071 0.0028 0.9776 0.0022],"{'takut': 'takut', 'ga': 'ga', 'gini': 'gini', 'alarm': 'weker', 'dig': 'ndhudhuk', 'kaya': 'tenan', 'bisa': 'bisa', 'kerja': 'kerja', 'udah': 'udah', 'dug': 'ndudhuk', 'bangun': 'bangun', 'dag': 'dag', 'sampe': 'sampe', 'mulai': 'mulai', 'besok': 'besok'}",3,3,1.5552,,,,,,,,,
4,benar tidak-kangenya nanti bong lagi wakaka,benar nanti bong lagi wakaka,0.9696513414382936,4,[0.3462 0.2025 0.0026 0.0529 0.3959],4,[0.144  0.0515 0.0031 0.0204 0.781 ],{'bong': 'bong'},4,4,0.3556,,,,,,,,,
4,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,1.0,2,[0.0297 0.0009 0.8829 0.0087 0.0779],2,[0.0297 0.0009 0.8829 0.0087 0.0779],,2,2,0.11,,,,,,,,,
