label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe isi rumah masuk2 dijudesin bokap bilang gini kamu lama2 berhajat artis Terus gw lah ngapa ketakutan tadi brgkt cuman bedakan plus dandanan arab karna emg ganiat mau dandanan arab itu ga menor samsek kek natural terus gw ngaca ajg kok gw menor bgt,0.95643550157547,0,[0.5578 0.0373 0.0041 0.3994 0.0014],3,[0.0076 0.0311 0.0022 0.958  0.0012],"{'Perasaan': 'ketakutan', 'dijudesin': 'dijudesin', 'bedakan': 'bedakan', 'menor': 'menor', 'karna': 'karna', 'ajg': 'ajg', 'gincu': 'dandanan', 'bokap': 'bokap', 'Sampe': 'Sampe', 'arab': 'arab', 'ganiat': 'ganiat', 'ngaca': 'ngaca', 'gw': 'gw', 'kayak': 'berhajat', 'gini': 'gini', 'samsek': 'samsek', 'rumah': 'isi rumah'}",3,3,0.4904,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.","Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",1.0,0,[0.8572 0.0115 0.0974 0.0046 0.0293],0,[0.8572 0.0115 0.0974 0.0046 0.0293],,0,0,0.09,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap kes menginterpretasikan kisah2 zaman rasa jatuh cinta dgn mlm ni menginterpretasikan saidina umar dlm ya allah saidina umar,0.887008786201477,2,[0.0703 0.0015 0.9087 0.0153 0.0042],0,[0.694  0.0223 0.2493 0.0322 0.0023],"{'umar': 'umar', 'dgn': 'dgn', 'kali': 'kes', 'allah': 'allah', 'baca': 'menginterpretasikan', 'mlm': 'mlm', 'ya': 'ya'}",2,2,0.4238,,,,,,,,,
0,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",unik sipil kuliah 4tahun buat lulus ada jerih payah tiap cuma dinyirnyirin gak jelas ya Allah ya sela netizen Maha kenyataan memang,0.9047978520393372,0,[0.817  0.1703 0.0016 0.0071 0.0039],0,[0.9681 0.0225 0.0018 0.0026 0.005 ],"{'sipil': 'sipil', 'netizen': 'netizen', 'mulut': 'sela', 'Maha': 'Maha', 'ya': 'ya', 'Anak': 'unik', 'Benar': 'kenyataan'}",1,1,0.3532,,,,,,,,,
2,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,1.0,4,[9.000e-03 6.000e-04 7.800e-02 1.300e-03 9.112e-01],4,[9.000e-03 6.000e-04 7.800e-02 1.300e-03 9.112e-01],,2,2,0.1,,,,,,,,,
3,[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),kamu kalo pergi ke ilmuwan pertamanya ngomong Kan aku mau jelasin terus dia motong Tapi dia tau masalahku lewat tes Cuman aku takut nggak diperhatikan bgt,0.9654049873352052,3,[0.0017 0.0015 0.004  0.9916 0.0011],3,[0.0012 0.0035 0.0041 0.9897 0.0015],"{'bgt': 'bgt', 'diperhatikan': 'diperhatikan', 'motong': 'motong', 'masalahku': 'masalahku', 'jelasin': 'jelasin', 'Tapi': 'Tapi', 'kalo': 'kalo', 'nggak': 'nggak', 'psikolog': 'ilmuwan', 'Cuman': 'Cuman'}",3,3,0.3043,,,,,,,,,
4,"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan",Self Titled Bin Idris Q tau mz haikal cs jago bgt bikin ambience jd penyampaian di di buku ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger W berhajat lagu lautan Calm Rebahan,0.9536255598068236,4,[5.100e-03 4.000e-04 9.800e-03 4.000e-03 9.807e-01],4,[0.1972 0.0035 0.0293 0.2127 0.5573],"{'yg': 'yg', 'jago': 'jago', 'suka': 'berhajat', 'album': 'buku', 'sm': 'sm', 'gue': 'gue', 'haikal': 'haikal', 'cs': 'cs', 'MV': 'MV', 'bgt': 'bgt', 'persis': 'persis', 'mz': 'mz', 'nya': 'nya', 'nada': 'penyampaian', 'ambience': 'ambience', 'Dalam': 'lautan', 'W': 'W', 'Calm': 'Calm', 'Titled': 'Titled', 'denger': 'denger'}",4,4,0.1425,,,,,,,,,
0,"[USERNAME] 1minggu sebelum bapak meninggal agak sedikit membuat bapak marah, dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal",1minggu sebelum bapak memandekkan agak sedikit membuat bapak dan penyesalanku adalah blm sempat meminta kebaikan sampai bapak memandekkan,0.8064106702804565,0,[9.906e-01 1.800e-03 2.200e-03 4.700e-03 7.000e-04],0,[9.816e-01 4.200e-03 1.500e-03 1.200e-02 8.000e-04],"{'maaf': 'kebaikan', 'meninggal': 'memandekkan', 'penyesalanku': 'penyesalanku'}",0,0,0.0708,,,,,,,,,
0,"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]",Throwback video Launching karya takkan memandekkan di tahun dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn Hoek,0.919928252696991,0,[0.9575 0.0013 0.0038 0.0039 0.0335],0,[9.77e-01 1.17e-02 7.00e-04 7.30e-03 3.30e-03],"{'Throwback': 'Throwback', 'lagu': 'karya', 'kaka': 'kaka', 'terhenti': 'memandekkan', 'Hoek': 'Hoek', 'takkan': 'takkan', 'video': 'video'}",0,0,0.0817,,,,,,,,,
0,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",Betul Sayapun karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat,0.5933266878128052,0,[0.9334 0.0441 0.0019 0.0097 0.0109],4,[0.0116 0.004  0.0189 0.0179 0.9476],{'favorit': 'favorit'},0,0,0.062,,,,,,,,,
1,"Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]","Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]",1.0,3,[0.0392 0.4412 0.0227 0.481  0.0159],3,[0.0392 0.4412 0.0227 0.481  0.0159],,1,1,0.02,,,,,,,,,
4,"Hepibesdey mbaak canteeeekk [USERNAME] panjang umur, sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang",Hepibesdey mbaak canteeeekk panjang kejayaan selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan lelaki,0.9584850072860718,4,[0.0014 0.001  0.0035 0.0015 0.9926],4,[0.0019 0.0018 0.0038 0.0021 0.9904],"{'Hepibesdey': 'Hepibesdey', 'orang': 'lelaki', 'canteeeekk': 'canteeeekk', 'yee': 'yee', 'mbaak': 'mbaak', 'sehat': 'kejayaan'}",4,4,0.1623,,,,,,,,,
1,[USERNAME] [USERNAME] [USERNAME] udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha #BonekSelamanyaJancok,udah mirip ama sodara anjingnya besi cuuk jancuk hahahaha itu pribadi bukan sekutu tagih gih ama orangnya hahahaha,0.8064248561859131,1,[0.0981 0.7376 0.0088 0.0017 0.1539],1,[0.0141 0.5507 0.0103 0.0032 0.4217],"{'lu': 'besi', 'golongan': 'sekutu', 'cuuk': 'cuuk', 'tagih': 'tagih', 'ama': 'ama', 'jancuk': 'jancuk', 'pribadi': 'pribadi', 'sodara': 'sodara'}",1,1,0.2066,,,,,,,,,
4,Kecerian Bersama Teman-teman BARU itu sangat Mengasikkan. . #KeluargaBaru . Salam Gowes [USERNAME] [URL] republiksepeda mtb_indo bikestable [USERNAME] gowesnusantara gowes_holic,Kecerian Bersama BARU itu sangat berbicara Gowes republiksepeda bikestable gowesnusantara,0.6727787256240845,4,[4.100e-03 3.000e-04 4.800e-03 1.000e-03 9.897e-01],4,[0.0052 0.0011 0.0055 0.0013 0.9869],"{'gowesnusantara': 'gowesnusantara', 'Kecerian': 'Kecerian', 'Salam': 'berbicara', 'republiksepeda': 'republiksepeda'}",4,4,0.1943,,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] yg penting janji itu di buktikan dgn kerja nyata, bukan hanya diucapkan saja....jgn pas pilkada dekat dgn rakyat, bila sudah terpilih...lupakan janji itu....kita tunggu saja .....",yg penting kesimpulan itu di buktikan dgn meluangkan bukan hanya diucapkan pas pilkada dekat dgn bila sudah kesimpulan berulah saja,0.653005063533783,1,[0.0047 0.979  0.0054 0.0073 0.0036],1,[0.0149 0.9311 0.0046 0.0144 0.035 ],"{'tunggu': 'berulah', 'pilkada': 'pilkada', 'janji': 'kesimpulan', 'kerja': 'meluangkan', 'dgn': 'dgn'}",1,1,0.2189,,,,,,,,,
2,"Setelah lulus SMA papa akan sedikit memaksamh untuk menjadi dokter atau insinyur. Ketahuilah, bahwa seluruh paksaan yang dilakukan papa itu semata mata hanya karena memikirkan masa depanmu nanti. Tapi toh papa akan tersenyum dan mendukung saat pilihanmu tdk sesuai dgn papa.",Setelah lulus SMA orang tua akan sedikit memaksamh untuk menjadi dokter atau bahwa seluruh gugatan yang dilakukan orang tua itu semata kejayaan hanya karena memikirkan masa depanmu Tapi toh orang tua akan tersenyum dan membenarkan saat pilihanmu tdk sesuai dgn,0.8030155897140503,2,[1.357e-01 7.000e-04 8.461e-01 9.000e-03 8.500e-03],0,[0.9646 0.0139 0.0107 0.0045 0.0062],"{'Setelah': 'Setelah', 'papa': 'orang tua', 'SMA': 'SMA', 'memaksamh': 'memaksamh', 'Tapi': 'Tapi', 'mendukung': 'membenarkan', 'mata': 'kejayaan', 'paksaan': 'gugatan'}",2,2,0.274,,,,,,,,,
4,"Nah hari ini kaka gue memutuskan naikin uang makan gue biar ga makan di kfc mulu, ga bergizi katanya. Dan di hari pertama uang makan gue naik, gue memilih buka puasa pake baso uang makan ada kembalian, hati happy. Makan mah yg penting bismillah",Nah hari ini kaka gue memutuskan naikin penukar menyompoh gue mendapatkan ga menyompoh di kfc ga bergizi Dan di hari pertama penukar menyompoh gue gue memilih jarak puasa pake baso penukar menyompoh ada kegagahan menyompoh mah yg penting bismillah,0.8949489593505859,4,[3.960e-02 8.000e-04 8.700e-03 1.300e-03 9.497e-01],4,[0.301  0.0486 0.01   0.0263 0.614 ],"{'makan': 'menyompoh', 'bismillah': 'bismillah', 'kaka': 'kaka', 'hati': 'kegagahan', 'mah': 'mah', 'uang': 'penukar', 'Nah': 'Nah', 'baso': 'baso', 'gue': 'gue', 'yg': 'yg', 'Makan': 'menyompoh', 'biar': 'mendapatkan', 'buka': 'jarak'}",4,4,0.4433,,,,,,,,,
1,"Jangan main2 dengan SARA. Mereka yang bermain dengan SARA apalagi mendekati tahun politik, hampir dapat di pasti ujungnya konflik. [URL]",menahan main2 dengan membenarkan yang bermain dengan SARA apalagi mendekati tahun hampir dapat di pasti ujungnya,0.91025972366333,1,[0.0365 0.8893 0.0019 0.0701 0.0022],0,[0.4965 0.4238 0.0038 0.0695 0.0064],"{'Jangan': 'menahan', 'SARA': 'SARA', 'ujungnya': 'ujungnya', 'Mereka': 'membenarkan'}",1,1,0.3854,,,,,,,,,
1,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,1.0,3,[0.1442 0.0223 0.0078 0.8237 0.0021],3,[0.1442 0.0223 0.0078 0.8237 0.0021],,3,3,0.11,,,,,,,,,
2,Jadi demen sama oppa ini huhuhuhu,menang demen sama oppa ini huhuhuhu,0.937113642692566,2,[0.0068 0.0009 0.7284 0.0044 0.2596],4,[0.0208 0.001  0.0911 0.0017 0.8854],"{'Jadi': 'menang', 'huhuhuhu': 'huhuhuhu'}",2,2,0.2912,,,,,,,,,
0,"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.",Lebih baik mengarifi surat atau gunung menyaring daripada mengarifi surat tangismu yang buat aku tak bisa meluangkan,0.8828765153884888,0,[9.822e-01 1.100e-03 1.090e-02 5.000e-03 7.000e-04],0,[0.988  0.0052 0.0038 0.002  0.001 ],"{'tangismu': 'tangismu', 'berbuat': 'meluangkan', 'mendengar': 'mengarifi', 'meletus': 'menyaring', 'suara': 'surat'}",0,0,0.36,,,,,,,,,
3,"[USERNAME] jujur iya aku takut, soalnya aku takut keciduk pas naik/turun dari mobil di suatu tempat :))) om aku driver ojol takutnya beliau liat :)))",jujur iya aku soalnya aku kegelisahan keciduk kejayaan dari mobil di suatu tempat om aku driver ojol takutnya beliau liat,0.9438945055007936,3,[0.0014 0.0011 0.0078 0.9872 0.0024],3,[1.870e-02 3.800e-03 3.700e-03 9.728e-01 9.000e-04],"{'takut': 'kegelisahan', 'liat': 'liat', 'pas': 'kejayaan', 'beliau': 'beliau', 'takutnya': 'takutnya', 'driver': 'driver', 'iya': 'iya'}",3,3,0.3873,,,,,,,,,
1,Pecinta kpop salty? Ya siapa sih yg suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada . EQ nya jongkok Belajar menghargai . Percuma belajar ppkn,Pecinta kpop ya siapa sih yg suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada EQ nya duduk Belajar membenarkan Percuma belajar ppkn,0.9707701206207277,1,[0.0477 0.8972 0.0171 0.0023 0.0358],1,[0.0506 0.88   0.0083 0.0034 0.0577],"{'gaada': 'gaada', 'Percuma': 'Percuma', 'aja': 'aja', 'Lo': 'Lo', 'Ya': 'ya', 'otaknya': 'otaknya', 'or': 'or', 'EQ': 'EQ', 'jongkok': 'duduk', 'Pecinta': 'Pecinta', 'you': 'you', 'people': 'people', 'nya': 'nya', 'one': 'one', 'about': 'about', 'menghargai': 'membenarkan', 'yg': 'yg'}",1,1,0.5207,,,,,,,,,
1,"Lambat laun kok makin ga jelas dan semakin kurang ajar. Gw sabar. Jujur ya, gw ga pernah dan ga mau scr frontal maki org. Gw blg baik2, nasehatin. Scr adek2.",meninggalkan laun kok makin ga jelas dan semakin kurang Gw Jujur gw ga pernah dan ga mau scr frontal maki Gw blg Scr,0.9658347368240356,1,[0.0359 0.9384 0.0061 0.007  0.0127],1,[2.830e-02 9.669e-01 7.000e-04 3.000e-03 1.000e-03],"{'maki': 'maki', 'Gw': 'Gw', 'ga': 'ga', 'Lambat': 'meninggalkan', 'gw': 'gw', 'frontal': 'frontal'}",1,1,0.3788,,,,,,,,,
3,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]",keakanan UDAH MULAI meluangkan DAG DIG DUG kegelisahan kesulitan mencapai UDAH MULAI meluangkan jarak 6 SAMPE BIKIN ALARM KAYA GINI kegelisahan GA menyimpan mencapai,0.8450862765312195,3,[0.0016 0.0012 0.0062 0.99   0.001 ],0,[0.9389 0.025  0.001  0.0332 0.0018],"{'TAKUT': 'kegelisahan', 'BANGUN': 'mencapai', 'SUSAH': 'kesulitan', 'BESOK': 'keakanan', 'GINI': 'GINI', 'ALARM': 'ALARM', 'DAG': 'DAG', 'DIG': 'DIG', 'GA': 'GA', 'KERJA': 'meluangkan', 'JAM': 'jarak', 'SAMPE': 'SAMPE', 'BISA': 'menyimpan'}",3,3,0.358,,,,,,,,,
4,benar tidak-kangenya nanti bong lagi wakaka,benar tidak-kangenya nanti bong lagi wakaka,1.0,0,[9.89e-01 2.30e-03 4.10e-03 9.00e-04 3.80e-03],0,[9.89e-01 2.30e-03 4.10e-03 9.00e-04 3.80e-03],,0,0,0.12,,,,,,,,,
4,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,1.0,2,[0.1864 0.0101 0.7673 0.0173 0.0189],2,[0.1864 0.0101 0.7673 0.0173 0.0189],,2,2,0.09,,,,,,,,,
4,iya semoga itu karya terbaik mu adalah skripsi mu dan lucua2n mu tapi harapan aku dari kamu adalah kesembuhanmu nold,iya semoga itu buku sukma aksara adalah skripsi aksara dan lucua2n aksara tapi berhajat aku dari kamu adalah kesembuhanmu nold,0.8925309777259827,4,[1.325e-01 6.000e-04 3.930e-02 5.700e-03 8.219e-01],4,[0.2669 0.0007 0.0441 0.005  0.6834],"{'harapan': 'berhajat', 'semoga': 'semoga', 'karya': 'buku', 'mu': 'aksara', 'terbaik': 'sukma'}",0,0,0.3659,,,,,,,,,
2,"Aku tau berdoa itu bisa kapanpun dimanapun tapi dasarnya aku kangen terus jadi aku mau usahain tiap minggu ketemu papalove you so much daddy sayang papaa... Bersyukur pas papa masi hidup papa sama aku slalu sayang2an, ngomong sayang, cinta ya kita bkn lewat medsos doang [URL]",Aku tau berdoa itu bisa kapanpun dimanapun tapi dasarnya aku kangen terus jadi aku mau usahain tiap hari libur interaksi papalove you so much daddy bertanam kasih Bersyukur kejayaan orang tua masi lulus orang tua sama aku slalu ngomong bertanam kasih ya kita bkn lewat medsos doang,0.9297645092010498,2,[2.800e-03 4.000e-04 9.882e-01 1.200e-03 7.400e-03],4,[0.0216 0.0012 0.2868 0.0016 0.6887],"{'sayang': 'bertanam kasih', 'cinta': 'bertanam kasih', 'slalu': 'slalu', 'dimanapun': 'dimanapun', 'ketemu': 'interaksi', 'so': 'so', 'minggu': 'hari libur', 'you': 'you', 'ya': 'ya', 'Aku': 'Aku', 'papalove': 'papalove', 'pas': 'kejayaan', 'bkn': 'bkn', 'hidup': 'lulus', 'masi': 'masi', 'papa': 'orang tua'}",2,2,0.4755,,,,,,,,,
