label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan membilang satunya di artifak yang didirikan untuk kekafiran satunya Aku berlindung kepada ALLAAH dari pesawat jin yang,0.8553181886672974,3,[2.300e-03 6.000e-04 9.000e-04 9.953e-01 9.000e-04],3,[1.700e-03 6.000e-04 8.000e-04 9.961e-01 8.000e-04],"{'berlindung': 'berlindung', 'Aku': 'Aku', 'setan': 'jin', 'kekafiran': 'kekafiran', 'satunya': 'satunya', 'disemua': 'disemua', 'salah': 'membilang', 'bangunan': 'artifak', 'godaan': 'pesawat', 'Tidak': 'Tidak'}",3,3,0.1537,,,,,,,,,
1,"Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.","Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.",1.0,0,[0.6739 0.2151 0.0024 0.031  0.0776],0,[0.6739 0.2151 0.0024 0.031  0.0776],,1,1,0.03,,,,,,,,,
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe anak bini masuk2 dijudesin bokap bilang gini kamu lama2 berkehendak penghibur Terus gw lah ngapa sifat tadi brgkt cuman bedakan plus gincu arab karna emg ganiat mau gincu arab itu ga menor samsek kek partitur terus gw ngaca ajg kok gw menor bgt,0.9584677219390868,0,[0.6735 0.025  0.0036 0.2839 0.0141],0,[0.891  0.0256 0.0026 0.0639 0.0169],"{'gw': 'gw', 'dijudesin': 'dijudesin', 'menor': 'menor', 'rumah': 'anak bini', 'ngaca': 'ngaca', 'Perasaan': 'sifat', 'bgt': 'bgt', 'bilang': 'bilang', 'arab': 'arab', 'emg': 'emg', 'ngapa': 'ngapa', 'brgkt': 'brgkt', 'ganiat': 'ganiat', 'karna': 'karna', 'cuman': 'cuman', 'Sampe': 'Sampe', 'kek': 'kek', 'kayak': 'berkehendak', 'gini': 'gini', 'bokap': 'bokap', 'ajg': 'ajg', 'natural': 'partitur', 'artis': 'penghibur'}",0,3,0.3731,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.","Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",1.0,4,[0.0748 0.193  0.0218 0.0258 0.6845],4,[0.0748 0.193  0.0218 0.0258 0.6845],,0,0,0.1,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap anak air berbicara kisah2 zaman rasa jatuh menyukai dgn mlm logam berbicara saidina umar dlm ya allah saidina umar,0.8594863414764404,2,[3.700e-03 4.000e-04 9.927e-01 1.900e-03 1.300e-03],0,[0.8042 0.0009 0.1415 0.0126 0.0407],"{'umar': 'umar', 'cinta': 'menyukai', 'baca': 'berbicara', 'mlm': 'mlm', 'dlm': 'dlm', 'ni': 'logam', 'allah': 'allah', 'saidina': 'saidina', 'dgn': 'dgn', 'kali': 'anak air'}",2,2,0.4005,,,,,,,,,
0,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""","[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",1.0,1,[0.0943 0.8921 0.0011 0.0063 0.0063],1,[0.0943 0.8921 0.0011 0.0063 0.0063],,1,1,0.11,,,,,,,,,
2,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,1.0,4,[1.00e-03 7.00e-04 1.10e-03 2.00e-04 9.97e-01],4,[1.00e-03 7.00e-04 1.10e-03 2.00e-04 9.97e-01],,4,4,0.04,,,,,,,,,
3,[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),kamu kalo mengarungi ke saintis pertamanya ngomong Kan aku mau jelasin terus dia motong Tapi dia aksara masalahku lewat perhubungan Cuman aku takut nggak diperhatikan bgt,0.9451698660850524,3,[1.200e-03 4.000e-04 6.000e-04 9.974e-01 4.000e-04],3,[1.900e-03 9.000e-04 5.000e-04 9.962e-01 4.000e-04],"{'bgt': 'bgt', 'tes': 'perhubungan', 'psikolog': 'saintis', 'tau': 'aksara', 'nggak': 'nggak', 'Cuman': 'Cuman', 'jelasin': 'jelasin', 'pertamanya': 'pertamanya', 'pergi': 'mengarungi', 'Kan': 'Kan', 'ngomong': 'ngomong', 'kalo': 'kalo'}",3,3,0.4692,,,,,,,,,
4,"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan",individu Titled bilangan Idris aksara tau mz haikal cs jago bgt bikin ambience jd penyampaian di di kitab ini w menggerakkan soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin osilasi denger W menilai lagu Dalam Calm Rebahan,0.9275594353675842,4,[0.0034 0.0019 0.0045 0.0022 0.988 ],4,[0.0044 0.0021 0.0052 0.0024 0.986 ],"{'kaget': 'menggerakkan', 'album': 'kitab', 'cs': 'cs', 'jd': 'jd', 'ambience': 'ambience', 'suka': 'menilai', 'w': 'w', 'yg': 'yg', 'bayangin': 'bayangin', 'Rebahan': 'Rebahan', 'MV': 'MV', 'nada': 'penyampaian', 'Titled': 'Titled', 'nya': 'nya', 'Self': 'individu', 'gue': 'gue', 'bgt': 'bgt', 'Idris': 'Idris', 'sm': 'sm', 'pas': 'osilasi', 'Calm': 'Calm', 'denger': 'denger', 'Q': 'aksara', 'mz': 'mz', 'bikin': 'bikin', 'Bin': 'bilangan'}",4,4,0.5822,,,,,,,,,
0,"[USERNAME] 1minggu sebelum bapak meninggal agak sedikit membuat bapak marah, dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal",1minggu sebelum bapak kesakitan agak sedikit membuat bapak dan penyesalanku adalah blm sempat meminta maaf sampai bapak kesakitan,0.8618015050888062,0,[0.9856 0.0027 0.004  0.0048 0.0028],0,[9.896e-01 9.000e-04 2.800e-03 4.600e-03 2.100e-03],"{'penyesalanku': 'penyesalanku', 'blm': 'blm', 'meninggal': 'kesakitan'}",0,0,0.3818,,,,,,,,,
0,"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]",Throwback video Launching lagu takkan membobolkan di tahun dimana membilang satu kaka saya yg ada di video ini sudah meninggal 3 thn Hoek,0.9256032705307008,0,[9.905e-01 3.000e-04 1.200e-03 4.300e-03 3.700e-03],0,[9.857e-01 4.000e-04 1.500e-03 5.200e-03 7.300e-03],"{'Throwback': 'Throwback', 'video': 'video', 'thn': 'thn', 'kaka': 'kaka', 'Hoek': 'Hoek', 'terhenti': 'membobolkan', 'Launching': 'Launching', 'salah': 'membilang', 'dimana': 'dimana'}",0,0,0.4377,,,,,,,,,
0,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",Betul Sayapun karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat,0.5933266878128052,0,[9.887e-01 1.000e-03 5.000e-04 4.600e-03 5.100e-03],4,[0.0318 0.0041 0.0114 0.0096 0.9431],{},4,0,0.3838,,,,,,,,,
1,"Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]",Makanya pernah saya sampaikan kepada anda jangan jumlah baca nonton hasil dan nonton mak pahami saja jangka sifat bagian sifat Akhirnya anda nyasar kan I T,0.8587682843208313,1,[0.2529 0.5126 0.0044 0.21   0.0201],1,[0.0455 0.9265 0.0019 0.0213 0.0048],"{'nyasar': 'nyasar', 'Akhirnya': 'Akhirnya', 'Makanya': 'Makanya', 'kebanyakan': 'jumlah', 'T': 'T', 'film': 'hasil', 'isi': 'sifat', 'I': 'I', 'KESELURUHAN': 'jangka', 'Suci': 'sifat', 'nonton': 'nonton', 'Kitab': 'bagian'}",1,1,0.3657,,,,,,,,,
4,"Hepibesdey mbaak canteeeekk [USERNAME] panjang umur, sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang",Hepibesdey mbaak canteeeekk panjang kejayaan selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang,0.9709071516990662,4,[0.0026 0.0024 0.0022 0.0013 0.9915],4,[0.0034 0.0029 0.0033 0.0014 0.989 ],"{'Hepibesdey': 'Hepibesdey', 'mentel': 'mentel', 'yee': 'yee', 'tetep': 'tetep', 'sehat': 'kejayaan', 'canteeeekk': 'canteeeekk', 'simpenan': 'simpenan', 'mulia': 'mulia'}",4,4,0.2543,,,,,,,,,
1,[USERNAME] [USERNAME] [USERNAME] udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha #BonekSelamanyaJancok,udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan berbentuk tagih gih ama orangnya hahahaha,0.8231848478317261,1,[0.0075 0.8484 0.0017 0.0021 0.1404],1,[1.400e-03 9.919e-01 8.000e-04 7.000e-04 5.200e-03],"{'jancuk': 'jancuk', 'cuuk': 'cuuk', 'ama': 'ama', 'udah': 'udah', 'sodara': 'sodara', 'anjingnya': 'anjingnya', 'golongan': 'berbentuk', 'gih': 'gih', 'pribadi': 'pribadi', 'orangnya': 'orangnya'}",1,1,0.3993,,,,,,,,,
4,Kecerian Bersama Teman-teman BARU itu sangat Mengasikkan. . #KeluargaBaru . Salam Gowes [USERNAME] [URL] republiksepeda mtb_indo bikestable [USERNAME] gowesnusantara gowes_holic,Kecerian mengakok BARU itu sangat berbicara Gowes republiksepeda bikestable gowesnusantara,0.6346433162689209,4,[1.500e-03 6.000e-04 1.400e-03 4.000e-04 9.961e-01],4,[0.0176 0.0024 0.0046 0.0048 0.9706],"{'Bersama': 'mengakok', 'Kecerian': 'Kecerian', 'Salam': 'berbicara', 'Gowes': 'Gowes', 'gowesnusantara': 'gowesnusantara', 'republiksepeda': 'republiksepeda'}",4,4,0.3596,,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] yg penting janji itu di buktikan dgn kerja nyata, bukan hanya diucapkan saja....jgn pas pilkada dekat dgn rakyat, bila sudah terpilih...lupakan janji itu....kita tunggu saja .....",yg penting susunan itu di buktikan dgn mengelola bukan hanya diucapkan osilasi pilkada dekat dgn bila sudah susunan berkesan saja,0.6788027286529541,1,[0.0126 0.9643 0.0026 0.0122 0.0083],1,[0.1167 0.6088 0.0064 0.0322 0.2359],"{'buktikan': 'buktikan', 'kerja': 'mengelola', 'pas': 'osilasi', 'janji': 'susunan', 'tunggu': 'berkesan', 'yg': 'yg', 'pilkada': 'pilkada'}",1,1,0.3453,,,,,,,,,
2,"Setelah lulus SMA papa akan sedikit memaksamh untuk menjadi dokter atau insinyur. Ketahuilah, bahwa seluruh paksaan yang dilakukan papa itu semata mata hanya karena memikirkan masa depanmu nanti. Tapi toh papa akan tersenyum dan mendukung saat pilihanmu tdk sesuai dgn papa.",Setelah terima SMA asal akan sedikit memaksamh untuk menjadi dokter atau bahwa seluruh paksaan yang dilakukan asal itu semata lubang hanya karena sangka masa depanmu Tapi toh asal akan berkumut dan melanjutkan saat pilihanmu tdk berkenan dgn,0.8254931569099426,2,[5.400e-03 5.000e-04 9.777e-01 2.800e-03 1.360e-02],1,[0.2817 0.6832 0.0049 0.0174 0.0127],"{'tersenyum': 'berkumut', 'memaksamh': 'memaksamh', 'SMA': 'SMA', 'papa': 'asal', 'Tapi': 'Tapi', 'mendukung': 'melanjutkan', 'memikirkan': 'sangka', 'tdk': 'tdk', 'depanmu': 'depanmu', 'pilihanmu': 'pilihanmu', 'lulus': 'terima', 'mata': 'lubang', 'Setelah': 'Setelah', 'sesuai': 'berkenan'}",0,2,0.3087,,,,,,,,,
4,"Nah hari ini kaka gue memutuskan naikin uang makan gue biar ga makan di kfc mulu, ga bergizi katanya. Dan di hari pertama uang makan gue naik, gue memilih buka puasa pake baso uang makan ada kembalian, hati happy. Makan mah yg penting bismillah",Nah hari ini kaka gue menggagalkan naikin penukar memagari gue memaksa ga memagari di kfc ga bergizi Dan di hari pertama penukar memagari gue gue terima buka menidakkan pake baso penukar memagari ada sifat memagari mah yg penting bismillah,0.884036123752594,4,[7.900e-03 8.000e-04 6.000e-04 5.000e-04 9.903e-01],0,[9.275e-01 4.210e-02 4.000e-04 9.100e-03 2.080e-02],"{'bismillah': 'bismillah', 'baso': 'baso', 'naikin': 'naikin', 'biar': 'memaksa', 'Makan': 'memagari', 'kfc': 'kfc', 'makan': 'memagari', 'ga': 'ga', 'mah': 'mah', 'uang': 'penukar', 'hati': 'sifat', 'kaka': 'kaka', 'bergizi': 'bergizi', 'gue': 'gue', 'Dan': 'Dan', 'memilih': 'terima', 'puasa': 'menidakkan', 'yg': 'yg', 'memutuskan': 'menggagalkan'}",0,4,0.2341,,,,,,,,,
1,"Jangan main2 dengan SARA. Mereka yang bermain dengan SARA apalagi mendekati tahun politik, hampir dapat di pasti ujungnya konflik. [URL]",sabar main2 dengan masak yang bermain dengan SARA apalagi mendekati tahun hampir dapat di pasti ujungnya,0.9031758904457092,1,[0.0486 0.8506 0.002  0.0911 0.0077],0,[0.6698 0.0352 0.0045 0.2603 0.0301],"{'Mereka': 'masak', 'SARA': 'SARA', 'ujungnya': 'ujungnya', 'Jangan': 'sabar'}",0,1,0.1193,,,,,,,,,
1,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,1.0,0,[0.938  0.005  0.0045 0.0412 0.0113],0,[0.938  0.005  0.0045 0.0412 0.0113],,0,0,0.03,,,,,,,,,
2,Jadi demen sama oppa ini huhuhuhu,Jadi demen sama oppa ini huhuhuhu,1.0,4,[0.0254 0.0061 0.1048 0.0017 0.862 ],4,[0.0254 0.0061 0.1048 0.0017 0.862 ],,2,2,0.03,,,,,,,,,
0,"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.",Lebih baik terima berbicara atau kemuliaan menjebluk daripada terima berbicara tangismu yang buat aku tak bisa mengelola,0.9144632816314696,0,[9.521e-01 8.000e-04 2.220e-02 2.280e-02 2.100e-03],0,[0.986  0.0025 0.0056 0.0046 0.0014],"{'tangismu': 'tangismu', 'suara': 'berbicara', 'mendengar': 'terima', 'meletus': 'menjebluk', 'gunung': 'kemuliaan', 'berbuat': 'mengelola'}",0,0,0.1356,,,,,,,,,
3,"[USERNAME] jujur iya aku takut, soalnya aku takut keciduk pas naik/turun dari mobil di suatu tempat :))) om aku driver ojol takutnya beliau liat :)))",jujur iya aku soalnya aku kekhawatiran keciduk osilasi dari petak di suatu tempat om aku driver ojol takutnya beliau liat,0.9323700070381165,3,[1.100e-03 5.000e-04 1.000e-03 9.965e-01 9.000e-04],3,[1.500e-03 4.000e-04 9.000e-04 9.964e-01 7.000e-04],"{'takut': 'kekhawatiran', 'keciduk': 'keciduk', 'pas': 'osilasi', 'mobil': 'petak', 'takutnya': 'takutnya', 'liat': 'liat', 'driver': 'driver', 'ojol': 'ojol', 'jujur': 'jujur'}",3,3,0.1417,,,,,,,,,
1,Pecinta kpop salty? Ya siapa sih yg suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada . EQ nya jongkok Belajar menghargai . Percuma belajar ppkn,Pecinta kpop Ya siapa sih yg menilai every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada EQ nya mendudukkan Belajar menghargai Percuma belajar ppkn,0.9698823690414428,1,[1.500e-03 9.964e-01 4.000e-04 6.000e-04 1.100e-03],1,[1.700e-03 9.961e-01 4.000e-04 6.000e-04 1.100e-03],"{'insulting': 'insulting', 'Pecinta': 'Pecinta', 'kpop': 'kpop', 'gaada': 'gaada', 'Lo': 'Lo', 'yg': 'yg', 'EQ': 'EQ', 'jongkok': 'mendudukkan', 'nya': 'nya', 'otaknya': 'otaknya', 'whom': 'whom', 'ppkn': 'ppkn', 'about': 'about', 'every': 'every', 'passionate': 'passionate', 'or': 'or', 'one': 'one', 'aja': 'aja', 'people': 'people', 'Percuma': 'Percuma', 'suka': 'menilai', 'sih': 'sih'}",1,1,0.1953,,,,,,,,,
1,"Lambat laun kok makin ga jelas dan semakin kurang ajar. Gw sabar. Jujur ya, gw ga pernah dan ga mau scr frontal maki org. Gw blg baik2, nasehatin. Scr adek2.",pergi laun kok makin ga jelas dan semakin kurang Gw Jujur gw ga pernah dan ga mau scr frontal maki Gw blg Scr,0.9651941061019896,1,[1.510e-02 9.779e-01 7.000e-04 4.400e-03 1.900e-03],1,[7.800e-03 9.882e-01 7.000e-04 1.400e-03 1.900e-03],"{'maki': 'maki', 'ga': 'ga', 'Gw': 'Gw', 'Lambat': 'pergi', 'gw': 'gw', 'blg': 'blg', 'Scr': 'Scr', 'Jujur': 'Jujur'}",1,1,0.1469,,,,,,,,,
3,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]",bakal UDAH mempercakapkan mengelola DAG DIG DUG kekhawatiran usaha melebas UDAH mempercakapkan mengelola keadaan 6 SAMPE BIKIN ALARM komposisi GINI kekhawatiran GA mengabadikan melebas,0.8210791945457458,3,[1.200e-03 1.200e-03 8.000e-04 9.963e-01 5.000e-04],3,[0.0094 0.0284 0.001  0.9596 0.0016],"{'TAKUT': 'kekhawatiran', 'ALARM': 'ALARM', 'BESOK': 'bakal', 'BISA': 'mengabadikan', 'UDAH': 'UDAH', 'KAYA': 'komposisi', 'SUSAH': 'usaha', 'SAMPE': 'SAMPE', 'JAM': 'keadaan', 'MULAI': 'mempercakapkan', 'BANGUN': 'melebas', 'GA': 'GA', 'KERJA': 'mengelola', 'DAG': 'DAG', 'BIKIN': 'BIKIN'}",3,3,0.188,,,,,,,,,
4,benar tidak-kangenya nanti bong lagi wakaka,benar nanti bong lagi wakaka,0.9696513414382936,4,[0.1553 0.0837 0.003  0.0398 0.7182],4,[0.0296 0.0169 0.0012 0.0046 0.9477],{'bong': 'bong'},4,4,0.1019,,,,,,,,,
