label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
3,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt",dan dia ngebuntutin saya bangke bgt ga saya yang biasa lewat Jalan hrs muter ke Jalan B yang lebih sesuai saya sudah ga liat dia dibelakang saya gara2 saya tbtb di ringan merah berjumpa lgsg tancap gas lah gila takut bgt bgt bgt,0.8876769542694092,3,[4.000e-04 9.000e-04 7.000e-04 9.974e-01 7.000e-04],3,[5.000e-04 1.500e-03 9.000e-04 9.965e-01 7.000e-04],"{'gas': 'gas', 'gila': 'gila', 'merah': 'merah', 'udah': 'sudah', 'pas': 'sesuai', 'gue': 'saya', 'lampu': 'ringan', 'jalan': 'Jalan', 'yg': 'yang', 'B': 'B', 'ga': 'ga', 'ketemu': 'berjumpa'}",3,3,6.0072,,,,,,,,
1,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,Saya sudah 2 bulan dana selesaikan di Bukalapak gara2 di Bekukan ini Bagaimana semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya hantar kan Peniaga hanya hantar barang terhadap pesanan lalu BL membekukan secara se,0.930356502532959,1,[9.000e-03 9.863e-01 4.000e-04 3.200e-03 1.100e-03],1,[5.900e-03 9.912e-01 3.000e-04 1.700e-03 9.000e-04],"{'Bukalapak': 'Bukalapak', 'mengendap': 'selesaikan', 'barang': 'barang', 'kirim': 'hantar', 'mengirim': 'hantar', 'pesanan': 'pesanan', 'Pedagang': 'Peniaga'}",1,1,5.3723,,,,,,,,
4,"Emak dan anak. Ya beliau adalah wanita hebat, pembimbing kita semua di departemen Gawat Darurat. Terima kasih emak, ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya. Proud! Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler, beliau tetep stay 24 jam untuk konsulan. [URL]",ibu dan Ya dia adalah perempuan pembimbing kita semua di departemen Gawat Terima cinta ibunya PSC 119 Dinkes Regency Tegal yang Walaupun sedang mempunyai 1 anak umur sekolah dan hanya satu dia tinggal tinggal 24 pukul untuk,0.8626980185508728,4,[0.0095 0.0013 0.3451 0.0014 0.6428],2,[1.460e-02 6.000e-04 9.113e-01 2.500e-03 7.090e-02],"{'usia': 'umur', 'Kab': 'Regency', 'Emak': 'ibu', 'wanita': 'perempuan', 'beliau': 'dia', 'satunya': 'hanya satu', 'stay': 'tinggal', 'jam': 'pukul', 'tetep': 'tinggal', 'sekolah': 'sekolah', 'kasih': 'cinta', 'Meski': 'Walaupun'}",2,4,4.5116,,,,,,,,
4,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",dua hari menembusi Rp 100 Terimakasih sahabat Semoga segera dipenuhi dan Fariz bs segera dioperasi,0.8808772563934326,4,[5.900e-03 8.000e-04 2.300e-03 5.000e-04 9.905e-01],4,[0.1663 0.0035 0.0036 0.0037 0.823 ],"{'terpenuhi': 'dipenuhi', 'menembus': 'menembusi', 'Fariz': 'Fariz'}",4,4,2.2923,,,,,,,,
2,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",rindu bngt sama adakah ia jg rindu sinarmu mlam salam q pasti jg melihat kmu sama sayang hebat cinta bngt Senior sekolah menengah aku sangat banyak,0.9068971276283264,2,[3.350e-02 7.000e-04 9.581e-01 4.200e-03 3.500e-03],2,[0.0538 0.0011 0.9352 0.0058 0.004 ],"{'sayang': 'sayang', 'bgt': 'hebat', 'bngt': 'bngt', 'cinta': 'cinta', 'kangen': 'rindu', 'merindukan': 'rindu', 'sma': 'Senior sekolah menengah', 'saangat': 'sangat banyak', 'jg': 'jg'}",2,0,6.301,,,,,,,,
4,selamat sore raper tampan :),selamat sore penyanyi rap tampan,0.7791133522987366,4,[0.0194 0.0047 0.0185 0.0023 0.955 ],4,[0.0173 0.0092 0.0285 0.0049 0.94  ],"{'raper': 'penyanyi rap', 'selamat': 'selamat'}",4,4,2.2522,,,,,,,,
2,"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",Sejak sama Status ku sudah 3 masa dikomen Kerana sebenarnya ak sama dia jarang Ihh kek ada aja yang Udah tidak sabar ingin peluk,0.9066911339759828,2,[4.200e-03 8.000e-04 9.826e-01 2.700e-03 9.700e-03],2,[0.0785 0.0019 0.8118 0.004  0.1037],"{'Semenjak': 'Sejak', 'Status': 'Status', 'kali': 'masa', 'Karna': 'Kerana', 'pengen': 'ingin', 'udah': 'sudah', 'kek': 'kek', 'ngga': 'tidak'}",2,2,3.025,,,,,,,,
1,"Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.",ya terlebih bila dengar di sini secara menjengkelkan sekali mana suara speakernya itu grebek mengganggu neraka lebih secara khusus itu,0.9366074204444884,1,[0.3067 0.5767 0.0013 0.1086 0.0067],0,[0.5321 0.1157 0.0018 0.342  0.0084],"{'klo': 'bila', 'tepatnya': 'secara khusus', 'suara': 'suara', 'sih': 'neraka', 'Ya': 'ya', 'denger': 'dengar'}",0,1,2.2167,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Selamat Petang Sahabat Kiriman tb sudah diterima ya Terima kasih telah mengamanahkan dan menggunakan perkhidmatan kami,0.7883532643318176,4,[0.0031 0.0038 0.0087 0.0013 0.9831],4,[4.200e-03 2.200e-03 2.100e-03 7.000e-04 9.907e-01],"{'tsb': 'tb', 'mempercayakan': 'mengamanahkan', 'diterima': 'diterima', 'Siang': 'Petang', 'layanan': 'perkhidmatan', 'ya': 'ya'}",4,4,2.9667,,,,,,,,
4,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!",1.0,1,[0.148  0.8287 0.0017 0.0049 0.0167],1,[0.148  0.8287 0.0017 0.0049 0.0167],,1,1,0.09,,,,,,,,
4,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,1.0,3,[7.100e-03 2.100e-03 8.000e-04 9.774e-01 1.260e-02],3,[7.100e-03 2.100e-03 8.000e-04 9.774e-01 1.260e-02],,3,3,0.03,,,,,,,,
