label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
3,"Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp","Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp",1.0,0,[0.9532 0.0025 0.0046 0.0293 0.0105],0,[0.9532 0.0025 0.0046 0.0293 0.0105],,0,0,0.03,,,,,,,,,
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan wrong satunya di bangunan yang didirikan untuk kekafiran satunya Aku berlindung kepada ALLAAH dari godaan Devil yang,0.8476343750953674,3,[2.70e-03 7.00e-04 7.00e-04 9.95e-01 9.00e-04],3,[0.0119 0.0012 0.0019 0.9821 0.0028],"{'aku': 'I', 'berlindung': 'berlindung', 'setan': 'Devil', 'kekafiran': 'kekafiran', 'allaah': 'allah', 'bangunan': 'bangunan', 'disemua': 'disemua', 'salah': 'wrong'}",3,3,0.4474,,,,,,,,,
1,"Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.","Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.",1.0,0,[0.7627 0.0882 0.0029 0.0328 0.1135],0,[0.7627 0.0882 0.0029 0.0328 0.1135],,0,0,0.25,,,,,,,,,
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis Terus w lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu Arab karna emg ganiat mau gincu Arab itu ga menor samsek kek natural terus w ngaca ajg kok w menor bgt,0.8988902568817139,0,[0.8488 0.0239 0.0045 0.0956 0.0272],0,[0.9014 0.0442 0.0024 0.0237 0.0283],"{'bokap': 'bokap', 'gini': 'gini', 'artis': 'artis', 'perasaan': 'feeling', 'terus': 'terus', 'bedakan': 'bedakan', 'gincu': 'gincu', 'kayak': 'kayak', 'cuman': 'cuman', 'sampe': 'sampe', 'menor': 'menor', 'bilang': 'bilang', 'natural': 'natural', 'ga': 'ga', 'arab': 'Arab', 'gw': 'w', 'brgkt': 'brgkt', 'samsek': 'samsek'}",0,0,0.897,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.","Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",1.0,4,[0.0898 0.2477 0.028  0.0034 0.6311],4,[0.0898 0.2477 0.028  0.0034 0.6311],,4,4,0.2,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap kali read kisah2 zaman rasa jatuh cinta dgn mlm ni read saidina umar dlm ya allah saidina umar,0.9362163543701172,2,[2.400e-03 2.000e-04 9.921e-01 2.300e-03 3.000e-03],2,[5.300e-02 5.000e-04 9.083e-01 4.100e-03 3.410e-02],"{'baca': 'read', 'cinta': 'cinta', 'ni': 'ni', 'jatuh': 'jatuh', 'umar': 'umar', 'dlm': 'dlm', 'kali': 'kali', 'saidina': 'saidina'}",2,2,0.6744,,,,,,,,,
0,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""","[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",1.0,1,[1.089e-01 8.864e-01 5.000e-04 1.000e-03 3.300e-03],1,[1.089e-01 8.864e-01 5.000e-04 1.000e-03 3.300e-03],,1,1,0.2,,,,,,,,,
2,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,1.0,4,[5.500e-03 1.200e-03 7.100e-03 4.000e-04 9.858e-01],4,[5.500e-03 1.200e-03 7.100e-03 4.000e-04 9.858e-01],,4,4,0.2,,,,,,,,,
3,[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),kamu kalo pergi ke psikolog pertamanya ngomong Kan aku mau explain terus dia motong Tapi dia tau masalahku lewat tes Cuman aku takut no diperhatikan great,0.9211560487747192,3,[8.000e-04 6.000e-04 6.000e-04 9.973e-01 6.000e-04],3,[1.300e-03 1.200e-03 6.000e-04 9.961e-01 8.000e-04],"{'bgt': 'great', 'cuman': 'cuman', 'nggak': 'no', 'kan': 'kan', 'motong': 'motong', 'pertamanya': 'pertamanya', 'jelasin': 'explain', 'masalahku': 'masalahku', 'pergi': 'pergi'}",3,3,0.7376,,,,,,,,,
4,"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan",Self Titled Bin Idris Q tau mz haikal cs jago great bikin ambience jd nada di di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger W suka lagu Dalam Calm Rebahan,0.9652758836746216,4,[1.900e-03 8.000e-04 9.700e-03 9.000e-04 9.867e-01],4,[2.600e-03 9.000e-04 1.560e-02 1.500e-03 9.794e-01],"{'kaget': 'kaget', 'bayangin': 'bayangin', 'jd': 'jd', 'titled': 'titled', 'ambience': 'ambience', 'mz': 'mz', 'bgt': 'great', 'mv': 'mv', 'calm': 'calm', 'denger': 'denger', 'rebahan': 'rebahan', 'persis': 'persis', 'w': 'w', 'haikal': 'haikal', 'idris': 'idris', 'gue': 'gue', 'jago': 'jago', 'q': 'q', 'nya': 'nya'}",4,4,2.2341,,,,,,,,,
0,"[USERNAME] 1minggu sebelum bapak meninggal agak sedikit membuat bapak marah, dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal",1minggu sebelum bapak meninggal agak sedikit membuat bapak dan penyesalanku adalah blm sempat meminta maaf sampai bapak meninggal,0.9445483684539796,0,[9.871e-01 6.700e-03 9.000e-04 2.600e-03 2.500e-03],0,[0.9876 0.0021 0.003  0.0037 0.0036],"{'penyesalanku': 'penyesalanku', 'blm': 'blm'}",0,0,0.6724,,,,,,,,,
0,"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]",Throwback video Launching lagu takkan terhenti di tahun dimana wrong satu kaka saya yg ada di video ini sudah meninggal 3 thn Hoek,0.9219333529472352,0,[9.886e-01 7.000e-04 1.300e-03 1.000e-03 8.400e-03],0,[9.427e-01 9.000e-04 4.800e-03 2.200e-03 4.940e-02],"{'thn': 'thn', 'lagu': 'lagu', 'terhenti': 'terhenti', 'hoek': 'hook', 'throwback': 'throwback', 'kaka': 'kaka', 'video': 'video', 'salah': 'wrong'}",0,0,1.1165,,,,,,,,,
0,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] Betul mas. Sayapun kecewa, karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat Kudus.",Betul Sayapun karena Rahtawu merupakan salah satu objek alam yang menjadi favorit masyarakat,0.5933266878128052,0,[9.676e-01 1.980e-02 5.000e-04 1.700e-03 1.030e-02],4,[6.900e-03 7.000e-04 4.400e-03 9.000e-04 9.871e-01],{},4,0,0.4407,,,,,,,,,
1,"Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]","Makanya pernah saya sampaikan kepada anda [USERNAME] jangan kebanyakan baca novel, nonton film dan nonton mak lampir, pahami saja KESELURUHAN isi Kitab Suci Al-Qur'an. Akhirnya anda nyasar kan ? ......... I T U. [URL]",1.0,0,[0.5554 0.3621 0.002  0.0654 0.0151],0,[0.5554 0.3621 0.002  0.0654 0.0151],,0,0,0.24,,,,,,,,,
4,"Hepibesdey mbaak canteeeekk [USERNAME] panjang umur, sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang",Hepibesdey mbaak canteeeekk panjang sehat selalu serta mulia dan jadi pribadi yang jauh lebih baik tetep mentel yee tapi jangan jadi simpenan orang,0.9743584394454956,4,[0.0041 0.0014 0.0023 0.0012 0.9909],4,[0.0051 0.0012 0.0032 0.0016 0.9889],"{'hepibesdey': 'hepibesdey', 'simpenan': 'simpenan', 'mentel': 'mentel', 'yee': 'yee', 'canteeeekk': 'canteeeekk', 'mulia': 'mulia'}",4,4,1.156,,,,,,,,,
1,[USERNAME] [USERNAME] [USERNAME] udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha #BonekSelamanyaJancok,[USERNAME] [USERNAME] [USERNAME] udah mirip ama sodara anjingnya lu cuuk jancuk hahahaha itu pribadi bukan golongan tagih gih ama orangnya hahahaha #BonekSelamanyaJancok,1.0,4,[0.0158 0.3137 0.0026 0.006  0.662 ],4,[0.0158 0.3137 0.0026 0.006  0.662 ],,1,1,0.14,,,,,,,,,
4,Kecerian Bersama Teman-teman BARU itu sangat Mengasikkan. . #KeluargaBaru . Salam Gowes [USERNAME] [URL] republiksepeda mtb_indo bikestable [USERNAME] gowesnusantara gowes_holic,Kecerian Bersama BARU itu sangat Salam Gowes republiksepeda bikestable gowesnusantara,0.696214497089386,4,[2.10e-03 1.00e-03 2.30e-03 6.00e-04 9.94e-01],4,[3.000e-03 7.000e-04 2.300e-03 8.000e-04 9.932e-01],"{'gowesnusantara': 'gowesnusantara', 'gowes': 'gowes', 'kecerian': 'cheerfulness', 'republiksepeda': 'republiksepeda'}",4,4,0.9286,,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] yg penting janji itu di buktikan dgn kerja nyata, bukan hanya diucapkan saja....jgn pas pilkada dekat dgn rakyat, bila sudah terpilih...lupakan janji itu....kita tunggu saja .....",yg penting janji itu di buktikan dgn kerja bukan hanya diucapkan pas pilkada dekat dgn bila sudah janji tunggu saja,0.6525764465332031,1,[3.100e-03 9.906e-01 6.000e-04 1.600e-03 4.100e-03],1,[0.0179 0.9671 0.0012 0.0028 0.011 ],"{'tunggu': 'tunggu', 'kerja': 'kerja', 'pilkada': 'pilkada', 'pas': 'pas', 'janji': 'janji', 'buktikan': 'buktikan'}",1,1,0.7534,,,,,,,,,
2,"Setelah lulus SMA papa akan sedikit memaksamh untuk menjadi dokter atau insinyur. Ketahuilah, bahwa seluruh paksaan yang dilakukan papa itu semata mata hanya karena memikirkan masa depanmu nanti. Tapi toh papa akan tersenyum dan mendukung saat pilihanmu tdk sesuai dgn papa.",Setelah lulus SMA papa akan sedikit forcingmh untuk menjadi dokter atau bahwa seluruh paksaan yang dilakukan papa itu semata mata hanya karena memikirkan masa depanmu Tapi toh papa akan smile dan mendukung saat pilihanmu tdk sesuai dgn,0.9741849303245544,2,[4.000e-03 2.000e-04 9.863e-01 1.800e-03 7.700e-03],2,[1.730e-02 3.000e-04 9.666e-01 3.300e-03 1.260e-02],"{'papa': 'papa', 'memaksamh': 'forcingmh', 'tapi': 'tapi', 'mendukung': 'mendukung', 'tersenyum': 'smile', 'dgn': 'dgn', 'sma': 'sma', 'lulus': 'lulus', 'pilihanmu': 'pilihanmu', 'depanmu': 'depanmu'}",2,2,0.7749,,,,,,,,,
4,"Nah hari ini kaka gue memutuskan naikin uang makan gue biar ga makan di kfc mulu, ga bergizi katanya. Dan di hari pertama uang makan gue naik, gue memilih buka puasa pake baso uang makan ada kembalian, hati happy. Makan mah yg penting bismillah",Nah hari ini kaka gue memutuskan naikin uang eat gue biar ga eat di kfc ga bergizi Dan di hari pertama uang eat gue gue memilih open puasa pake baso uang eat ada heart Makan mah which penting bismillah,0.9050056338310242,4,[1.470e-02 1.500e-03 1.900e-03 7.000e-04 9.811e-01],4,[0.0141 0.0012 0.0017 0.0012 0.9818],"{'bismillah': 'bismillah', 'naikin': 'naikin', 'baso': 'baso', 'kaka': 'kaka', 'bergizi': 'bergizi', 'kfc': 'kfc', 'buka': 'open', 'biar': 'biar', 'hati': 'heart', 'yg': 'which', 'makan': 'eat', 'uang': 'uang', 'dan': 'and', 'memilih': 'memilih'}",4,4,0.7977,,,,,,,,,
1,"Jangan main2 dengan SARA. Mereka yang bermain dengan SARA apalagi mendekati tahun politik, hampir dapat di pasti ujungnya konflik. [URL]",Jangan main2 dengan Mereka yang bermain dengan SARA apalagi mendekati tahun hampir dapat di pasti ujungnya,0.9178860187530518,1,[1.430e-02 9.609e-01 5.000e-04 2.130e-02 3.000e-03],1,[0.0181 0.9575 0.001  0.0195 0.0039],"{'sara': 'sara', 'ujungnya': 'ujungnya', 'mereka': 'mereka'}",1,1,0.6425,,,,,,,,,
1,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,SIAPA YG BILANG PUNYA ANAK MENYENANGKAN TEROS *sodorin anak yg tantrum karna ngantuk tp gak mau bobo* *istigfar kenceng2*,1.0,4,[0.3297 0.0053 0.0687 0.0058 0.5904],4,[0.3297 0.0053 0.0687 0.0058 0.5904],,0,0,0.2,,,,,,,,,
2,Jadi demen sama oppa ini huhuhuhu,Jadi demen sama oppa ini huhuhuhu,1.0,4,[0.0115 0.0016 0.0504 0.0011 0.9354],4,[0.0115 0.0016 0.0504 0.0011 0.9354],,2,2,0.24,,,,,,,,,
0,"Lebih baik mendengar suara bom, guntur, geledek, petir, atau gunung meletus daripada mendengar suara tangismu yang buat aku tak bisa berbuat apa-apa.",Lebih baik mendengar voice atau gunung meletus daripada mendengar voice tangismu yang buat aku tak bisa berbuat,0.8547765016555786,0,[0.9216 0.0011 0.05   0.0229 0.0044],0,[0.9718 0.0021 0.0205 0.0029 0.0028],"{'tangismu': 'tangismu', 'meletus': 'meletus', 'suara': 'voice', 'mendengar': 'mendengar', 'berbuat': 'berbuat'}",0,0,0.4863,,,,,,,,,
3,"[USERNAME] jujur iya aku takut, soalnya aku takut keciduk pas naik/turun dari mobil di suatu tempat :))) om aku driver ojol takutnya beliau liat :)))",jujur iya aku soalnya aku takut keciduk pas dari mobil di suatu tempat om aku driver ojol takutnya beliau liat,0.9673759341239928,3,[6.000e-04 3.000e-04 1.000e-03 9.973e-01 8.000e-04],3,[7.000e-04 4.000e-04 1.000e-03 9.971e-01 9.000e-04],"{'liat': 'liat', 'ojol': 'ojol', 'takutnya': 'takutnya', 'keciduk': 'keciduk', 'takut': 'takut', 'beliau': 'beliau', 'driver': 'driver'}",3,3,0.675,,,,,,,,,
1,Pecinta kpop salty? Ya siapa sih yg suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada . EQ nya jongkok Belajar menghargai . Percuma belajar ppkn,Pecinta kpop Ya siapa sih which suka every one insulting things or people whom you passionate about Lo nya aja otaknya pada gaada EQ nya jongkok Belajar menghargai Percuma belajar ppkn,0.9644034504890442,1,[1.70e-03 9.96e-01 3.00e-04 4.00e-04 1.60e-03],1,[3.100e-03 9.932e-01 4.000e-04 5.000e-04 2.800e-03],"{'insulting': 'insulting', 'percuma': 'percuma', 'every': 'every', 'kpop': 'kpop', 'pecinta': 'pecinta', 'suka': 'suka', 'eq': 'eq', 'ppkn': 'ppkn', 'passionate': 'passionate', 'things': 'things', 'one': 'one', 'yg': 'which', 'lo': 'lo', 'belajar': 'belajar', 'sih': 'sih', 'about': 'about', 'nya': 'nya'}",1,1,1.1236,,,,,,,,,
1,"Lambat laun kok makin ga jelas dan semakin kurang ajar. Gw sabar. Jujur ya, gw ga pernah dan ga mau scr frontal maki org. Gw blg baik2, nasehatin. Scr adek2.",Lambat laun kok makin ga jelas dan semakin kurang Gw Jujur w ga pernah dan ga mau scr frontal maki Gw blg Scr,0.9601316452026368,1,[2.590e-02 9.706e-01 3.000e-04 1.400e-03 1.800e-03],1,[2.290e-02 9.584e-01 8.000e-04 1.000e-02 7.900e-03],"{'blg': 'blg', 'scr': 'scr', 'lambat': 'lambat', 'ga': 'ga', 'laun': 'laun', 'gw': 'w'}",1,1,0.7061,,,,,,,,,
3,"BESOK UDAH MULAI KERJA YAAMPUN, DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 PAGI, SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN PFFFT. [URL]",BESOK UDAH MULAI KERJA DAG DIG DUG TAKUT SUSAH BANGUN UDAH MULAI KERJA JAM 6 SAMPE BIKIN ALARM KAYA GINI TAKUT GA BISA BANGUN,0.9501848220825196,3,[6.000e-04 1.000e-03 1.100e-03 9.968e-01 6.000e-04],3,[7.000e-04 1.200e-03 1.100e-03 9.965e-01 5.000e-04],"{'takut': 'takut', 'alarm': 'alarm', 'besok': 'tomorrow', 'bisa': 'bisa', 'kaya': 'rich', 'udah': 'already', 'jam': 'jam', 'mulai': 'mulai', 'susah': 'susah', 'sampe': 'sampe', 'bikin': 'make'}",3,3,0.5809,,,,,,,,,
4,benar tidak-kangenya nanti bong lagi wakaka,benar nanti bong lagi wakaka,0.9696513414382936,4,[0.1061 0.0187 0.0016 0.0109 0.8627],4,[0.0694 0.0068 0.0035 0.0062 0.914 ],{'bong': 'bong'},4,0,0.6833,,,,,,,,,
4,[USERNAME] suka skinship cuma ama pacar. peluk cium nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,suka skinship cuma ama peluk kiss nangkring di paha duduk di pangkuan ya gitu deh wkwkw klo ama temen cwek agak canggung nyahah,0.930290937423706,4,[0.0575 0.003  0.2299 0.0095 0.7001],4,[0.1338 0.003  0.0325 0.0094 0.8212],"{'wkwkw': 'wkwkw', 'suka': 'suka', 'nyahah': 'nyahah', 'duduk': 'duduk', 'temen': 'temen', 'cwek': 'cwek', 'klo': 'klo', 'paha': 'paha', 'ama': 'ama', 'cium': 'kiss', 'gitu': 'gitu'}",4,4,0.4801,,,,,,,,,
4,iya semoga itu karya terbaik mu adalah skripsi mu dan lucua2n mu tapi harapan aku dari kamu adalah kesembuhanmu nold,iya semoga itu karya terbaik mu adalah skripsi mu dan lucua2n mu tapi harapan aku dari kamu adalah kesembuhanmu nold,1.0,2,[8.270e-02 6.000e-04 7.797e-01 9.300e-03 1.277e-01],2,[8.270e-02 6.000e-04 7.797e-01 9.300e-03 1.277e-01],,0,0,0.13,,,,,,,,,
2,"Aku tau berdoa itu bisa kapanpun dimanapun tapi dasarnya aku kangen terus jadi aku mau usahain tiap minggu ketemu papalove you so much daddy sayang papaa... Bersyukur pas papa masi hidup papa sama aku slalu sayang2an, ngomong sayang, cinta ya kita bkn lewat medsos doang [URL]",Aku know berdoa itu bisa kapanpun dimanapun tapi dasarnya aku kangen terus jadi aku mau usahain tiap minggu ketemu papalove you so much daddy Dear Bersyukur pas papa masi hidup papa sama aku slalu ngomong cinta ya kita bkn lewat medsos doang,0.9776927828788756,2,[2.400e-03 3.000e-04 9.942e-01 1.300e-03 1.700e-03],2,[4.600e-03 4.000e-04 9.913e-01 2.100e-03 1.600e-03],"{'papa': 'papa', 'tau': 'know', 'cinta': 'cinta', 'bersyukur': 'bersyukur', 'ya': 'ya', 'daddy': 'daddy', 'bkn': 'bkn', 'sayang': 'Dear', 'hidup': 'hidup', 'much': 'much', 'you': 'you', 'slalu': 'slalu', 'papalove': 'papalove', 'ngomong': 'ngomong', 'so': 'so'}",2,2,0.6098,,,,,,,,,
