label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
3,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*","Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*",1.0,4,[0.3199 0.0034 0.0313 0.2383 0.4072],4,[0.3199 0.0034 0.0313 0.2383 0.4072],,4,4,0.04,,,,,,,,
4,"Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH","Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH",1.0,0,[0.6206 0.1555 0.0049 0.0051 0.2138],0,[0.6206 0.1555 0.0049 0.0051 0.2138],,0,0,0.04,,,,,,,,
2,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it",Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu makasih udh percaya menyukai dan sabar sm aku Aku menyukai sama kamu semoga kita langgeng sampe tgl 25 di bulan2 berikutnya seterusnya yaa Maaf aku belom bisa jadi apa yang kamu idamkan but i try it,0.9912917613983154,2,[1.700e-03 4.000e-04 9.905e-01 1.100e-03 6.300e-03],2,[0.0042 0.0011 0.9602 0.0023 0.0321],"{'sayang': 'menyukai', 'Aku': 'Aku', 'makasih': 'makasih', 'semoga': 'semoga', 'idamkan': 'idamkan'}",2,2,5.83,,,,,,,,
0,"[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')",USERNAME reply1988 im not robot fight for my way its okay thats cinta goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu emang cengeng,1.0,0,[0.8654 0.0025 0.0306 0.0951 0.0064],0,[0.389  0.006  0.3681 0.227  0.01  ],"{'my': 'my', 'im': 'im', 'goblin': 'goblin', 'gitu': 'gitu'}",2,3,4.96,,,,,,,,
1,"Isu Kristenisasi itu sama saja dgn isu kebangkitan PKI. Tanpa data, minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks! Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis.",perlengkapan Kristenisasi itu sama saja dgn isu kebangkitan PKI Tanpa data minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks perlengkapan yg dibuat untuk membangkitkan hantu demi kesudahan politis dan ekonomis,0.9560929536819458,1,[6.350e-02 9.079e-01 9.000e-04 2.600e-02 1.600e-03],1,[0.0811 0.797  0.002  0.1169 0.0029],"{'PKI': 'PKI', 'keuntungan': 'kesudahan', 'dgn': 'dgn', 'Isu': 'perlengkapan'}",1,1,5.64,,,,,,,,
3,"Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]",menggerantang banget Nenek ini mendengar ada suara di dalam lantainya dan waktu dibuka bikin kaget nenek dan petugas yang membukanya URL,0.9876680970191956,3,[0.0015 0.0018 0.0045 0.99   0.0022],3,[0.0923 0.1285 0.0543 0.535  0.1899],"{'Ngeri': 'menggerantang', 'banget': 'banget'}",3,3,5.25,,,,,,,,
4,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,USERNAME Lah hahahaha namany villa salse tp dia hotel trs ada warungnya gt menurut aku menjadi sih perempuan nyaman gt trs nanti naik ke atas ada bird park,0.9824966192245485,4,[0.004  0.0016 0.0037 0.0043 0.9864],4,[0.0124 0.0044 0.0096 0.0161 0.9575],"{'hahahaha': 'hahahaha', 'kak': 'perempuan', 'bagus': 'menjadi'}",4,4,5.58,,,,,,,,
3,"Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana",Kepastian libur krn ikut tanggalan Bank Indonesia Jd kalo BI libur yaa ikut libur Kalo dipaksain mengamban nanti membuang sendiri kerjanya gimana,0.9610317945480348,3,[1.520e-02 5.100e-03 8.000e-04 9.764e-01 2.500e-03],3,[0.3031 0.1872 0.0031 0.4861 0.0205],"{'bingung': 'membuang', 'dipaksain': 'dipaksain', 'masuk': 'mengamban'}",3,3,5.19,,,,,,,,
4,"The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]","The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]",1.0,2,[0.003  0.0012 0.7911 0.0029 0.2018],2,[0.003  0.0012 0.7911 0.0029 0.2018],,2,2,0.05,,,,,,,,
0,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",Duh kok mengharukan yah naikin berat panitia kesusahan tp turunnya mudah bgt puasa seminggu turun 6kg lebih apalagi sekarang udah puasa ke20an Celana merosotkan semua Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri Aminnn RecehkanTwitter kapangemuk,0.9740203619003296,0,[9.932e-01 6.000e-04 1.500e-03 2.700e-03 2.100e-03],0,[0.9398 0.004  0.0047 0.0249 0.0266],"{'sedih': 'mengharukan', 'Duh': 'Duh', 'badan': 'panitia', 'melorot': 'merosotkan', 'naikin': 'naikin', 'susah': 'kesusahan'}",0,0,5.79,,,,,,,,
0,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,1.0,1,[0.0468 0.9375 0.0034 0.0039 0.0085],1,[0.0468 0.9375 0.0034 0.0039 0.0085],,1,1,0.04,,,,,,,,
1,saya ganteng tidak-suka mati saja kamu,saya ganteng mati saja kamu,0.9567033052444458,1,[1.840e-02 9.764e-01 1.200e-03 3.200e-03 9.000e-04],1,[0.012  0.98   0.0015 0.0049 0.0016],{'ganteng': 'ganteng'},1,1,4.17,,,,,,,,
1,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,1.0,0,[0.7617 0.172  0.0162 0.0158 0.0343],0,[0.7617 0.172  0.0162 0.0158 0.0343],,0,0,0.07,,,,,,,,
0,"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",beli kaos banyak dengan ukuran yg udah downgrade kucariin kok ngga ada ternyata masuk ke lemari Bapak mbak ART ku kayaknya ga notice aku udah kurusan,1.0,0,[9.40e-01 4.99e-02 6.00e-04 5.90e-03 3.50e-03],0,[0.8695 0.0963 0.0011 0.0265 0.0066],"{'kurusan': 'kurusan', 'kucariin': 'kucariin', 'ku': 'ku'}",0,0,5.8,,,,,,,,
1,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak ibu gw ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt hal norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,0.9344886541366576,1,[1.200e-03 9.971e-01 2.000e-04 1.200e-03 4.000e-04],1,[1.100e-03 9.968e-01 2.000e-04 1.500e-03 4.000e-04],"{'najisin': 'najisin', 'kali': 'hal', 'norak': 'norak', 'remehin': 'remehin', 'mama': 'ibu', 'kebongkar': 'kebongkar', 'ga': 'ga'}",1,1,6.05,,,,,,,,
4,"Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya",Bahaha dia ke kasir after me Sambil ngangkat keresek belanjaanku masih sempet liat logam adi nya nyodorin barang belanjaannya,0.9216821193695068,4,[0.0079 0.0012 0.0069 0.0011 0.9828],4,[0.012  0.0027 0.0069 0.0017 0.9766],"{'sempet': 'sempet', 'liat': 'liat', 'mas': 'logam adi'}",4,4,4.62,,,,,,,,
4,"Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.","Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.",1.0,2,[0.003  0.0015 0.7838 0.0052 0.2064],2,[0.003  0.0015 0.7838 0.0052 0.2064],,2,2,0.04,,,,,,,,
0,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,1.0,4,[0.0217 0.0691 0.0335 0.0076 0.8681],4,[0.0217 0.0691 0.0335 0.0076 0.8681],,4,4,0.04,,,,,,,,
2,Sampai saat seorang teman lelakimu datang kerumah dan meminta izin pada papa untuk mengambilmu darinya. Papa akan sangat berhati-hati memberikan izin karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti.,Sampai saat seorang teman lelakimu datang kerumah dan meminta penyesuaian pada papa untuk mengambilmu darinya Papa akan sangat memberikan penyesuaian karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti,0.9852325916290284,2,[4.600e-03 5.000e-04 9.619e-01 2.890e-02 4.000e-03],2,[5.500e-03 4.000e-04 9.831e-01 7.000e-03 3.900e-03],"{'mengambilmu': 'mengambilmu', 'darinya': 'darinya', 'izin': 'penyesuaian'}",2,2,5.16,,,,,,,,
3,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt",dan dia ngebuntutin gue dong bangke bgt ga sih gue yg biasa lewat bergulir A hrs muter ke bergulir B yg lebih jauh pas gue udah ga liat dia dibelakang gue gara2 gue ngebut tbtb di lampu merah ketemu lagi lgsg tancap gas lah aneh takut bgt bgt bgt,0.985028862953186,3,[9.000e-04 3.000e-03 2.300e-03 9.927e-01 1.100e-03],3,[0.0012 0.0047 0.0018 0.9913 0.001 ],"{'bgt': 'bgt', 'gila': 'aneh', 'liat': 'liat', 'jalan': 'bergulir', 'gue': 'gue'}",3,3,6.03,,,,,,,,
1,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,USERNAME USERNAME Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,1.0,1,[4.900e-03 9.757e-01 9.000e-04 1.780e-02 7.000e-04],1,[5.600e-03 9.707e-01 1.300e-03 2.160e-02 8.000e-04],"{'USERNAME': 'USERNAME', 'gara2': 'gara2'}",1,1,5.69,,,,,,,,
4,"Emak dan anak. Ya beliau adalah wanita hebat, pembimbing kita semua di departemen Gawat Darurat. Terima kasih emak, ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya. Proud! Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler, beliau tetep stay 24 jam untuk konsulan. [URL]",Emak dan individu Ya beliau adalah wanita hebat pembimbing kita semua di departemen Gawat Darurat menampung kasih emak ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya Proud Meski sedang mempunyai 1 individu sifat sekolah dan satunya toodler beliau tetep stay 24 jam untuk konsulan URL,0.9670169353485109,4,[0.0046 0.0013 0.0245 0.0013 0.9683],4,[0.0478 0.0041 0.2034 0.0034 0.7414],"{'Terima': 'menampung', 'konsulan': 'konsulan', 'Gawat': 'Gawat', 'usia': 'sifat', 'anak': 'individu', 'hebat': 'hebat', 'tetep': 'tetep'}",4,4,6.23,,,,,,,,
4,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",Alhamdulillah dua hari menembus Rp 100 eselon Terimakasih sahabat semua Semoga segera terpenuhi targetnya dan Fariz bs segera dioperasi,0.991777241230011,4,[3.800e-03 9.000e-04 2.200e-03 1.600e-03 9.915e-01],4,[0.0218 0.0029 0.0088 0.009  0.9576],"{'juta': 'eselon', 'Terimakasih': 'Terimakasih'}",4,4,4.76,,,,,,,,
2,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",Tuhaaannnn kangen bngt sama dia adakah ia jg hasrat q bulan terangnya sinarmu mlam ini bulan sampaikan salam q pdnya dia pasti jg melihat kmu disana bilang sama dia aku menyukai bgt sama menyukai bngt sma dia n aku saangat merindukannya,0.9438828229904176,2,[2.300e-03 2.000e-04 9.949e-01 1.200e-03 1.400e-03],2,[1.010e-02 3.000e-04 9.857e-01 1.800e-03 2.100e-03],"{'cinta': 'menyukai', 'bngt': 'bngt', 'sayang': 'menyukai', 'sinarmu': 'sinarmu', 'merindukan': 'hasrat'}",2,2,6.1,,,,,,,,
4,selamat sore raper tampan :),selamat sore raper tampan,1.0,4,[0.0595 0.005  0.025  0.0087 0.9018],4,[0.0777 0.0192 0.0699 0.0221 0.8111],{'raper': 'raper'},4,4,4.27,,,,,,,,
2,"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",Semenjak sama doi Status ku udah 3 kali dikomen hahaha Karna sebenarnya ak sama dia jarang ngobrol Ihh kek ada aja yang baca Udah ah Gemesh ngga sabar pengen peluk,1.0,2,[2.300e-03 6.000e-04 9.555e-01 1.700e-03 3.990e-02],2,[0.0049 0.001  0.9042 0.0023 0.0876],"{'ngobrol': 'ngobrol', 'Semenjak': 'Semenjak', 'jarang': 'jarang', 'pengen': 'pengen'}",2,2,6.19,,,,,,,,
1,"Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.","Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.",1.0,3,[0.0814 0.2594 0.0033 0.6531 0.0026],3,[0.0814 0.2594 0.0033 0.6531 0.0026],,3,3,0.04,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME Selamat Siang Sahabat Pos keluaran tsb sudah diterima ya individu Terima kasih telah mempercayakan dan menggunakan layanan kami URL,0.9724968671798706,4,[0.0018 0.0015 0.0021 0.0014 0.9931],4,[0.0154 0.0291 0.0148 0.0093 0.9314],"{'Kiriman': 'keluaran', 'diterima': 'diterima', 'sahabat': 'individu'}",4,4,4.78,,,,,,,,
4,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!",1.0,0,[0.7364 0.2362 0.0031 0.0187 0.0057],0,[0.7364 0.2362 0.0031 0.0187 0.0057],,0,0,0.04,,,,,,,,
4,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,1.0,3,[0.0068 0.0103 0.0027 0.9788 0.0014],3,[0.0068 0.0103 0.0027 0.9788 0.0014],,3,3,0.04,,,,,,,,
4,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP,1.0,4,[0.0323 0.0011 0.0032 0.0037 0.9596],4,[0.0541 0.0015 0.0042 0.0058 0.9345],"{'Gapapa': 'Gapapa', 'curcol': 'curcol', 'rapot': 'rapot', 'sempet': 'sempet'}",4,4,5.85,,,,,,,,
0,"kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.",kemarin udah beneran giveup sama dasnut quiz cuman belajar quiz dan lainnya cuman sekedar baca dan ga masuk otak udah beneran cuman modal doa pasrah sampe bener2 pusing karna penularan juga pas dapet soal dan tau soalnya mo nangis,0.970802903175354,0,[9.954e-01 1.200e-03 8.000e-04 1.300e-03 1.300e-03],0,[9.852e-01 2.200e-03 9.000e-04 9.600e-03 2.100e-03],"{'giveup': 'giveup', 'nangis': 'nangis', 'flu': 'penularan', 'sampe': 'sampe', 'beneran': 'beneran', 'quiz': 'quiz'}",0,0,5.83,,,,,,,,
4,#thanks to mpmhondajatim [USERNAME] [USERNAME] #halalbihalal #jatimotoblog #2018 di #blitar bisa terlaksana tanpa kurang satu apapun... #sugimasihada #blogger #rider #touring [URL],thanks to mpmhondajatim USERNAME USERNAME halalbihalal jatimotoblog 2018 di blitar bisa terlaksana tanpa kurang satu apapun sugimasihada blogger rider touring URL,0.9999998807907104,4,[2.000e-03 8.000e-04 1.200e-03 6.000e-04 9.954e-01],4,[0.0035 0.0021 0.0017 0.0012 0.9915],"{'sugimasihada': 'sugimasihada', 'USERNAME': 'USERNAME'}",4,4,5.06,,,,,,,,
3,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,/rlt kalian yang cewe kalo sekelas sama pacar kalian trus lu lagi nyeri dapet pengen dihibur apa gmn? Cewe gue tadi malah gue ajak main onet di hp dia mendem marah kali ya?,1.0,1,[8.800e-03 9.615e-01 8.000e-04 2.850e-02 4.000e-04],1,[8.800e-03 9.615e-01 8.000e-04 2.850e-02 4.000e-04],,1,1,0.04,,,,,,,,
