label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
3,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*","Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*",1.0,4,[0.3199 0.0034 0.0313 0.2383 0.4072],4,[0.3199 0.0034 0.0313 0.2383 0.4072],,4,4,0.05,,,,,,,,
4,"Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH","Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH",1.0,0,[0.6206 0.1555 0.0049 0.0051 0.2138],0,[0.6206 0.1555 0.0049 0.0051 0.2138],,0,0,0.05,,,,,,,,
2,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it",Yaudah pokoknya hatur nuhun kamu udh mau pilih aku jadi kapel kamu hatur nuhun udh percaya Dear dan sabar sm aku abdi Dear sama kamu mudah-mudahan kita langgeng sampe tgl 25 di bulan2 berikutnya seterusnya yaa Maaf aku belom bisa jadi apa yang kamu hayang pisan but i try it,0.9671911001205444,2,[1.700e-03 4.000e-04 9.905e-01 1.100e-03 6.300e-03],2,[0.0131 0.0024 0.8025 0.005  0.177 ],"{'sayang': 'Dear', 'Aku': 'abdi', 'makasih': 'hatur nuhun', 'semoga': 'mudah-mudahan', 'idamkan': 'hayang pisan'}",2,2,8.79,,,,,,,,
0,"[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')",USERNAME reply1988 abdi not robot fight for abdi way its okay thats cinta goblog itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal siga kitu emang cengeng,0.922225832939148,0,[0.8654 0.0025 0.0306 0.0951 0.0064],0,[0.967  0.0161 0.0059 0.009  0.0021],"{'my': 'abdi', 'im': 'abdi', 'goblin': 'goblog', 'gitu': 'siga kitu'}",2,3,7.29,,,,,,,,
1,"Isu Kristenisasi itu sama saja dgn isu kebangkitan PKI. Tanpa data, minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks! Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis.",Masalah Kristenisasi itu sama saja kalawan isu kebangkitan PKI Tanpa data minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks Masalah yg dibuat untuk membangkitkan hantu demi kauntungan politis dan ekonomis,0.9490365982055664,1,[6.350e-02 9.079e-01 9.000e-04 2.600e-02 1.600e-03],1,[0.0595 0.8902 0.0016 0.0469 0.0019],"{'PKI': 'PKI', 'keuntungan': 'kauntungan', 'dgn': 'kalawan', 'Isu': 'Masalah'}",1,1,7.84,,,,,,,,
3,"Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]",Kaayaan sieun pisan Nenek ini mendengar ada suara di dalam lantainya dan waktu dibuka bikin kaget nenek dan petugas yang membukanya URL,0.9769870042800904,3,[0.0015 0.0018 0.0045 0.99   0.0022],3,[0.1417 0.1082 0.0704 0.5727 0.107 ],"{'Ngeri': 'Kaayaan sieun', 'banget': 'pisan'}",3,3,6.55,,,,,,,,
4,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,USERNAME Lah ha ha ha ha namany villa salse tp dia hotel trs ada warungnya gt menurut aku alus sih cik nyaman gt trs nanti naik ke atas ada bird park,0.9756697416305542,4,[0.004  0.0016 0.0037 0.0043 0.9864],4,[0.0159 0.0076 0.0075 0.0478 0.9212],"{'hahahaha': 'ha ha ha ha', 'kak': 'cik', 'bagus': 'alus'}",4,4,6.94,,,,,,,,
3,"Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana",Kepastian libur krn ikut tanggalan Bank Indonesia Jd kalo BI libur yaa ikut libur Kalo kapaksa asupkeun nanti lieur sendiri kerjanya gimana,0.9385359287261964,3,[1.520e-02 5.100e-03 8.000e-04 9.764e-01 2.500e-03],0,[0.6317 0.0882 0.0047 0.2378 0.0377],"{'bingung': 'lieur', 'dipaksain': 'kapaksa', 'masuk': 'asupkeun'}",3,3,8.21,,,,,,,,
4,"The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]","The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]",1.0,2,[0.003  0.0012 0.7911 0.0029 0.2018],2,[0.003  0.0012 0.7911 0.0029 0.2018],,2,2,0.05,,,,,,,,
0,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",duh kok sedih yah ngangkat berat awak sesah tp turunnya mudah bgt puasa seminggu turun 6kg lebih apalagi sekarang udah puasa ke20an Celana sag semua Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri Aminnn RecehkanTwitter kapangemuk,0.9534650444984436,0,[9.932e-01 6.000e-04 1.500e-03 2.700e-03 2.100e-03],0,[0.9724 0.0016 0.0037 0.0108 0.0116],"{'sedih': 'sedih', 'Duh': 'duh', 'badan': 'awak', 'melorot': 'sag', 'naikin': 'ngangkat', 'susah': 'sesah'}",0,0,8.98,,,,,,,,
0,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,1.0,1,[0.0468 0.9375 0.0034 0.0039 0.0085],1,[0.0468 0.9375 0.0034 0.0039 0.0085],,1,1,0.05,,,,,,,,
1,saya ganteng tidak-suka mati saja kamu,saya ganteng mati saja kamu,0.9567033052444458,1,[1.840e-02 9.764e-01 1.200e-03 3.200e-03 9.000e-04],1,[0.012  0.98   0.0015 0.0049 0.0016],{'ganteng': 'ganteng'},1,1,5.22,,,,,,,,
1,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,1.0,0,[0.7617 0.172  0.0162 0.0158 0.0343],0,[0.7617 0.172  0.0162 0.0158 0.0343],,2,2,0.05,,,,,,,,
0,"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",beli kaos banyak dengan ukuran yg udah downgrade Abdi milarian kok ngga ada ternyata masuk ke lemari Bapak mbak ART abdi kayaknya ga notice aku udah cekeng,0.9611221551895142,0,[9.40e-01 4.99e-02 6.00e-04 5.90e-03 3.50e-03],1,[2.160e-02 9.507e-01 5.000e-04 2.630e-02 9.000e-04],"{'kurusan': 'cekeng', 'kucariin': 'Abdi milarian', 'ku': 'abdi'}",1,0,7.31,,,,,,,,
1,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,krn jujur ga lg2 dihina underestimate hina sodaraw dari pihak Mamah gw ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt waktos teu sopan ga lama lg kakeunaan dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najis tuh sepupu,0.9291540384292604,1,[1.200e-03 9.971e-01 2.000e-04 1.200e-03 4.000e-04],1,[1.00e-03 9.97e-01 2.00e-04 1.30e-03 5.00e-04],"{'najisin': 'najis', 'kali': 'waktos', 'norak': 'teu sopan', 'remehin': 'underestimate', 'mama': 'Mamah', 'kebongkar': 'kakeunaan', 'ga': 'ga'}",1,1,10.51,,,,,,,,
4,"Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya",Bahaha dia ke kasir after me Sambil ngangkat keresek belanjaanku masih gaduh waktos liat mas nya nyodorin barang belanjaannya,0.9568500518798828,4,[0.0079 0.0012 0.0069 0.0011 0.9828],4,[0.1458 0.0103 0.0129 0.0047 0.8263],"{'sempet': 'gaduh waktos', 'liat': 'liat', 'mas': 'mas'}",4,4,7.92,,,,,,,,
4,"Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.","Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.",1.0,2,[0.003  0.0015 0.7838 0.0052 0.2064],2,[0.003  0.0015 0.7838 0.0052 0.2064],,2,2,0.07,,,,,,,,
0,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,Hidup di jaman Naow ini kalau hanya pengen di panggil Ustadz aja Gampang. Berpakaian Muslim pakai kopyah Putih apalagi bersorban dg Rapih berani bicara dg sedikit menghafal ayat terjemahan sdh di Anggap penceramah dan du sebut ustadz Nggak perlu mondok bertahun2,1.0,4,[0.0217 0.0691 0.0335 0.0076 0.8681],4,[0.0217 0.0691 0.0335 0.0076 0.8681],,4,4,0.05,,,,,,,,
2,Sampai saat seorang teman lelakimu datang kerumah dan meminta izin pada papa untuk mengambilmu darinya. Papa akan sangat berhati-hati memberikan izin karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti.,Sampai saat seorang teman lelakimu datang kerumah dan meminta idin pada papa untuk nyandak anjeun ti anjeunna Papa akan sangat memberikan idin karena papa tau bahwa lelaku itulah yang akan menggantikan posisinya nanti,0.9699753522872924,2,[4.600e-03 5.000e-04 9.619e-01 2.890e-02 4.000e-03],2,[3.800e-03 4.000e-04 9.787e-01 3.700e-03 1.350e-02],"{'mengambilmu': 'nyandak anjeun', 'darinya': 'ti anjeunna', 'izin': 'idin'}",2,2,9.97,,,,,,,,
3,"dan dia ngebuntutin gue dong, bangke bgt ga sih. gue yg biasa lewat jalan A, hrs muter ke jalan B yg lebih jauh. pas gue udah ga liat dia dibelakang gue gara2 gue ngebut, tbtb di lampu merah ketemu lagi. lgsg tancap gas lah gila takut bgt bgt bgt",dan dia ngebuntutin abdi dong bangke hébat ga sih abdi yg biasa lewat jalan A hrs muter ke jalan B yg lebih jauh pas abdi udah ga liat dia dibelakang abdi gara2 abdi ngebut tbtb di lampu merah ketemu lagi lgsg tancap gas lah gelo takut hébat hébat hébat,0.8636221289634705,3,[9.000e-04 3.000e-03 2.300e-03 9.927e-01 1.100e-03],3,[0.0032 0.0615 0.0043 0.9268 0.0042],"{'bgt': 'hébat', 'gila': 'gelo', 'liat': 'liat', 'jalan': 'jalan', 'gue': 'abdi'}",3,3,9.87,,,,,,,,
1,[USERNAME] [USERNAME] Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana ??? semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,USERNAME USERNAME Saya sudah 2 bulan dana mengendap di Bukalapak gara2 di Bekukan ini Bagaimana semua pertanyaan dari pihak Bukalapak dan Bukti2 sudah saya kirim kan Pedagang hanya mengirim barang terhadap pesanan lalu BL membekukan secara se,1.0,1,[4.900e-03 9.757e-01 9.000e-04 1.780e-02 7.000e-04],1,[5.600e-03 9.707e-01 1.300e-03 2.160e-02 8.000e-04],"{'USERNAME': 'USERNAME', 'gara2': 'gara2'}",1,1,7.53,,,,,,,,
4,"Emak dan anak. Ya beliau adalah wanita hebat, pembimbing kita semua di departemen Gawat Darurat. Terima kasih emak, ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya. Proud! Meski sedang mempunyai 1 anak usia sekolah dan satunya toodler, beliau tetep stay 24 jam untuk konsulan. [URL]",Emak dan anaking Ya beliau adalah wanita hébat pembimbing kita semua di departemen darurat Darurat narima kasih emak ibunya PSC 119 Dinkes Kab Tegal yang sesungguhnya Proud Meski sedang mempunyai 1 anaking umur sekolah dan satunya toodler beliau cicing stay 24 jam untuk konsul URL,0.9547674655914308,4,[0.0046 0.0013 0.0245 0.0013 0.9683],2,[0.0989 0.0052 0.4555 0.0047 0.4357],"{'Terima': 'narima', 'konsulan': 'konsul', 'Gawat': 'darurat', 'usia': 'umur', 'anak': 'anaking', 'hebat': 'hébat', 'tetep': 'cicing'}",4,4,10.16,,,,,,,,
4,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",Alhamdulillah dua hari menembus Rp 100 jutaan hatur nuhun sahabat semua Semoga segera terpenuhi targetnya dan Fariz bs segera dioperasi,0.9822660684585572,4,[3.800e-03 9.000e-04 2.200e-03 1.600e-03 9.915e-01],4,[0.0191 0.0017 0.0057 0.0047 0.9688],"{'juta': 'jutaan', 'Terimakasih': 'hatur nuhun'}",4,4,6.37,,,,,,,,
2,"Tuhaaannnn.... kangen bngt sama dia.... adakah ia jg merindukan q....bulan...terangnya sinarmu mlam ini... bulan..sampaikan salam q pdnya...dia pasti jg melihat kmu disana...bilang sama dia...aku sayang bgt sama, cinta bngt sma dia...n aku saangat merindukannya...",Tuhaaannnn kangen bngt sama dia adakah ia jg sono q bulan terangnya cahaya anjeun mlam ini bulan sampaikan salam q pdnya dia pasti jg melihat kmu disana bilang sama dia aku Dear bgt sama cinta bngt sma dia n aku saangat merindukannya,0.938194751739502,2,[2.300e-03 2.000e-04 9.949e-01 1.200e-03 1.400e-03],2,[4.300e-03 2.000e-04 9.917e-01 2.100e-03 1.700e-03],"{'cinta': 'cinta', 'bngt': 'bngt', 'sayang': 'Dear', 'sinarmu': 'cahaya anjeun', 'merindukan': 'sono'}",2,2,8.3,,,,,,,,
4,selamat sore raper tampan :),selamat sore rapper tampan,0.7827907800674438,4,[0.0595 0.005  0.025  0.0087 0.9018],4,[0.0584 0.0278 0.121  0.0543 0.7385],{'raper': 'rapper'},4,4,5.54,,,,,,,,
2,"Semenjak sama doi. Status ku udah 3 kali dikomen hahaha. Karna sebenarnya ak sama dia jarang ngobrol. Ihh kek ada aja yang baca. Udah ah. Gemesh, ngga sabar pengen peluk",Kusabab sama doi Status ku udah 3 kali dikomen hahaha Karna sebenarnya ak sama dia jarang Obrolan Ihh kek ada aja yang baca Udah ah Gemesh ngga sabar hoyong peluk,0.9885836839675904,2,[2.300e-03 6.000e-04 9.555e-01 1.700e-03 3.990e-02],4,[0.0057 0.0027 0.1782 0.0024 0.811 ],"{'ngobrol': 'Obrolan', 'Semenjak': 'Kusabab', 'jarang': 'jarang', 'pengen': 'hoyong'}",4,2,7.94,,,,,,,,
1,"Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.","Ya terlebih klo denger di sini secara langsung, menjengkelkan sekali mana suara speakernya itu grebek melengking, mengganggu sih lebih tepatnya itu mah.",1.0,3,[0.0814 0.2594 0.0033 0.6531 0.0026],3,[0.0814 0.2594 0.0033 0.6531 0.0026],,3,3,0.05,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME Selamat Siang Sahabat Pos Tulisan tsb sudah ditarima ya Babaturan Terima kasih telah mempercayakan dan menggunakan layanan kami URL,0.968902587890625,4,[0.0018 0.0015 0.0021 0.0014 0.9931],4,[0.008  0.0087 0.0063 0.003  0.974 ],"{'Kiriman': 'Tulisan', 'diterima': 'ditarima', 'sahabat': 'Babaturan'}",4,4,6.4,,,,,,,,
4,"Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!","Kalian kdg ktemu org di socmed yg trnyata temennya si ini gt gak si,eh trnyata si ini mantannya si itu,atau wah trnyata si ini yg bikin konten yutub ini!! Why why the world is so smoll?!",1.0,0,[0.7364 0.2362 0.0031 0.0187 0.0057],0,[0.7364 0.2362 0.0031 0.0187 0.0057],,0,0,0.04,,,,,,,,
4,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,Bahahahahajahahhaaa penyakit emanggg udahh wkwkw tahan aja ampe agustus lisa dtg kekokas niatnya liat lisa ngeri ujungnya kemana mana,1.0,3,[0.0068 0.0103 0.0027 0.9788 0.0014],3,[0.0068 0.0103 0.0027 0.9788 0.0014],,3,3,0.04,,,,,,,,
4,Untung aja tadi bagi rapot sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah sempet curcol di luar rapotan. Gapapa lah yaaa ku butuh penenang setelah berkutat dgn SOP.,Untung aja tadi bagi kartu laporan sama orang tua yang bisa diajak sharing dan sepaham jadinya aku aman soal menilai anaknya hehe malah gaduh waktos ngagulung di luar rapotan Teu kunanaon lah yaaa ku butuh penenang setelah berkutat dgn SOP,0.98652982711792,4,[0.0323 0.0011 0.0032 0.0037 0.9596],0,[0.9181 0.0156 0.0021 0.0209 0.0433],"{'Gapapa': 'Teu kunanaon', 'curcol': 'ngagulung', 'rapot': 'kartu laporan', 'sempet': 'gaduh waktos'}",0,4,8.92,,,,,,,,
0,"kemarin, udah beneran giveup sama dasnut. 7materi+soal quiz. cuman belajar quiz, dan lainnya cuman sekedar baca dan ga masuk otak. udah beneran cuman modal doa,pasrah. sampe bener2 pusing karna flu juga. pas dapet soal dan tau soalnya, mo nangis.",kemarin udah saleresna nyerah sama dasnut kuis cuman belajar kuis dan lainnya cuman sekedar baca dan ga masuk otak udah saleresna cuman modal doa pasrah nepi ka bener2 pusing karna flu juga pas dapet soal dan tau soalnya mo ceurik,0.8951758146286011,0,[9.954e-01 1.200e-03 8.000e-04 1.300e-03 1.300e-03],0,[0.9356 0.0124 0.0012 0.0493 0.0016],"{'giveup': 'nyerah', 'nangis': 'ceurik', 'flu': 'flu', 'sampe': 'nepi ka', 'beneran': 'saleresna', 'quiz': 'kuis'}",0,0,10.6,,,,,,,,
4,#thanks to mpmhondajatim [USERNAME] [USERNAME] #halalbihalal #jatimotoblog #2018 di #blitar bisa terlaksana tanpa kurang satu apapun... #sugimasihada #blogger #rider #touring [URL],thanks to mpmhondajatim USERNAME USERNAME halalbihalal jatimotoblog 2018 di blitar bisa terlaksana tanpa kurang satu apapun sugistillada blogger rider touring URL,0.9776490330696106,4,[2.000e-03 8.000e-04 1.200e-03 6.000e-04 9.954e-01],4,[0.0043 0.0023 0.0014 0.001  0.991 ],"{'sugimasihada': 'sugistillada', 'USERNAME': 'USERNAME'}",4,4,6.93,,,,,,,,
