text,sentiment,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
yusri seorang ibu yang tidak tahu diri . sudah tidak punya uang mebel lagi . melihat muka ibu dikaca . sudah dibantu tidak terima kasih . dasar maling .,2,yusri seorang ibu yang tidak tahu diri sudah tidak punya uang mebel lagi melihat muka ibu dikaca sudah dibantu tidak terima kasih base voleur,0.9662708044052124,2,[8.000e-04 1.000e-03 9.982e-01],2,[0.0018 0.004  0.9942],"{'maling': 'voleur', 'dasar': 'base'}",2,2,5.58,,,,,,,,
menemukan bocah-bocah sampai yang komentar di yutub pakai kata-kata kotor begitu . yang mengajarkan siapa dah ? sedih :,2,menemukan sampai yang komentar di yutub pakai sale begitu yang mengajarkan siapa dah sedih,0.8470966815948486,2,[7.000e-04 2.000e-03 9.973e-01],2,[0.002  0.0055 0.9925],{'kotor': 'sale'},2,2,4.9,,,,,,,,
indomaret adalah penjahat anyar dalam dunia perdagangan,2,indomaret adalah penjahat anyar dalam monde perdagangan,0.8863749504089355,2,[0.0012 0.0138 0.985 ],2,[0.002  0.0937 0.9043],{'dunia': 'monde'},2,2,4.98,,,,,,,,
"malah .. !!! tren si tukang fitnah bicara iman , dasar akun sapi yang takut kehilangan kursi cawapres prabowo makanya busukkan nama ahy dan say",2,malah tren si tukang calomnie bicara iman base akun sapi yang takut kehilangan kursi cawapres prabowo makanya pourrir nama ahy dan say,0.9478434324264526,2,[8.00e-04 1.20e-03 9.98e-01],2,[0.002  0.0364 0.9616],"{'busukkan': 'pourrir', 'fitnah': 'calomnie', 'dasar': 'base'}",2,2,6.1,,,,,,,,
"tahun 2018 , bri ingin akuisisi 2 bank cilik",1,tahun 2018 bri ingin acquisition 2 bank cilik,0.8630655407905579,1,[0.0016 0.9971 0.0013],1,[0.0035 0.9952 0.0013],{'akuisisi': 'acquisition'},1,1,5.03,,,,,,,,
pilihan bakso nya sangat beragam dan kelebihan nya adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0,pilihan bakso le sien sangat beragam dan avantages le sien adalah kita bebas memilih jenis dan jumlah bakso yang kita inginkan,0.8545263409614563,0,[9.966e-01 2.600e-03 8.000e-04],0,[0.9914 0.0075 0.0011],"{'kelebihan': 'avantages', 'nya': 'le sien'}",0,0,5.67,,,,,,,,
"dulu mau modalin , sediakan tempat , dan carikan pembeli . kok sekarang sindir warga zaman now bergantung pada pemerintah . tidak jelas banget .",2,dulu mau modalin sediakan tempat dan échantillon pembeli kok sekarang sindir warga zaman now bergantung pada pemerintah tidak jelas très,0.9611233472824096,2,[8.000e-04 1.000e-03 9.982e-01],2,[0.0014 0.0026 0.9959],"{'banget': 'très', 'carikan': 'échantillon'}",2,2,6.36,,,,,,,,
"tempa nya sangat memanjakan pengunjung . dengan suasana pedesaan , banyak nya pohon-pohon menambang kesejukan di tempat ini . tapi , pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini",0,tempa le sien sangat dorloter pengunjung dengan suasana pedesaan banyak le sien menambang kesejukan di tempat ini tapi pengunjung memang harus siap dengan harga makanan dan minuman yang diperjualbelikan di sini,0.9310357570648192,0,[9.983e-01 6.000e-04 1.100e-03],0,[0.9945 0.0016 0.0039],"{'memanjakan': 'dorloter', 'nya': 'le sien'}",0,0,6.0,,,,,,,,
"musnahkan lgbt , gay , homo , dan lesbian dari muka bumi ini . ancaman terbesar untuk umat manusia dibumi . jika dibiarkan manusia akan punah .",2,détruire lgbt homosexuel homo dan lesbian dari muka bumi ini ancaman terbesar untuk umat manusia dibumi jika dibiarkan manusia akan disparu,0.9295884370803832,2,[0.0016 0.0019 0.9965],2,[0.0018 0.0049 0.9933],"{'musnahkan': 'détruire', 'punah': 'disparu', 'gay': 'homosexuel'}",2,2,6.01,,,,,,,,
"banyak pilihan menu khas bakso , bakso rawit dan bakso granat yang pedas , dan sop iga nya mantap , dengan banyak pilihan minuman , yang saya suka adalah rainbow jely",0,banyak pilihan menu khas bakso bakso rawit dan bakso granat yang pedas dan sop iga nya constant dengan banyak pilihan minuman yang saya aimer adalah rainbow gelée,0.958808660507202,0,[9.985e-01 1.200e-03 3.000e-04],0,[9.963e-01 2.800e-03 8.000e-04],"{'mantap': 'constant', 'suka': 'aimer', 'jely': 'gelée'}",0,0,5.94,,,,,,,,
"piring kaleng , gelas kaleng , makanan rumahan , es cincau , dan yang terpenting , cumi masak hitam yang tak terkalahkan oleh rumah makan di mana pun . makan ala prasmanan dengan pilihan nasi merah yang cocok bagi pelaku diet , barisan lauk pauk yang bisa kita pilih semau nya , pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau , dan harga yang sangat ramah kantong .",0,piring kaleng gelas kaleng makanan rumahan es cincau dan yang terpenting cumi masak hitam yang tak vaincu oleh rumah makan di mana pun makan ala prasmanan dengan pilihan nasi merah yang qui convient bagi pelaku diète barisan lauk pauk yang bisa kita pilih semau nya pilihan sambal dan lalapan yang bisa diambil sebanyak kita mau dan le prix yang sangat amical poche,0.982246160507202,0,[9.986e-01 9.000e-04 5.000e-04],0,[0.9967 0.0022 0.0011],"{'ramah': 'amical', 'kantong': 'poche', 'harga': 'le prix', 'terkalahkan': 'vaincu', 'ala': 'ala', 'diet': 'diète', 'cocok': 'qui convient'}",0,0,8.22,,,,,,,,
"pertama datang ke sini karena rekomendasi dari medsos . tertarik melihat minuman dengan aromanis diatas nya dan kue cantik lainnya . tempat nya di lantai 3 mayfair building . jangan sampai kelewat ya , karena pertama ke sana cukup kesulitan . begitu masuk ke tempat nya kata yang terlintas adalah manis . mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan nya .",0,pertama datang ke sini karena rekomendasi dari medsos tertarik melihat minuman dengan aromatique diatas le sien dan kue cantik lainnya tempat le sien di sol 3 mayfair building jangan sampai aussi ya karena pertama ke sana cukup kesulitan begitu masuk ke tempat le sien kata yang terlintas adalah sucré mulai dari dekorasi dan konsep yang diterapkan sampai menu makanan le sien,0.9218026399612428,0,[0.9725 0.0035 0.024 ],0,[0.9518 0.025  0.0232],"{'nya': 'le sien', 'manis': 'sucré', 'kelewat': 'aussi', 'lantai': 'sol', 'aromanis': 'aromatique'}",0,0,7.79,,,,,,,,
senang nya pakai kartu,0,senang nya utiliser kartu,0.7258608341217041,0,[9.963e-01 3.100e-03 6.000e-04],0,[9.931e-01 6.000e-03 9.000e-04],{'pakai': 'utiliser'},0,0,4.94,,,,,,,,
trans corp kembali berniat membuka transmart,1,trans corp kembali berniat membuka transmuter,0.9102485775947572,1,[0.0013 0.9973 0.0013],1,[0.0013 0.9972 0.0015],{'transmart': 'transmuter'},1,1,4.99,,,,,,,,
: kalau subscriber youtube netmediatama mencapai 1 juta .,1,kalau subscriber youtube netmediatama mencapai 1 juta,1.0,1,[0.0019 0.9957 0.0025],1,[0.0168 0.9805 0.0027],{'netmediatama': 'netmediatama'},1,1,4.83,,,,,,,,
gue bingung sama pemerintahan jokowi . banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja . aneh,2,gue confus sama pemerintahan jokowi banyak orang yang muji dia padahal dia cuma bisa merusak negara kita saja aneh,0.9709728956222534,2,[1.300e-03 6.000e-04 9.982e-01],2,[1.300e-03 6.000e-04 9.981e-01],{'bingung': 'confus'},2,2,5.18,,,,,,,,
"kalau melihat desain nya pixel 3 sih biasa saja , tapi iklan nya ini bagus banget sampai bikin barang nya jadi terlihat wah banget",0,kalau melihat desain nya pixel 3 sih biasa saja tapi iklan nya ini bagus très sampai bikin barang nya jadi terlihat wah très,0.9745829105377196,0,[0.9718 0.0012 0.027 ],0,[0.9499 0.0018 0.0483],{'banget': 'très'},0,0,5.6,,,,,,,,
"menu-menu tradisional sunda dengan tempat dan wadah yang unik makanan nya banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar , ternyata ada di sini .",0,tradisional sunda dengan tempat dan wadah yang unique makanan le sien banyak ragam minuman dan makanan khas sunda yang jarang dijumpai di luar ternyata ada di sini,0.9618521928787231,0,[0.9922 0.0069 0.001 ],0,[9.939e-01 5.100e-03 9.000e-04],"{'unik': 'unique', 'nya': 'le sien'}",0,0,5.57,,,,,,,,
"ampera benhil . pegawai judes , banyak asap rokok , kotor . ini cabang ampera yang paling mengecewakan .",2,ampera benhil employé judes banyak asap rokok kotor ini cabang ampera yang paling décevant,0.9010614156723022,2,[1.000e-03 7.000e-04 9.984e-01],2,[0.0034 0.0023 0.9943],"{'mengecewakan': 'décevant', 'pegawai': 'employé'}",2,2,5.33,,,,,,,,
salut,0,saluer,0.5556067228317261,0,[9.981e-01 1.100e-03 7.000e-04],0,[0.9866 0.0029 0.0105],{'salut': 'saluer'},0,0,4.86,,,,,,,,
"makanan nya enak , porsi nya lumayan banyak , suasana nya juga enak , di tengah nya ada taman dan bergaya zaman dulu , pada waktu datang dikasih roti untuk makanan pembuka",0,makanan le sien agréable porsi le sien lumayan banyak suasana le sien juga agréable di tengah le sien ada taman dan bergaya zaman dulu pada waktu datang dikasih roti untuk makanan ouvreur,0.7991283535957336,0,[9.99e-01 5.00e-04 5.00e-04],0,[9.979e-01 9.000e-04 1.200e-03],"{'enak': 'agréable', 'pembuka': 'ouvreur', 'nya': 'le sien'}",0,0,6.59,,,,,,,,
sangat tidak profesional institusi . hanya membuat kecewa dan sangat tidak rapi anda bermain . kalau mau main rapi jangan ada kotor sedikit pun,2,sangat tidak professionnel institusi hanya membuat kecewa dan sangat tidak rapi anda bermain kalau mau main rapi jangan ada kotor sedikit pun,0.9871165752410888,2,[2.100e-03 6.000e-04 9.973e-01],2,[3.30e-03 7.00e-04 9.96e-01],{'profesional': 'professionnel'},2,2,5.37,,,,,,,,
"sejak jokwi naik jadi presiden , simbol-simbol pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut . selaku presiden , omongan gebuk pki tak lebih hanya pembohongan publik",2,sejak jokwi naik jadi presiden pki tumbuh subur tanpa henti seolah tak ada pihak yang berdaya memberangus hal tersebut selaku presiden omongan cogner pki tak lebih hanya mensonge publik,0.9699805974960328,2,[0.007  0.0077 0.9853],2,[0.0066 0.0123 0.9811],"{'pembohongan': 'mensonge', 'gebuk': 'cogner'}",2,2,5.91,,,,,,,,
"demo , inilah permintaan nelayan pamekasan kepada menteri susi",1,demo inilah permintaan nelayan pamekasan kepada menteri Susie,0.8123995065689087,1,[0.0012 0.9975 0.0013],1,[0.0011 0.9975 0.0014],{'susi': 'Susie'},1,1,5.1,,,,,,,,
"swiss hormone mengembalikan bentuk brast plus boolat , merapatkan misi v plus wangi sekali smilingfacewithheart - eyes smilingfacewithheart - eyes smilingfacewithheart - eyes .",0,swiss hormone mengembalikan bentuk brast plus boolat merapatkan misi v plus wangi sekali smilingfacewithheart les yeux smilingfacewithheart les yeux smilingfacewithheart les yeux,0.8991053104400635,0,[0.9506 0.0411 0.0083],0,[0.9046 0.0243 0.0711],"{'plus': 'plus', 'eyes': 'les yeux'}",0,0,6.26,,,,,,,,
"resto nya bikin kangen . suasana nya enak terutama live music nya suka ramai begitu atau lagu oma oppa tempo dulu , enak banget , makanan nya juga enak-enak , harga tidak mahal , puas dan sudah ketiga kalinya ke sini",0,restaurant nya bikin kangen suasana nya agréable terutama habitent music nya suka ramai begitu atau lagu oma oppa tempo dulu agréable banget makanan nya juga le prix tidak cher puas dan sudah ketiga kalinya ke sini,0.9342567324638368,0,[9.989e-01 5.000e-04 5.000e-04],0,[9.918e-01 7.000e-04 7.500e-03],"{'mahal': 'cher', 'enak': 'agréable', 'resto': 'restaurant', 'harga': 'le prix', 'live': 'habitent'}",0,0,7.14,,,,,,,,
sudah satu bulan ini dia magang di google indonesia .,1,sudah satu bulan ini dia magang di google Indonésie,0.983832597732544,1,[0.0011 0.9972 0.0017],1,[0.0028 0.9954 0.0018],{'indonesia': 'Indonésie'},1,1,5.1,,,,,,,,
"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",0,"makan mi di sini bikin ketagihan , mienyabeda dengan tempat makan mi yang lain . yang paling gila pedes nya , tidak berani pakai sambal lagi tidak kuat pedas .",1.0,2,[0.1875 0.0019 0.8107],2,[0.1875 0.0019 0.8107],,0,0,0.02,,,,,,,,
"kemarin saya ke gym yang di daerah kalibata . awal nya mau work out biar bisa membakar lemak . eh di luar ekspektasi , tempat nya ternyata tidak nyaman .",2,kemarin saya ke gym yang di daerah kalibata awal nya mau work en dehors biar bisa membakar lemak eh di luar ekspektasi tempat nya ternyata tidak à l'aise,0.9707271456718444,2,[0.0018 0.0017 0.9966],0,[0.4139 0.2826 0.3035],"{'nyaman': ""à l'aise"", 'out': 'en dehors'}",2,2,5.91,,,,,,,,
"menu warkop , tempat gaul . paling enak ke sini pagi hari masih sepi . kalau siang - malam ramai bingitzzxz . cocok untuk anak baru besar atau remaja . buat bincang bisnis tidak cocok tetlalu ramai . kopi nya gayo arabica mantap , sayang tidak ada manual brew . semuanya pakai expresso mesin . buat kawula muda cocoklah",0,menu warkop tempat gaul paling agréable ke sini pagi hari masih sepi kalau siang malam ramai bingitzzxz qui convient untuk anak baru besar atau remaja buat bincang bisnis tidak qui convient tetlalu ramai kopi nya gayo arabica constant sayang tidak ada manual brew semuanya pakai expresso mesin buat moi Jeune rencontre,0.9335507154464722,0,[9.985e-01 6.000e-04 1.000e-03],0,[0.9747 0.0073 0.018 ],"{'cocok': 'qui convient', 'enak': 'agréable', 'mantap': 'constant', 'muda': 'Jeune', 'cocoklah': 'rencontre', 'kawula': 'moi'}",0,0,7.85,,,,,,,,
"resto ini desain interior nya cukup menawan . penataan nya cukup serasi . layanan nya cukup baik dan cepat saji . tersedia berbagai menu seperti ayam goreng , bubur ayam , cheeseburger , egg burger , fish fillet burger dan sebagai nya . ayam goreng rasanya gurih , renyah dan nikmat . bubur ayam nya terasa sangat nikmat . cheeseburger sangat terasa rasa keju nya . rata-rata masakan nya nikmat .",0,resto ini desain interior le sien cukup menawan penataan le sien cukup serasi layanan le sien cukup baik dan vite saji tersedia berbagai menu seperti ayam goreng bubur ayam cheeseburger egg burger fish fillet burger dan sebagai le sien ayam goreng rasanya gurih renyah dan jouissance bubur ayam le sien terasa sangat jouissance cheeseburger sangat terasa rasa keju le sien masakan le sien jouissance,0.8142647743225098,0,[9.99e-01 5.00e-04 4.00e-04],0,[9.982e-01 1.200e-03 6.000e-04],"{'nikmat': 'jouissance', 'nya': 'le sien', 'cheeseburger': 'cheeseburger', 'cepat': 'vite', 'menu': 'menu'}",0,0,9.21,,,,,,,,
"menu bubur untuk sarapan pagi favorit semua orang . porsi cukup , tidak terlalu besar , tidak terlalu sedikit . bubur ayam lokal yang cukup untuk mengganjal perut di pagi hari .",0,menu bubur untuk sarapan Matin favori semua orang porsi cukup tidak terlalu besar tidak terlalu sedikit bubur ayam lokal yang cukup untuk mengganjal perut di Matin hari,0.9382040500640868,0,[9.983e-01 1.100e-03 6.000e-04],0,[0.9902 0.0031 0.0067],"{'favorit': 'favori', 'pagi': 'Matin'}",0,0,5.83,,,,,,,,
"makanan nya semuanya enak banget , favorit nya nachos dan salad 90 gourmet , sushi nya juga enak , suasana nya nyaman untuk berdua atau kumpul keluarga , selalu jadi pilihan kalau lagi ingin makanan jepang atau korea .",0,aliments nya semuanya agréable très favorit nya nachos dan salad 90 gourmet sushi nya juga agréable suasana nya nyaman untuk berdua atau kumpul keluarga selalu jadi pilihan kalau lagi ingin aliments jepang atau Corée,0.9502874612808228,0,[9.989e-01 7.000e-04 4.000e-04],0,[9.985e-01 1.000e-03 5.000e-04],"{'enak': 'agréable', 'banget': 'très', 'makanan': 'aliments', 'korea': 'Corée'}",0,0,6.81,,,,,,,,
betul . cebong-cebong pada bodoh semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,2,betul pada stupide semua maka dari itu bisa kalahkan prabowo dan bisa usir itu si anjing rizieq shihab,0.9772348403930664,2,[1.100e-03 9.000e-04 9.979e-01],2,[0.004  0.0024 0.9936],{'bodoh': 'stupide'},2,2,5.19,,,,,,,,
mulai bosan nih sama pekerjaan yang sekarang,2,mulai ennuyait nih sama pekerjaan yang sekarang,0.971058189868927,2,[0.0014 0.0014 0.9973],2,[0.0841 0.0208 0.8951],{'bosan': 'ennuyait'},2,2,5.01,,,,,,,,
tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya cepat sampai nya,0,tidak pernah kapok dan terus berlangganan sama pengiriman jne soal nya vite sampai nya,0.9786170721054076,0,[0.9925 0.0018 0.0056],0,[0.9369 0.0043 0.0588],{'cepat': 'vite'},0,0,5.09,,,,,,,,
"bagus tempat , bagus harga , bagus rasa . ditambah live musik jadi ingin bawa doi ke sini , sayang waktu itu ngumpul nya sama teman-teman kantor , semoga lain waktu bisa datang lagi ke tjendana bistro .",0,bien tempat bien le prix bien rasa ditambah live musik jadi ingin bawa doi ke sini sayang waktu itu ngumpul nya sama kantor semoga lain waktu bisa datang lagi ke tjendana bistro,0.9392345547676086,0,[0.9974 0.0015 0.0011],0,[0.988  0.0109 0.001 ],"{'bistro': 'bistro', 'harga': 'le prix', 'bagus': 'bien'}",0,0,6.31,,,,,,,,
makanan yang terkenal di sini adalah kepiting . kami jarang makan di tempat karena terkendala parkir . kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang . karena itu biasanya saya dan keluarga lebih senang untuk pengiriman .,0,aliments yang célèbre di sini adalah kepiting kami jarang makan di tempat karena terkendala parkir kita harus parkir di seberang jalan dan jalan nya adalah jalan besar dengan kendaraan yang terus berlalu lalang karena itu biasanya saya dan keluarga lebih aimer untuk pengiriman,0.9799757599830629,0,[9.963e-01 9.000e-04 2.800e-03],0,[0.8654 0.0214 0.1133],"{'senang': 'aimer', 'terkenal': 'célèbre', 'makanan': 'aliments'}",0,0,8.34,,,,,,,,
saya tidak suka ayam . saya lindas ayam itu,2,saya tidak aimer ayam saya lindas ayam itu,0.9424655437469482,2,[0.001 0.001 0.998],2,[0.0026 0.0076 0.9898],{'suka': 'aimer'},2,2,5.03,,,,,,,,
sepertinya ingin sekali marah sama indosat ini .,2,sepertinya ingin sekali en colère sama indosat ini,0.8217493295669556,2,[7.000e-04 1.900e-03 9.974e-01],2,[0.299  0.2872 0.4138],{'marah': 'en colère'},2,2,5.09,,,,,,,,
"nama nya yang membuat saya tergelitik untuk mampir dan makan , kemudian menanyakan kepada staf mereka , kenapa nama nya sapu lidi ? tidak ada yang bisa menjawab dan baru terjawab ketika pemilik nya diwawancara disebuah stasiun televisi . sapu lidi idebtik dengan rakkyat , dengan desa / kampung . tempat ini di desain cukup unik menurut saya seunik pemilik nya juga",0,nama le sien yang membuat saya tergelitik untuk arrêtez-vous dan manger kemudian menanyakan kepada staf mereka kenapa nama le sien sapu lidi tidak ada yang bisa menjawab dan baru terjawab ketika pemilik le sien diwawancara disebuah stasiun televisi sapu lidi idebtik dengan rakkyat dengan desa kampung tempat ini di desain cukup unik menurut saya aussi unique pemilik le sien juga,0.9257018566131592,0,[0.9971 0.0015 0.0014],0,[0.9867 0.0076 0.0057],"{'seunik': 'aussi unique', 'nya': 'le sien', 'makan': 'manger', 'mampir': 'arrêtez-vous'}",0,0,8.49,,,,,,,,
"kecewa sama barista yang literally menambahkan additional tanpa bilang ada biaya nya . maksud gue , kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia input tidak sih ? apalagi sama new pelanggan",2,déçu sama barista yang literally menambahkan additional tanpa bilang ada biaya nya maksud gue kalau harga akhir produk akan berubah wajar nya dikasih tahu sebelum dia contribution tidak sih apalagi sama new client,0.955198049545288,2,[0.0017 0.0013 0.997 ],2,[0.0455 0.0503 0.9042],"{'kecewa': 'déçu', 'pelanggan': 'client', 'input': 'contribution'}",2,2,6.57,,,,,,,,
"paling enak makan di restoran nya yang berbentuk saung di samping danau kecil . tapi untuk menggunakan tempat ini perlu reservasi , dan minimal 6 orang buat dining . harga nya relatif mahal , seperti makan restoran di jakarta . kalau kamu cuma mau makan terus pulang , mendingan makan di restoran yang di sebelah atas . tapi kalau memang mau suasana yang lebih berbau tradisional , dicoba saja .",0,paling agréable makan di restoran nya yang berbentuk chanté di samping danau kecil tapi untuk menggunakan tempat ini perlu reservasi dan minimal 6 orang buat à manger harga nya relativement mahal seperti makan restoran di jakarta kalau kamu cuma mau makan terus pulang mendingan makan di restoran yang di sebelah atas tapi kalau memang mau atmosphère yang lebih berbau tradisional dicoba saja,0.9859904050827026,0,[0.9502 0.0034 0.0465],0,[0.9073 0.008  0.0847],"{'enak': 'agréable', 'saung': 'chanté', 'suasana': 'atmosphère', 'dining': 'à manger', 'relatif': 'relativement', '6': '6'}",0,0,9.34,,,,,,,,
menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh,2,le regret x ini kepiting tidak bersih gurame bau tanah mesti banyak perbaharui qualitas makanan étrange,0.8633928298950195,2,[1.800e-03 7.000e-04 9.974e-01],2,[0.0031 0.0022 0.9948],"{'aneh': 'étrange', 'menyesal': 'le regret'}",2,2,6.0,,,,,,,,
"renyah nya ikan goreng terasa kriuk banget , pas kongkow sama teman . , habis futsal lapor cari-cari tempat makan bareng yang tidak menghabiskan kantong saku .",0,croustillant nya ikan goreng terasa kriuk banget pas kongkow sama teman habis futsal lapor tempat makan bareng yang tidak épuiser poche saku,0.9587714672088624,0,[9.982e-01 8.000e-04 1.000e-03],0,[0.9957 0.0013 0.003 ],"{'renyah': 'croustillant', 'kantong': 'poche', 'menghabiskan': 'épuiser'}",0,0,6.16,,,,,,,,
