label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
0,[USERNAME] Gua kelas 1sd bawa hp karna buat hubungin mama. Tau tau dicolong temen. Gua diem aja bego emg. Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta maaf. Eh beberapa hari kemudian anaknya pindah sklh. Ya,Gua kelas 1sd bawa hp karna buat hubungin Tau tau dicolong Gua diem aja bego Bibi kantin raconter Simple gua dan LGSG datang lah Maman trs bapanya minta Eh beberapa hari kemudian anaknya pindah Ya,0.9532052278518677,0,[9.778e-01 9.300e-03 8.800e-03 3.300e-03 8.000e-04],0,[0.9382 0.0493 0.0057 0.0034 0.0034],"{'ngabarin': 'raconter', 'lgsg': 'LGSG', 'mama': 'Maman', 'bapanya': 'bapanya', 'nyokap': 'Simple'}",1.0541,,,,
2,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]",tak butuh Pada saat kau merasa pada saat itu cintamu mulai Ini wejangan dari maman,0.8542187213897705,2,[0.0247 0.0012 0.9688 0.0029 0.0024],0,[0.568  0.0098 0.4157 0.0026 0.0039],{'mbah': 'maman'},0.4745,,,,
2,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,Romantis itu SUCR lebih sucre lagi si dilakuin orang tg kita Semua bakal terasa seneng dan berbunga bunga Seperti ada ribuan kupu kupu terbang yg ada dii perut si lagi ada yg romancier,0.9450861215591431,2,[2.700e-03 3.000e-04 9.831e-01 2.100e-03 1.180e-02],2,[0.0056 0.0041 0.8259 0.0025 0.1618],"{'ngeromantisin': 'romancier', 'MANIS': 'SUCR', 'manis': 'sucre', 'kalo': 'si'}",0.4096,,,,
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi angoissant sih ya emang akun gede dengan followers ribuan tuh kalo tweeter yg jelek atau salah dikit yg hujat langsung banyak je PEUR KALIAN UNFOLLOW je AJA PLEASE,0.944070041179657,3,[0.001  0.0048 0.003  0.9897 0.0016],1,[0.0034 0.9868 0.0018 0.0017 0.0063],"{'ngeri': 'angoissant', 'TAKUT': 'PEUR', 'UNFOLLOW': 'UNFOLLOW', 'ngetweet': 'tweeter', 'AKU': 'je'}",0.8907,,,,
0,Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],Kapan bandara 1 di Ambon ada perbaikan dan mungkin Voir ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara international,0.9292720556259155,0,[9.846e-01 7.100e-03 7.000e-04 4.400e-03 3.200e-03],0,[0.8361 0.1364 0.0013 0.0211 0.0052],"{'internasional': 'international', 'Melihat': 'Voir'}",0.445,,,,
2,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,pantesan ada notif di hari ini 4 thn yg lalu video ini bikin w makin yakin joufflu cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,0.9581520557403564,2,[0.0048 0.0012 0.988  0.0033 0.0027],2,[0.0287 0.0045 0.9341 0.0055 0.0272],"{'jatuh': 'joufflu', 'adekgemas': 'adekgemas', 'gw': 'w'}",0.2422,,,,
4,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",Jadi sejauh déjà ada 6 barang yang ku beli hasil flash salenya OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu sekarang kebeli semua et masih ada flash sale jam 6 jam 8 malam dan jam 12 malam,0.9742359519004822,4,[8.000e-03 4.000e-04 5.300e-03 1.400e-03 9.849e-01],4,[1.110e-02 5.000e-04 5.500e-03 1.600e-03 9.814e-01],"{'udah': 'déjà', 'salenya': 'salenya', 'kebeli': 'kebeli', 'OMG': 'OMG', 'Dan': 'et'}",0.5787,,,,
2,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you",Semoga sehat dan yg terpenting selalu cher dan cinta ama walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family je amour you,0.9751741290092468,2,[8.000e-04 6.000e-04 9.923e-01 1.400e-03 4.900e-03],2,[0.0011 0.0015 0.9093 0.002  0.0861],"{'sayang': 'cher', 'love': 'amour', 'I': 'je'}",0.8144,,,,
1,si gendut kalau saya yang suruh ogah jalan! dasar kebo!,si gendut kalau saya yang suruh réticent dasar,0.8940966129302979,1,[6.100e-03 9.886e-01 9.000e-04 1.600e-03 2.800e-03],1,[0.0229 0.9677 0.0011 0.0029 0.0053],{'ogah': 'réticent'},0.4188,,,,
3,"gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.",gue yg dulu confus knp org bisa traumatisme berkepanjangan skrg baru sadar setelah ngerasain kita ga speak up kdg krn takut dibilang lebay lah boong lah bla résoudre traumanya aja udh susah tmbh lg di judge org lain jd mending,0.9639542698860168,3,[1.190e-02 7.800e-03 1.000e-03 9.788e-01 6.000e-04],3,[2.120e-02 2.120e-02 1.300e-03 9.557e-01 6.000e-04],"{'traumanya': 'traumanya', 'krn': 'krn', 'ngatasin': 'résoudre', 'bingung': 'confus', 'trauma': 'traumatisme', 'tmbh': 'tmbh'}",1.5572,,,,
1,[USERNAME] [USERNAME] gk perlu mnta maap juga kalik.. beda perspektif mah wajar.. yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv gk lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,non perlu mnta maap juga beda perspektif mah yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv non rapport pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,0.896172285079956,1,[3.900e-03 9.928e-01 5.000e-04 2.000e-03 8.000e-04],1,[4.500e-03 9.917e-01 6.000e-04 2.300e-03 9.000e-04],"{'lebay': 'lebay', 'bela': 'bela', 'gk': 'non', 'lapor': 'rapport', 'bkn': 'bkn', 'mah': 'mah'}",0.71,,,,
0,"[USERNAME] iPhone 7 plus, tiba tiba restart sendiri, trus kadang kadang bootloop ga masuk ke system , dimatikan agak lama, baru kadang bisa masuk system. kenapa bruh",iPhone 7 tiba tiba restart trus kadang kadang bootloop ga masuk ke system dimatikan agak baru kadang bisa masuk kenapa bruh,0.9461641907691956,0,[0.9295 0.0221 0.0012 0.0461 0.0011],0,[0.8605 0.0322 0.0022 0.1031 0.002 ],"{'bootloop': 'bootloop', 'iPhone': 'iPhone'}",1.1531,,,,
0,"Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus",Ouah gila ini lokasinya mirip2 selly oal persis pula di pengkolan Sayang dulu ga ada mas2 british kaya Klo mgkn w seringnya nongkrong di dixy bukan di perpus,0.9463785886764526,0,[9.698e-01 8.000e-04 9.000e-03 3.200e-03 1.720e-02],0,[0.856  0.0093 0.0039 0.0096 0.1213],{'Wah': 'Ouah'},0.6507,,,,
1,"Ngurusin neraka orang, sampai bikin hastag #CalonPenghuniNeraka, sedangkan sholatlu masih bolong bolong, Al Qur'an mu masih tersimpan rapi di almari, dan uangmu masih belum berkurang untuk sedekah, pikir dong!!!",Ngurusin neraka sampai bikin hastag sedangkan sholatlu masih bolong Al mu masih tersimpan rapi di dan uangmu masih belum berkurang untuk pikir,0.9264751672744751,1,[2.59e-02 9.66e-01 6.00e-04 5.50e-03 2.00e-03],1,[0.1663 0.7716 0.0016 0.0564 0.0041],"{'neraka': 'neraka', 'Al': 'Al'}",0.5823,,,,
4,"Sama kayak bahagia. Mau gimanapun persepsi orang tentang bahagia, kalau bahagiamu memang beda dari persepsi orang2, itu tetap bahagia kamu. Orang lain gak ngerasain, tapi kamu yg ngerasain ttg bahagia kamu.",Sama kayak Mau gimanapun persepsi orang tentang kalau bahagiamu memang beda dari persepsi itu tetap bahagia Orang lain non tapi kamu yg ngerasain ttg bahagia,0.9650119543075562,4,[0.0783 0.003  0.0314 0.0014 0.886 ],0,[0.6328 0.0058 0.0217 0.0015 0.3383],{'gak': 'non'},0.7499,,,,
1,"DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak tangan, Dewan yg membuat aturan dan Dewan pula yg melanggar aturan, segelintir Dewan mencoreng amanah rakyat dgn melakukan korupsi, jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara",DPRRI titulaire amanah rakyat tetapi selalu membalikan palmier Planche yg membuat aturan dan Planche pula yg violoniste segelintir Planche mencoreng amanah rakyat dgn melakukan jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara,0.8630530834197998,1,[0.0556 0.9363 0.0029 0.0012 0.004 ],1,[0.0384 0.9492 0.0034 0.0012 0.0078],"{'melanggar': 'violoniste', 'Dewan': 'Planche', 'pemegang': 'titulaire', 'telapak': 'palmier'}",1.0759,,,,
1,Belajar jadi oposisi dimana partai ini... kok nyinyir dan provokatif sekali. Ini tanda juga tidak mampu jadi oposisi yg baik. [URL],Belajar jadi oposisi dimana partai kok nyinyir dan provocant Ini signe juga tidak mampu jadi oposisi yg,0.9430262446403503,1,[3.540e-02 9.586e-01 7.000e-04 4.500e-03 8.000e-04],1,[2.160e-02 9.698e-01 6.000e-04 6.600e-03 1.300e-03],"{'provokatif': 'provocant', 'tanda': 'signe'}",1.0198,,,,
0,"berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris",berita Via Vallée dapet DM dari pemain sepak bola yang terkesan atau sexual liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu dan parahnya yang sarcastique perempuan juga miris,0.9659857749938965,0,[9.838e-01 9.300e-03 8.000e-04 2.500e-03 3.500e-03],0,[0.9178 0.066  0.0014 0.0054 0.0094],"{'Vallen': 'Vallée', 'komennya': 'komennya', 'dapet': 'dapet', 'nyinyir': 'sarcastique'}",0.776,,,,
0,"Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]",Abis jengukin temen qui sakit Terus terenyuh sama ga takut sama penyakit saya cuma takut ramadhan saya ga dapet Oui Allah Mohon buat kesembuhan temen bureau Tb adriana Pramudya bin tb,0.9383236169815063,0,[0.8044 0.0011 0.0496 0.1348 0.0101],0,[0.5206 0.0016 0.0071 0.4671 0.0037],"{'yg': 'qui', 'temen': 'temen', 'Mohon': 'Mohon', 'Ya': 'Oui', 'kantor': 'bureau'}",1.1075,,,,
0,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan",Masalahnya banyak bgt sih yg gamau belajar dari Padahal sejarah dunia ya gitu2 muter2 Tapi gue lebih dommage sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan,0.9687769412994385,0,[9.844e-01 8.100e-03 8.000e-04 4.300e-03 2.400e-03],0,[0.8376 0.1481 0.0009 0.0093 0.0042],"{'miris': 'dommage', 'bersebrangan': 'bersebrangan', 'gamau': 'gamau'}",0.8372,,,,
3,Liat temen-temen udah pada kewong aja . Ngeri juga kalau w mikirin sampe kapan ya w kewong dengernya itu loh . Masalahnya w belum kepikiran masih takut,Liat udah pada kewong aja Horreur juga kalau w mikirin sampe kapan ya w kewong dengernya itu loh Masalahnya w belum kepikiran masih effrayé,0.9527688026428223,3,[0.0017 0.0012 0.0027 0.9933 0.0011],0,[0.7231 0.0194 0.0014 0.2537 0.0024],"{'takut': 'effrayé', 'Ngeri': 'Horreur', 'Masalahnya': 'Masalahnya'}",0.8104,,,,
0,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di rumah plus lebaran ini sepertinya begitu....padahal bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor (lagi #nasib #alhamdulillah,Ya nasib 3 thn eh 4 thn sudah nggak lebaran di Maison plus lebaran ini sepertinya bayangannya tahun ini lebaran dirumah nyatanya lebaran dikantor,0.9126054048538208,0,[9.811e-01 1.900e-03 9.000e-04 2.100e-03 1.410e-02],0,[9.55e-01 3.63e-02 5.00e-04 6.60e-03 1.70e-03],"{'dikantor': 'dikantor', 'bayangannya': 'bayangannya', 'rumah': 'Maison'}",0.4176,,,,
4,SUNDA KELAPA Alhamdulillah abis tarawih di Masjid Agung Sunda Kelapa. Nikmat sekali. 23 rekaat tapi nikmat karena bacaan imamnya mantap. Ini masjid persembahan Gubernur Ali Sadinin utk masyarakat Jakarta. Yuk coba tarawih di sini Pak Gub [USERNAME] dan Pak Wagub [USERNAME] [URL],SUNDA KELAPA WL abis tarawih di Masjid Agung Sonde Nikmat 23 rekaat tapi nikmat karena bacaan imamnya Cette mosquée persembahan Gubernur Ali Sadinin utk masyarakat Yuk coba tarawih di sini Pak Gub dan Pak Wagub,0.8774015307426453,4,[1.800e-03 4.000e-04 4.400e-03 9.000e-04 9.925e-01],4,[3.700e-03 8.000e-04 3.000e-03 8.000e-04 9.917e-01],"{'Alhamdulillah': 'WL', 'masjid': 'mosquée', 'Sunda': 'Sonde', 'Ini': 'Cette', 'SUNDA': 'SUNDA'}",0.2909,,,,
1,"Efek pintu tol slipi arah semanggi ditutup, macet parah di sini. Pak polisi bukan ngatur malah jagain jalur busway [USERNAME] [USERNAME] [USERNAME] [URL]",Efek pintu péage slipi arah semanggi macet parah di Pak police bukan ngatur malah jagain jalur busway,0.6000638604164124,1,[0.0451 0.9353 0.003  0.0092 0.0075],1,[0.0878 0.8428 0.002  0.0638 0.0036],"{'tol': 'péage', 'polisi': 'police'}",0.8748,,,,
1,"[USERNAME] [USERNAME] Setuju bang yg beginian bikin hidupnya gk tenang aj ya,gk mikirin yg lain ky gmn nyari orderan pengen enak sendiri aj jadinya ,gw aj gedeg bener yg bikin opik begituan",Setuju claquer yg beginian Fabricant hidupnya gk tenang aj mikirin yg lain ky gmn nyari Commande pengen enak sendiri aj jadinya aj gedeg bener yg Fabricant opik begituan,0.8733611702919006,1,[1.124e-01 8.768e-01 7.000e-04 7.800e-03 2.300e-03],1,[0.413  0.5662 0.0008 0.0139 0.0061],"{'bang': 'claquer', 'bikin': 'Fabricant', 'orderan': 'Commande', 'ky': 'ky'}",1.5879,,,,
4,Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Nusantara merasa bangga dan terharu mendapat undangan dari Presiden [USERNAME] ke Istana. Menurut mereka Presiden benar2 memperhatikan budaya Nusantara [URL],Para raja dan sultan yang tergabung dalam Forum Silaturrahmi Kraton Archipel merasa bangga dan déplacé mendapat undangan dari Presiden ke Menurut mereka Presiden benar2 memperhatikan budaya Archipel,0.9192488789558411,4,[1.700e-03 9.000e-04 1.010e-02 1.700e-03 9.857e-01],4,[0.0025 0.0018 0.0067 0.0021 0.9869],"{'Nusantara': 'Archipel', 'terharu': 'déplacé'}",0.8349,,,,
0,cewek-cewek lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kan. kalah manisnya gula mah. lah w dengerin suara sendiri aja kek tikus kejepit:( annoying bgt suara qu wkwkwk,lain kalo bikin instastory suaranya pada cakep bgttt alus gitu ye kalah manisnya gula lah w Écoutez suara sendiri aja kek tikus annoying bgt suara qu wkwkwk,0.9547021985054016,0,[0.9843 0.0014 0.0035 0.0093 0.0014],4,[0.4396 0.0868 0.0093 0.0185 0.4459],{'dengerin': 'Écoutez'},0.4211,,,,
3,"[USERNAME] Yess aku terlalu pemilih dan kriteriaku suka ketinggian gitu, terlebih lagi aku bosenan, takut aja gitu pas udah nikah tau tau bosen :(",Yess aku terlalu cueilleur dan kriteriaku suka ketinggian terlebih lagi aku takut seulement gitu pas udah nikah tau tau bosen,0.9460086822509766,3,[1.290e-02 7.000e-04 4.600e-03 9.807e-01 1.100e-03],3,[0.0024 0.001  0.0044 0.9911 0.0011],"{'pemilih': 'cueilleur', 'aja': 'seulement'}",0.7557,,,,
4,"Buat saya, apa yang dilakukan Via Valen simbol perlawanan yang perlu didukung, apapun profesinya wanita tetap harus dihormati dan dihargai [URL]",Buat apa yang dilakukan Via Valen simbol résistance yang perlu apapun profesinya wanita tetap harus dihormati dan dihargai,0.9180295467376709,4,[0.029  0.0067 0.0858 0.0009 0.8776],1,[0.0974 0.7492 0.0631 0.0065 0.0838],{'perlawanan': 'résistance'},0.6937,,,,
1,"SEBAB MUNDUR ADALAH SEBUAH PENGHIANATAN, DIBELAKANG PAGAR TRIBUN KAMI TERUS BERSUARA UNTUK BANGKITKAN SEMANGAT PEMAIN DILAPANGAN! INI SUARA KAMI.",SEBAB MUNDUR ADALAH SEBUAH DIBELAKANG PAGAR TRIBUN KAMI TERUS BERSUARA UNTUK BANGKITKAN SEMANGAT PEMAIN CETTE SUARA,0.927666425704956,1,[0.0479 0.9429 0.0023 0.0026 0.0043],1,[0.0824 0.6964 0.0072 0.0068 0.2073],"{'TRIBUN': 'TRIBUN', 'INI': 'CETTE'}",0.3109,,,,
0,"Sebagai manusia yang punya phobia tempat sempit dan sesak, liat penyelamatan anak anak yang terjebak di dalam gua di Thailand, cm bs berdoa, merinding, pengen nangis :"") bergidik liat medannya. #ThaiCaveRescue",Comme manusia yang punya phobia tempat sempit dan argile penyelamatan anak anak yang terjebak di dalam gua di cm bs pengen cri bergidik argile,0.9078595638275146,0,[9.45e-01 7.00e-04 1.47e-02 2.94e-02 1.02e-02],1,[0.256  0.7115 0.0018 0.0295 0.0012],"{'nangis': 'cri', 'liat': 'argile', 'Sebagai': 'Comme'}",1.2535,,,,
0,[USERNAME] @ bapak presiden yang terhormat.mohon bantuan jalan kami di kota pasuruandan kabupaten pasuruan rusak parah. Mohon bantuan bapak presiden untuk meninjau jalan kota pasuruan dan kabupaten pasuruan jawa timur. Rakyat tersiksa dengan jalan yang rusak,bapak presiden yang aide Rue kami di kota pasuruandan kabupaten pasuruan endommagé Mohon aide bapak presiden untuk meninjau Rue kota pasuruan dan kabupaten pasuruan Java Rakyat tersiksa dengan Rue yang endommagé,0.7794143557548523,0,[0.9418 0.0491 0.0016 0.003  0.0045],1,[0.2135 0.7766 0.0025 0.0047 0.0027],"{'bantuan': 'aide', 'jalan': 'Rue', 'rusak': 'endommagé', 'jawa': 'Java'}",0.55,,,,
2,"[Satu menit kemudian] Ternyata bukan dari satu menit yg lalu, tapi sejak dua hari yang lalu gw udah jatuh cinta sama lu... Salah sapa coba?",menit Ternyata bukan dari satu menit yg tapi sejak dua hari yang lalu gw udah joufflu cinta sama Salah sapa,0.9660141468048096,2,[0.008  0.0018 0.9869 0.0024 0.001 ],2,[0.2436 0.0101 0.7408 0.0031 0.0024],{'jatuh': 'joufflu'},0.2958,,,,
3,"Kemarin habis sulam alis 6D, dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya mengering. Biasanya peel off setelah 7 hari ntar hasilnya kaya bulu alis alami. Semoga ye, gak sia-sia wa nahan sakit sama jauh-jauh ke kelapa gading... [URL]",Kemarin habis sulam alis dan hari ini terlihat masih ketebalan kaya sincan karna hasil lukanya normalement peel off setelah 7 hari ntar hasilnya kaya bulu alis Semoga non wa nahan malade sama ke kelapa,0.922942578792572,3,[0.4674 0.0026 0.0034 0.5221 0.0045],3,[0.3398 0.005  0.007  0.5821 0.0661],"{'ntar': 'ntar', 'gak': 'non', 'Biasanya': 'normalement', 'lukanya': 'lukanya', 'sakit': 'malade'}",0.6575,,,,
0,Kppn punya akun fb? Ig? Twitter? Apa yg boleh dipost kppn dan apa yg enggak? Apa yg bisa diketahui umum apa yg enggak? Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari konten. (dyaar),Kppn punya akun Apa qui boleh dipost kppn dan apa qui Apa qui bisa diketahui umum apa qui Apa kami sempet update medsos kantor sdgkan medsos kami jg susah cari,0.8891350626945496,0,[9.844e-01 5.900e-03 5.000e-04 8.100e-03 1.100e-03],1,[0.2773 0.7024 0.0017 0.0166 0.0021],"{'yg': 'qui', 'Kppn': 'Kppn'}",0.8851,,,,
0,"Selamat jalan adik kami, Semua yang hidup pasti akan meninggal, dan kembali kepada Allah inna lillahi wa inna ilahirojiun",Selamat jalan adik Tout yang hidup pasti akan dan kembali kepada Allah inna lillahi wa inna ilahirojiun,0.9703073501586914,0,[9.736e-01 6.000e-04 6.200e-03 1.280e-02 6.700e-03],4,[0.1682 0.0011 0.0251 0.01   0.7955],{'Semua': 'Tout'},0.5574,,,,
